canonical_name,father_name,cnic,consumer_id,meter_no,address,city,province
Muhammad Nawaz,S/O احمد خان,21301-9682767-4,CON-37894234,MTR-9160363,"House 56, Block E, Township, Islamabad",Islamabad,ICT
Amna Akhtar,S/O Malik Sandhu,61101-2398963-9,CON-17025464,MTR-5266140,"House 154, Block E, Bahria Town, Mirpurkhas",Mirpurkhas,Sindh
Iqra Aslam,S/O Rizwan Cheema,61101-7249225-2,CON-87355724,MTR-5860220,"House 96, Block B, North Nazimabad, Hyderabad",Hyderabad,Sindh
Asma Qureshi,,54000-9735513-6,CON-31083980,MTR-4769326,"House 293, Block G, Cavalry Ground, Multan",Multan,Punjab
Hamid Gujjar,S/O Sidra Rana,54000-2840565-2,CON-16566451,MTR-5732038,"House 345, Block C, DHA, Gilgit",Gilgit,Gilgit-Baltistan
Nadia Rafiq,S/O Muhammad Hashmi,54000-8285926-8,CON-16244302,MTR-6442275,"House 245, Block A, G-9, Faisalabad",Faisalabad,Punjab
Uzma Gilani,S/O Asma Sandhu,54000-2325893-6,CON-51122797,MTR-6415636,"House 139, Block E, Johar Town, Rawalakot",Rawalakot,Azad Kashmir
,S/O Naeem Chattha,21301-4776538-7,CON-95778921,MTR-6972251,"House 205, Block E, DHA, Muzaffarabad",Muzaffarabad,Azad Kashmir
Faisal BButt,S/O Asif Nawaz,61101-4999470-3,CON-79267979,MTR-7611654,"House 178, Block A, Clifton, Chilas",Chilas,Gilgit-Baltistan
Muhammad Jafri,S/O Muhammad Bhatti,42101-1249619-7,CON-99014602,MTR-6482950,"House 350, Block E, Cavalry Ground, Lahore",Lahore,Punjab
Ahmed Zaidi,S/O Fatima Bukhari,35202-7497877-3,CON-40091170,MTR-1839164,"House 299, Block H, PAF Colony, Bannu",Bannu,KPK
Asif Gondal,S/O Hina Virk,44000-1751714-5,CON-82936758,MTR-7503619,"House 204, Block D, Model Town, Lahore",Lahore,Punjab
Amna Hashmi,S/O Nadia Nawaz,13302-9723371-9,CON-86361144,MTR-3337936,"House 456, Block A, PAF Colony, Islamabad",Islamabad,ICT
Hina Rizvi,S/O Tariq Iqbal,42101-6625183-3,CON-43148927,MTR-1411762,"House 333, Block B, North Nazimabad, Nawabshah",Nawabshah,Sindh
Omar Bhatti,S/O Sheikh Ahmed,44000-2790897-6,CON-96000745,MTR-4909839,"House 353, Block G, G-9, Gujranwala",Gujranwala,Punjab
Shazia Hussain,S/O Bilal Nawaz,42101-7241026-7,CON-83498132,MTR-5490661,"House 285, Block B, North Nazimabad, Sialkot",Sialkot,Punjab
Ali Latif,S/O Muhammad Malik,21301-9506567-5,CON-94819503,MTR-5994550,"House 168, Block B, Model Town, Mingora",Mingora,KPK
Rizwan Karim,S/O Zubair Hussain,61101-6200679-9,CON-53073144,MTR-8831240,"House 220, Block B, G-9, Khuzdar",Khuzdar,Balochistan
محمد حسن,S/O Tahir Syed,61101-7647878-9,CON-82842818,MTR-9395673,"House 285, Block D, Model Town, Khuzdar",Khuzdar,Balochistan
Mehwish Gilani,S/O Hussain Zaidi,61101-9774573-9,CON-83483443,MTR-8205462,"House 376, Block B, DHA, Mirpur",Mirpur,Azad Kashmir
Noor Latif,S/O Hassan Akhtar,61101-3179028-7,CON-67371754,MTR-3088883,"House 39, Block B, Cantt, Mirpur",Mirpur,Azad Kashmir
Sana Bukhari,S/O Salman Sandhu,61101-7489772-4,CON-59539796,MTR-1477520,"House 203, Block B, Bahria Town, Hyderabad",Hyderabad,Sindh
Muhammad Gondal,S/O Zainab Sheikh,42101-2136461-3,CON-91744783,MTR-5560701,"House 384, Block A, Defence, Mirpur",Mirpur,Azad Kashmir
Tahir Butt,S/O Imran Karim,35202-7769399-9,CON-13051445,MTR-4008948,"House 483, Block C, Scheme 33, Rawalpindi",Rawalpindi,Punjab
Ayesha Gondal,S/O Kashif Naqvi,54000-9955411-5,CON-71490245,MTR-9793345,"House 188, Block G, Saddar, Khuzdar",Khuzdar,Balochistan
Mirza Raza,S/O Adnan Karim,54000-5105930-3,CON-19726796,MTR-1097157,"House 282, Block G, Askari, Sargodha",Sargodha,Punjab
Rizwan Sandhu,S/O Hashmi Tarar,44000-7044525-3,CON-44139304,MTR-5933328,"House 466, Block E, E-11, Mardan",Rawalakot,Azad Kashmir
Mhoammad Tarar,S/O Baig Jafri,13302-6046430-3,CON-97663829,MTR-6832511,"House 446, Block G, I-8, Mardan",Mardan,KPK
Baig Hashmi,S/O Bilal Naqvi,13302-4950370-5,CON-41305630,MTR-3890754,"House 393, Block G, Bahria Town, Turbat",Turbat,Balochistan
Naeem Gujjar,S/O Fatima Karim,61101-3557039-4,CON-98601967,MTR-7213592,"House 336, Block F, Saddar, Sukkur",Sukkur,Sindh
Amna Gondal,S/O Syed Bukhari,61101-8145454-5,CON-69403205,MTR-2763590,"House 42, Block F, Bahria Town, Islamabad",Islamabad,ICT
Muhammad ملک,S/O Sidra Malik,13302-9736510-5,CON-93352072,MTR-1996105,"House 327, Block G, I-8, Islamabad",Islamabad,ICT
Raja Chaudhry,S/O Mirza Khan,13302-6829790-4,CON-83864731,MTR-1209339,"House 485, Block D, PAF Colony, Chilas",Chilas,Gilgit-Baltistan
Muhammad Nawaz,S/O Arif Naqvi,42101-1396584-7,CON-49906582,MTR-5926996,"House 347, Block E, Gulshan-e-Iqbal, Bannu",Bannu,KPK
Tahir Khan,S/O Ali Aslam,42101-1696757-7,CON-10201752,MTR-1391957,"House 272, Block B, Cantt, Mirpurkhas",Mirpurkhas,Sindh
Faisal Hussain,S/O Rukhsar Abbasi,54000-2806165-4,CON-29583753,MTR-6830030,"House 213, Block H, Model Town, Skardu",Skardu,Gilgit-Baltistan
Iqra Raja,S/O Adnan Karim,54000-7313125-8,CON-86696692,MTR-8922959,"House 479, Block C, E-11, Faisalabad",Faisalabad,Punjab
Shoaib Hameed,S/O Bilal Nawaz,42101-5639260-9,CON-91019990,MTR-3148546,"House 416, Block D, F-10, Hub",Hub,Balochistan
Hina Btut,S/O Hassan Hussain,54000-8115841-8,CON-33642464,MTR-4062337,"House 201, Block D, I-8, Islamabad",Islamabad,ICT
Naeem Chattha,S/O Raja Gondal,61101-7386788-9,CON-86858578,MTR-1078094,"House 310, Block B, Clifton, Sialkot",Sialkot,Punjab
Ahmed Bhatti,S/O Naeem Aslam,13302-5222957-8,CON-56557914,MTR-6823440,"House 436, Block C, Gulshan-e-Iqbal, Sialkot",Sialkot,Punjab
,S/O Ali Rafiq,54000-4441747-6,CON-55715880,MTR-8341031,"House 96, Block D, G-9, Islamabad",Skardu,Gilgit-Baltistan
عائشہ احمد,S/O احمد خان,61101-2235037-3,CON-88520727,MTR-7680854,"House 117, Block C, Gulshan-e-Iqbal, Hyderabad",Hyderabad,Sindh
,,35202-7901449-6,CON-56748795,MTR-4982097,"House 7, Block E, Model Town, Rawalpindi",Rawalpindi,Punjab
Tahir Gondal,S/O Saira Hussain,13302-7133626-5,CON-63507224,MTR-5042099,"House 352, Block G, Bahria Town, Larkana",Larkana,Sindh
Zainab Cheema,S/O Salman Khan,54000-8806633-2,CON-87842505,MTR-7640239,"House 382, Block H, Scheme 33, Hyderabad",Hyderabad,Sindh
Syed Chattha,S/O Hussain Rafiq,54000-2241975-8,CON-41353141,MTR-1596761,"House 62, Block A, Saddar, Islamabad",Islamabad,ICT
Muhammad Raza,S/O Syed Latif,42101-1534232-4,CON-81589997,MTR-6675092,"House 402, Block H, Saddar, Islamabad",Islamabad,ICT
Muhammad Aslam,S/O Naeem Malik,21301-7807650-2,CON-96895723,MTR-6632803,"House 51, Block C, Model Town, Kohat",Kohat,KPK
Baig Cheema,S/O Khalid Ahmed,42101-3671115-1,CON-96895434,MTR-5731258,"House 35, Block G, Saddar, Mardan",Mardan,KPK
Fatima Ansari,S/O Zainab Naqvi,44000-7645925-6,CON-92968787,MTR-3114084,"House 307, Block G, E-11, Mirpur",Mirpur,Azad Kashmir
Rizwan Maik,S/O Sheikh Syed,61101-5639056-3,CON-37435437,MTR-7630986,"House 304, Block C, Clifton, Islamabad",Islamabad,ICT
Ahmed Ahmed,S/O Asma Zaidi,13302-9540127-5,CON-27600787,MTR-7794684,"House 1, Block A, Defence, Gwadar",Gwadar,Balochistan
Hashmi Khan,S/O Hussain Khan,61101-9639154-1,CON-23868088,MTR-2156131,"House 299, Block H, I-8, Bannu",Bannu,KPK
Bushra Akhtar,S/O Mehwish Bukhari,44000-6813390-9,CON-87351341,MTR-6400806,"House 300, Block E, Cavalry Ground, Hyderabad",Hyderabad,Sindh
Syed Abbasi,S/O Hamid Jafri,54000-8838718-6,CON-84621589,MTR-5275015,"House 484, Block D, Johar Town, Faisalabad",Faisalabad,Punjab
Kashif Malik,S/O Baig Rizvi,44000-5820207-5,CON-55530053,MTR-2134019,"House 155, Block F, Township, Islamabad",Islamabad,ICT
Mohammad Latif,S/O Qureshi Rizvi,35202-9615233-2,CON-59455384,MTR-9984745,"House 428, Block H, Cantt, Rawalakot",Rawalakot,Azad Kashmir
Salman Naqvi,S/O Rabia Hameed,21301-4740711-1,CON-24721464,MTR-1694600,"House 108, Block B, Cavalry Ground, Gwadar",Gwadar,Balochistan
Shazia Tarar,S/O Faisal Gujjar,44000-6546545-6,CON-25090417,MTR-2408817,"House 399, Block D, PAF Colony, Rawalakot",Rawalakot,Azad Kashmir
Aamir Raja,S/O Shazia Raza,42101-1046609-8,CON-83651722,MTR-2791920,,Islamabad,ICT
Asi Tarar,S/O Sheikh Rana,13302-4610673-3,CON-69069647,MTR-2588350,"House 39, Block E, Saddar, Islamabad",Islamabad,ICT
Hassan Gilani,S/O Iqra Ali,54000-1930920-4,CON-72995210,MTR-7432979,"House 66, Block C, F-10, Sukkur",Sukkur,Sindh
Iqra Rafiq,S/O Naveed Gujjar,42101-7097090-8,CON-88221124,MTR-7183966,"House 73, Block H, Model Town, Larkana",Larkana,Sindh
Kamran Sheikh,S/O Hashmi Nawaz,61101-2625688-4,CON-52732088,MTR-2996589,"House 297, Block G, F-10, Hub",Hub,Balochistan
Saira Gondal,S/O Iqra Gondal,21301-2490345-2,CON-65955956,MTR-4283552,"House 494, Block C, DHA, Mardan",Mardan,KPK
Baig Bhatti,S/O Sobia Baig,42101-5322370-8,CON-62901509,MTR-6597643,"House 53, Block G, Township, Sargodha",Sargodha,Punjab
عائشہ احمد,S/O Adnan Tarar,54000-7473815-9,CON-73699851,MTR-1737196,"House 486, Block C, F-10, Mardan",Mardan,KPK
Muhammad Naqvi,S/O Fatima Rana,35202-2990120-7,CON-13771810,MTR-1025182,"House 141, Block H, Model Town, Hub",Hub,Balochistan
Ahmed Syed,S/O S/O مریم چودھری,42101-1524686-4,CON-65435569,MTR-1977226,"House 337, Block H, Defence, Sargodha",Sargodha,Punjab
Raia Chattha,S/O Aamir Gilani,21301-3622008-2,CON-36514110,MTR-3768856,"House 50, Block G, Saddar, Bahawalpur",Bahawalpur,Punjab
Baig Raja,S/O Noor Akhtar,,CON-17880965,MTR-3707461,"House 138, Block A, DHA, Mirpur",Mirpur,Azad Kashmir
Bushra Naqvi,S/O Khalid Gondal,35202-4292289-8,CON-98943231,MTR-5826397,"House 34, Block A, G-9, Lahore",Lahore,Punjab
Amna Gilani,S/O Maryam Rafiq,42101-6910964-4,CON-35711647,MTR-7771463,"House 463, Block A, F-10, Karachi",Karachi,Sindh
Ibrahim Hashmi,S/O Syed Abbasi,21301-3437199-9,CON-53733356,MTR-3061284,"House 324, Block F, Askari, Mardan",Mardan,KPK
Aamir Ali,S/O احمد خان,42101-7456436-6,CON-70694054,MTR-3166919,"House 279, Block A, Model Town, Kohat",Kohat,KPK
Malik Raza,S/O Salman Tarar,61101-3400475-1,CON-45474207,MTR-5248245,"House 192, Block H, F-10, Gilgit",Gilgit,Gilgit-Baltistan
Shazia Khan,S/O Nadia Sheikh,35202-6355316-3,CON-57889482,MTR-6247199,"House 290, Block D, G-9, Islamabad",Islamabad,ICT
Sidra Gondal,S/O Kashif Karim,13302-7535788-3,CON-85686107,MTR-7772887,"House 66, Block E, DHA, Gilgit",Gilgit,Gilgit-Baltistan
Tahir Jafri,S/O Adnan Malik,21301-5884185-1,CON-20518419,MTR-8858240,"House 25, Block D, PAF Colony, Kohat",Kohat,KPK
Naveed Husain,S/O Tahir Gilani,54000-4257379-6,CON-60564138,MTR-7929581,"House 31, Block E, Johar Town, Lahore",Lahore,Punjab
Bilal Baig,S/O Khalid Qureshi,61101-3924009-6,CON-50861611,MTR-9681685,"House 11, Block C, E-11, Peshawar",Peshawar,KPK
Muhammad شیخ,S/O Khalid Iqbal,44000-4003006-4,CON-77610532,MTR-5765901,"House 286, Block C, G-9, Khuzdar",Khuzdar,Balochistan
Muhammad Akhtar,S/O Noor Gilani,44000-7817082-6,CON-24037522,MTR-4143326,"House 178, Block C, Model Town, Gilgit",Gilgit,Gilgit-Baltistan
Uzma Ali,S/O Hashmi Chaudhry,21301-1485316-7,CON-22946920,MTR-2617027,"House 232, Block D, North Nazimabad, Gilgit",Gilgit,Gilgit-Baltistan
Khalid Rizvi,,35202-7087100-6,CON-52792259,MTR-7114797,"House 488, Block B, Model Town, Larkana",Larkana,Sindh
ابراہیم ملک,S/O Uzma Abbasi,54000-4593100-7,CON-87233288,MTR-3493955,"House 212, Block A, Johar Town, Larkana",Larkana,Sindh
Hussain Rana,S/O Raja Gondal,35202-2700165-7,CON-80350922,MTR-3129601,"House 468, Block H, DHA, Mingora",Mingora,KPK
Naveed Gondal,S/O Mirza Naqvi,13302-7566356-4,CON-91967807,MTR-8609527,"House 85, Block E, Gulberg, Mingora",Mingora,KPK
Tahir Raza,S/O Sobia Rafiq,61101-3358096-4,CON-72863005,MTR-7717983,"House 383, Block B, Johar Town, Mingora",Mingora,KPK
Khalid Hameed,S/O Rukhsar Ahmed,44000-4815608-7,CON-56647079,MTR-2787557,"House 68, Block D, Johar Town, Abbottabad",Abbottabad,KPK
Rabia Baig,S/O Noor Butt,42101-8325844-3,CON-98934013,MTR-3979817,"House 247, Block B, North Nazimabad, Skardu",Skardu,Gilgit-Baltistan
Sajid Aslam,S/O Hassan Khan,61101-2678051-8,CON-46154362,MTR-3762961,"House 417, Block G, Johar Town, Gujranwala",Gujranwala,Punjab
Mehwish Sheikh,S/O Ali Aslam,35202-9472314-8,CON-61387492,MTR-1387556,"House 411, Block B, Cantt, Islamabad",Islamabad,ICT
Ayesha Hussain,S/O Asif Karim,54000-7021076-1,CON-61016062,MTR-1251556,"House 84, Block H, North Nazimabad, Mardan",Mardan,KPK
Asma Mirza,S/O مریم چودھری,,CON-22909357,MTR-5557399,"House 455, Block B, PAF Colony, Karachi",Karachi,Sindh
Omar Akhtar,S/O Ibrahim Cheema,13302-9274547-6,CON-81294160,MTR-6074200,"House 206, Block D, Model Town, Islamabad",Islamabad,ICT
Waseem Virk,S/O Sajid Virk,21301-9810442-3,CON-69878546,MTR-6633475,"House 27, Block A, Cavalry Ground, Karachi",Karachi,Sindh
Hina Gujjar,S/O Hashmi Naqvi,44000-2819768-2,CON-84444292,MTR-1064104,"House 103, Block A, F-10, Kohat",Kohat,KPK
Muhammad Ansari,S/O Hussain Akhtar,13302-2715822-1,CON-18951407,MTR-1532076,"House 436, Block C, Model Town, Chilas",Islamabad,ICT
محم داحمد,S/O Mirza Qureshi,44000-6227261-4,CON-65782428,MTR-5214051,"House 396, Block D, Gulshan-e-Iqbal, Turbat",Turbat,Balochistan
Nadia Raza,S/O Sheikh Hussain,21301-2550858-8,CON-43496680,MTR-1876354,"House 303, Block E, DHA, Mirpur",Mirpur,Azad Kashmir
Ahmed Gilani,S/O Ali Chattha,21301-1434060-7,CON-70081382,MTR-8683296,"House 140, Block B, Scheme 33, Faisalabad",Faisalabad,Punjab
Muhammad Akhtar,S/O Sidra Cheema,54000-6001552-3,CON-95413381,MTR-3130489,"House 346, Block H, Askari, Bannu",Bannu,KPK
Hussain Bukhari,S/O Mehwish Gilani,21301-3921842-7,CON-78972327,MTR-2379127,"House 161, Block D, Saddar, Faisalabad",Faisalabad,Punjab
Bushra Hussain,,35202-3363821-4,CON-48843624,MTR-6495683,"House 2, Block F, DHA, Hub",Chilas,Gilgit-Baltistan
Sana Raza,S/O Adnan Aslam,,CON-47130361,MTR-6079816,"House 11, Block D, PAF Colony, Hub",Hub,Balochistan
Hashmi Rafiq,S/O محمد علی,13302-3045000-2,CON-98026615,MTR-6493324,"House 14, Block E, North Nazimabad, Gilgit",Gilgit,Gilgit-Baltistan
Chaudhry Raza,S/O Bilal Chaudhry,13302-5434015-6,CON-74142733,MTR-4478721,"House 86, Block H, I-8, Muzaffarabad",Muzaffarabad,Azad Kashmir
Sidra Jafri,S/O Hamid Hameed,61101-6228273-2,CON-33410655,MTR-8124109,"House 134, Block D, Cantt, Muzaffarabad",Muzaffarabad,Azad Kashmir
Hamid Baig,S/O Ayesha Gondal,61101-2902200-3,CON-45869196,MTR-5231919,"House 196, Block E, Cantt, Bannu",Bannu,KPK
,S/O Ayesha Malik,42101-8856881-3,CON-89601547,MTR-7177851,"House 316, Block F, Clifton, Mirpur",Mirpur,Azad Kashmir
Hamid Raza,S/O Hashmi Butt,,CON-82130052,MTR-3673818,"House 472, Block H, Clifton, Bahawalpur",Bahawalpur,Punjab
Naveed Ahmed,S/O Imran Bhatti,54000-4740199-2,CON-67509582,MTR-7193072,"House 409, Block B, Scheme 33, Hub",Hub,Balochistan
Adnan Khan,S/O Naveed Zaidi,44000-4163587-4,CON-23258179,MTR-8526900,"House 98, Block C, Cavalry Ground, Larkana",Larkana,Sindh
Mirza Abbasi,S/O Fatima Ali,,CON-18390994,MTR-9878823,"House 199, Block E, DHA, Lahore",Lahore,Punjab
Aamir Cheema,S/O Asma Naqvi,35202-7489529-2,CON-85558809,MTR-8919629,"House 257, Block D, Bahria Town, Mingora",Mingora,KPK
Salman Rizvi,S/O Naveed Naqvi,42101-4290868-1,CON-20979891,MTR-1331233,"House 162, Block E, I-8, Nawabshah",Nawabshah,Sindh
Shazia Huussain,S/O Waseem Gilani,21301-1274432-8,CON-28403369,MTR-1360633,"House 478, Block E, Scheme 33, Kohat",Kohat,KPK
Adnan Khan,S/O Shazia Tarar,21301-6129133-2,CON-96007591,MTR-6942627,"House 403, Block E, Scheme 33, Skardu",Skardu,Gilgit-Baltistan
Baig Bhatti,S/O محمد علی,21301-5598386-2,CON-50944671,MTR-2307247,"House 383, Block G, Bahria Town, Mardan",Mardan,KPK
Maryam Raja,S/O Kashif Iqbal,13302-9547928-7,CON-83085700,MTR-5910895,"House 428, Block E, North Nazimabad, Muzaffarabad",Gujranwala,Punjab
Amna Raja,,13302-7858398-8,CON-73774463,MTR-1056489,"House 64, Block E, Gulberg, Bahawalpur",Bahawalpur,Punjab
Muhammad Gondal,S/O Zainab Bhatti,35202-7689438-1,CON-21002699,MTR-9647172,"House 368, Block C, PAF Colony, Muzaffarabad",Muzaffarabad,Azad Kashmir
Nadia Latif,S/O Raja Chattha,21301-5822076-7,CON-31056456,MTR-4074550,"House 129, Block H, Clifton, Mirpur",Mirpur,Azad Kashmir
Aamir Malik,S/O Naeem Gondal,44000-3028211-8,CON-48629545,MTR-5801185,"House 113, Block F, Saddar, Hub",Hub,Balochistan
Muhammad Naqvi,S/O Ayesha Raja,13302-8255354-3,CON-33885800,MTR-2491037,"House 253, Block A, Bahria Town, Kohat",Kohat,KPK
Qureshi Butt,S/O Khalid Gondal,54000-3198758-1,CON-78877133,MTR-4714999,"House 228, Block G, Gulshan-e-Iqbal, Khuzdar",Khuzdar,Balochistan
Asif Virk,S/O Aamir Akhtar,44000-1634563-7,CON-58566366,MTR-7156904,"House 72, Block G, E-11, Gilgit",Gilgit,Gilgit-Baltistan
فاطمہ خان,S/O عائشہ احمد,35202-7496311-5,CON-90661952,MTR-3528145,"House 422, Block H, Model Town, Muzaffarabad",Muzaffarabad,Azad Kashmir
Syed Baaig,S/O Nadia Bukhari,54000-2715469-7,CON-11325828,MTR-5216765,"House 90, Block B, Township, Sargodha",Sargodha,Punjab
Asma Gilani,S/O Asif Ahmed,35202-2195144-8,CON-99732585,MTR-1286297,"House 493, Block F, Gulshan-e-Iqbal, Gwadar",Gwadar,Balochistan
Kamrna Butt,S/O Arif Hussain,61101-5445570-5,CON-14637568,MTR-5599294,"House 324, Block E, Cavalry Ground, Karachi",Karachi,Sindh
محمد حسن,S/O فاطمہ خان,13302-2089634-2,CON-79117634,MTR-6576872,"House 398, Block D, Johar Town, Muzaffarabad",Muzaffarabad,Azad Kashmir
Asif Rafiq,S/O Faisal Syed,13302-8534286-3,CON-50824277,MTR-2538539,"House 290, Block C, Saddar, Lahore",Lahore,Punjab
علی حسین,S/O Baig Bukhari,21301-1119945-8,CON-62083333,MTR-7136328,"House 120, Block B, DHA, Peshawar",Peshawar,KPK
Soobia Rizvi,S/O Sheikh Malik,61101-2637387-7,CON-26339197,MTR-6790994,"House 250, Block H, Johar Town, Multan",Multan,Punjab
Qureshi Gujjar,S/O Shazia Syed,42101-8344014-6,CON-15383450,MTR-7327377,"House 441, Block G, Bahria Town, Faisalabad",Faisalabad,Punjab
San Naqvi,S/O Uzma Gondal,21301-2045647-6,CON-14435067,MTR-5105843,"House 378, Block A, G-9, Peshawar",Peshawar,KPK
Bilal Abbasi,S/O Kashif Raza,61101-6217599-3,CON-44119481,MTR-6116668,"House 62, Block E, E-11, Faisalabad",Faisalabad,Punjab
Ahmed Ahmed,S/O Ibrahim Raja,35202-7901449-6,CON-70124171,MTR-9895140,"House 7, Block E, Model Town, Rawalpindi",Rawalpindi,Punjab
Shazia Baig,S/O Tariq Akhtar,13302-2703840-3,CON-64896080,MTR-1894436,"House 434, Block G, E-11, Bahawalpur",Bahawalpur,Punjab
Syed Aslam,S/O Rukhsar Rafiq,61101-7294914-3,CON-84434378,MTR-2801120,"House 272, Block H, F-10, Turbat",Turbat,Balochistan
Bushra Karim,S/O Asma Sheikh,,CON-89731095,MTR-8492067,"House 36, Block C, PAF Colony, Bannu",Bannu,KPK
Mirza Chattha,S/O Sidra Karim,44000-2658893-3,CON-93613619,MTR-3389068,"House 167, Block F, Defence, Khuzdar",Khuzdar,Balochistan
Naeem Sheikh,S/O Raja Zaidi,44000-6441146-8,CON-52629066,MTR-2113211,"House 395, Block G, Defence, Mardan",Mardan,KPK
Muhammad Chattha,S/O Khalid Cheema,54000-9158107-7,CON-21168089,MTR-1273060,"House 182, Block A, Gulberg, Muzaffarabad",Muzaffarabad,Azad Kashmir
Ayesha Gondal,S/O S/O Nadia Chattha,,CON-17007322,MTR-3267147,"House 371, Block C, G-9, Bannu",Bannu,KPK
Hashmi Ali,S/O Sana Jafri,13302-1271225-3,CON-31126070,MTR-9764527,"House 488, Block D, North Nazimabad, Muzaffarabad",Muzaffarabad,Azad Kashmir
Hassan Iqbal,S/O محمد احمد,42101-5892423-6,CON-39110747,MTR-5710486,"House 460, Block E, Johar Town, Larkana",Larkana,Sindh
Bushra Zaidi,S/O Asma Zaidi,21301-8663806-1,CON-63981180,MTR-1391463,"House 419, Block A, Askari, Kohat",Kohat,KPK
Syed Syed,S/O Bushra Rafiq,13302-1920950-8,CON-76941648,MTR-8714467,"House 270, Block F, DHA, Mirpurkhas",Mirpurkhas,Sindh
Waseem Chattha,S/O Tahir Syed,35202-2517010-3,CON-42504898,MTR-2796259,"House 168, Block C, Gulberg, Mirpur",Mirpur,Azad Kashmir
Maryam Butt,S/O Asif Karim,,CON-15471393,MTR-2439514,"House 85, Block C, Askari, Muzaffarabad",Muzaffarabad,Azad Kashmir
Tahir Bukhari,S/O Malik Khan,42101-5496732-3,CON-54198585,MTR-8954265,"House 111, Block H, PAF Colony, Chilas",Chilas,Gilgit-Baltistan
Salman Tarar,S/O S/O Faisal Gilani,61101-1703897-9,CON-80257033,MTR-3554602,"House 277, Block A, Scheme 33, Gilgit",Gilgit,Gilgit-Baltistan
Naeem Raja,S/O Zubair Raja,35202-2679685-8,CON-34600417,MTR-8381312,"House 413, Block E, Township, Sukkur",Sukkur,Sindh
Asif Ahmed,S/O Arif Gujjar,44000-2335002-2,CON-58936106,MTR-9849513,"House 47, Block G, Township, Khuzdar",Islamabad,ICT
Aamiir Hameed,S/O Baig Rafiq,61101-6084824-6,CON-56497600,MTR-1020070,"House 62, Block C, Scheme 33, Mardan",Mardan,KPK
Rabia Hameed,S/O Hina Ansari,35202-7288172-8,CON-23581766,MTR-6935058,"House 125, Block E, Saddar, Mirpurkhas",Islamabad,ICT
Tahir Jafri,S/O صنا ملک,21301-6109570-5,CON-32981060,MTR-5194058,"House 463, Block C, Township, Hub",Hub,Balochistan
Mohammad Nawaz,S/O Sajid Baig,21301-5896242-3,CON-67025791,MTR-3422669,"House 455, Block B, F-10, Skardu",Skardu,Gilgit-Baltistan
Asif Latif,S/O Sobia Gilani,13302-6748566-3,CON-49026728,MTR-5353813,"House 241, Block H, North Nazimabad, Skardu",Skardu,Gilgit-Baltistan
Sheikh Chattha,S/O Mohammad Khan,13302-5031599-1,CON-48511011,MTR-8157179,"House 370, Block A, Clifton, Islamabad",Islamabad,ICT
Mirza Gujjar,S/O Raja Ali,61101-8300062-9,CON-50406908,MTR-4097297,"House 255, Block A, Gulshan-e-Iqbal, Mirpur",Mirpur,Azad Kashmir
Rizwan Chattha,S/O Fatima Hameed,35202-9579143-5,CON-53827180,MTR-6138702,"House 16, Block B, Cavalry Ground, Mirpur",Mirpur,Azad Kashmir
Muhammad Chaudhry,S/O Bilal Cheema,61101-3326356-5,CON-63869393,MTR-3817778,"House 282, Block E, Clifton, Islamabad",Islamabad,ICT
Ahmed Mirza,S/O Zainab Chattha,44000-9102857-1,CON-30736048,MTR-5754472,"House 444, Block D, Gulberg, Islamabad",Islamabad,ICT
Rizwan Abbasi,S/O Uzma Hashmi,54000-3438855-9,CON-42107861,MTR-6503930,"House 276, Block H, Cavalry Ground, Mingora",Mingora,KPK
Ruukhsar Akhtar,S/O Tahir Gilani,61101-1101997-4,CON-76383705,MTR-5383930,"House 149, Block A, E-11, Quetta",Quetta,Balochistan
Shoaib Hashmmi,S/O S/O Rabia Aslam,13302-8719145-6,CON-49772396,MTR-2162213,"House 203, Block E, G-9, Bahawalpur",Bahawalpur,Punjab
Fatima Sheikh,S/O علی حسین,44000-6637599-2,CON-28610547,MTR-5512097,"House 370, Block C, Johar Town, Sialkot",Sialkot,Punjab
Muhammad Sheikh,S/O Kashif Chattha,42101-4797091-5,CON-62597320,MTR-7778581,"House 436, Block E, Clifton, Gwadar",Gwadar,Balochistan
Zainab Latif,S/O Shoaib Syed,21301-1669519-6,CON-40342641,MTR-5568904,"House 389, Block B, Cavalry Ground, Mirpur",Mirpur,Azad Kashmir
Faisal Karim,S/O Muhammad Ali,44000-5935191-8,CON-11656064,MTR-7885721,"House 437, Block G, Model Town, Islamabad",Islamabad,ICT
Muhammad Nawaz,S/O Chaudhry Sandhu,21301-4642197-1,CON-11556724,MTR-2586773,"House 360, Block C, Saddar, Turbat",Turbat,Balochistan
