canonical_name,father_name,cnic,account_number,annual_credit_card_expense,avg_balance,account_open_date,account_status,avg_expenditure
Ali Nawaz,S/O مریم چودھری,35202-8404466-5,PK0005811871111,0.0,33804760.0,2019-09-06,Active,49242.0
Omar Chaudhry,S/O Ali Bukhari,54000-8744313-2,PK0014808777380,0.0,64108270.0,2002-03-31,Dormant,102876.0
Khalid Rana,,54000-6379867-4,PK0006215847550,0.0,27149280.0,2001-12-03,Active,45244.0
Muhammad Rana,S/O Rabia Akhtar,35202-1992308-6,PK0001414064734,0.0,37811100.0,2019-07-07,Active,89822.0
Iqra Sheikh,S/O Salman Nawaz,21301-8364573-4,PK0014797299908,0.0,19866660.0,2010-09-16,Active,59801.0
Aamir Zaidi,S/O Usman Hameed,42101-2061446-3,PK0007348215410,0.0,2561560.0,2011-08-18,Active,32271.0
Tariq Ahmed,S/O S/O Shoaib Ahmed,21301-4423842-5,PK0007646041020,0.0,6049090.0,2020-06-28,Active,7830.0
Bilal Qureshi,S/O Rizwan Chattha,21301-3722724-5,PK0012206948671,0.0,40642380.0,2006-06-18,Frozen,137823.0
Uzma Chattha,S/O Rabia Rafiq,35202-2534525-6,PK0015438718269,1298695.0,90506390.0,2010-11-14,Active,176324.0
Chaudhry Latif,S/O Tahir Chaudhry,54000-1731815-6,PK0008741138124,0.0,0.0,2004-01-16,Active,61379.0
Muhammaad Akhtar,S/O Mehwish Bukhari,42101-7990186-4,PK0009194511472,0.0,5108310.0,2003-09-18,Active,8206.0
Raja Sandhu,S/O Chaudhry Bukhari,61101-8565242-3,PK0003313540619,3106696.0,220285840.0,2013-09-14,Active,274743.0
Malik Gondal,S/O Omar Gondal,61101-1308281-4,PK0009591759000,0.0,1510340.0,2015-08-02,Active,22663.0
Mohammad Bukhari,S/O Iqra Khan,13302-4695275-3,PK0009865007974,0.0,542490.0,2002-06-27,Dormant,9324.0
Hashmi Nawaz,S/O Kamran Akhtar,54000-6833773-1,PK0001142683817,1071286.0,17903040.0,2013-03-09,Dormant,372160.0
Tariq Virk,S/O Rabia Hussain,13302-6200234-4,PK0004668455421,0.0,7156480.0,2011-11-05,Active,26250.0
Arif Mirza,S/O Imran Baig,13302-4136665-6,PK0005458167668,0.0,3734640.0,2017-11-11,Active,97168.0
Asif Karim,S/O Arif Baig,42101-8945036-2,PK0008522409833,0.0,242240.0,2008-11-01,Active,8643.0
Zainab Raza,,42101-1534232-4,PK0012268583107,0.0,15298470.0,2001-05-04,Active,41109.0
Sana Chaudhry,S/O Ibrahim Naqvi,54000-1268971-3,PK0001472352086,0.0,13277630.0,2019-05-11,Active,27430.0
Malik Aslam,S/O Noor Jafri,54000-7388440-2,PK0011477863798,0.0,36046250.0,2006-12-07,Active,288204.0
Naveed Naqvi,S/O Khalid Tarar,42101-4481871-3,PK0006771336642,0.0,0.0,2004-05-11,Active,56008.0
Mirza Sheikh,S/O صنا ملک,44000-2663726-3,PK0005353622930,0.0,71276860.0,2017-06-22,Active,246977.0
Hamid Virk,S/O مریم چودھری,13302-8286828-8,PK0009396222040,0.0,13759700.0,2015-05-27,Active,41321.0
KamranCheema,S/O Raja Hussain,13302-5369823-4,PK0013166582406,0.0,7424570.0,2006-08-22,Dormant,67802.0
Asma Gujjar,S/O Maryam Cheema,13302-1864433-8,PK0011376681108,0.0,12423630.0,2009-11-09,Frozen,93638.0
Kashif Syed,S/O Maryam Gilani,42101-4035462-8,PK0015515721250,0.0,8469380.0,2009-11-25,Active,13833.0
Naeem Iqbal,S/O Sheikh Malik,35202-6419936-3,PK0015974947794,0.0,5267720.0,2009-03-29,Dormant,13461.0
فاطمہ خان,S/O Waseem Naqvi,13302-2874387-2,PK0001695861587,2004120.0,250245570.0,2017-09-08,Active,376443.0
Imran Ahmed,S/O Noor Cheema,54000-8244357-1,PK0005342217581,0.0,3195840.0,2006-02-14,Dormant,97143.0
Tahir Zaidi,S/O Mehwish Hussain,44000-1135004-6,PK0003466990085,0.0,9032950.0,2008-05-13,Active,29334.0
Imran Hameed,S/O Hussain Karim,21301-5544681-9,PK0015521815818,0.0,63209500.0,2012-12-22,Active,104274.0
Mirza Baig,S/O Syed Sandhu,21301-2855501-3,PK0011247382533,0.0,10454170.0,2011-11-20,Active,49882.0
,S/O Baig Malik,54000-5496799-9,PK0002883713061,2821514.0,180694060.0,2017-08-17,Active,473282.0
Zainab Ali,S/O Iqra Ali,42101-3031888-4,PK0007659116527,0.0,31453320.0,2007-02-25,Active,36980.0
,S/O Kamran Rana,13302-5586283-4,PK0011757611451,0.0,33801790.0,2016-07-14,Frozen,47640.0
Malik Chaudhry,S/O Malik Abbasi,54000-6380429-5,PK0014771651925,0.0,1077460.0,2003-09-27,Dormant,0.0
Rabia Raza,S/O Uzma Gondal,13302-6309658-3,PK0011344198929,1581236.0,97909790.0,2013-05-06,Active,409152.0
Hashmi Gujjar,S/O Hina Sheikh,42101-1875658-1,PK0007358085454,0.0,99495830.0,2015-02-13,Active,259463.0
Rukhsar Khan,S/O Arif Cheema,54000-6372066-7,PK0010264013159,990877.0,47023860.0,2013-03-17,Active,380332.0
Raja Baig,S/O Hamid Latif,44000-6839010-6,PK0007435418436,0.0,6188980.0,2008-06-16,Dormant,11357.0
Rabia Ali,S/O Hashmi Rizvi,44000-3140161-8,PK0015750009892,1897635.0,58731470.0,2014-01-15,Dormant,404594.0
Shazia Chaudhhry,S/O Bushra Syed,21301-3409299-4,PK0006582291740,0.0,12496580.0,2000-04-28,Dormant,61568.0
Shoaib Ali,S/O Waseem Cheema,61101-7918255-5,PK0009241489248,0.0,15010090.0,2002-11-06,Active,38777.0
Omar Lattif,S/O Ayesha Mirza,44000-4230948-1,PK0004800587168,0.0,6287860.0,2006-05-04,Active,179462.0
Sidra Jafri,S/O Sheikh Sheikh,21301-3092208-9,PK0003723876967,0.0,0.0,2020-12-31,Active,27495.0
Mehwish Virk,S/O Waseem Chattha,54000-6944909-6,PK0009834491630,0.0,12964110.0,2014-10-28,Active,51029.0
Rabia Raja,S/O Rabia Sandhu,44000-4985461-2,PK0013317228954,0.0,3143420.0,2016-09-18,Active,105563.0
Amna Ahmed,S/O Rizwan Ahmed,35202-2374080-6,PK0014248294102,0.0,21980090.0,2008-02-15,Dormant,97162.0
Waseem Syed,S/O Saira Tarar,54000-7236331-4,PK0005839305702,0.0,16560250.0,2006-11-28,Active,73564.0
Raja Rizvi,S/O محمد احمد,61101-9156609-2,PK0012662431852,0.0,8249320.0,2015-12-02,Active,48880.0
Hassan Gondal,S/O Asif Syed,61101-7681153-7,PK0015245226262,0.0,4626930.0,2008-04-06,Active,11671.0
Mehwish Gujjar,S/O Rizwan Nawaz,21301-1356549-7,PK0007926834891,0.0,4370080.0,2021-06-15,Active,5689.0
Ibrahim Rizvi,S/O Ayesha Virk,13302-8479801-2,PK0003804623475,0.0,63654020.0,2011-04-30,Dormant,144827.0
Imran Virk,S/O Usman Zaidi,42101-8681474-8,PK0015706496928,0.0,10443770.0,2022-01-10,Active,155861.0
Salman Qureshi,S/O Imran Gilani,54000-4391642-3,PK0015269702658,0.0,5523710.0,2014-05-26,Active,9013.0
محمد احمد,S/O Sajid Ansari,61101-3988644-3,PK0006172814771,0.0,2565490.0,2012-04-25,Active,58499.0
Hamid Nawaz,S/O Baig Rizvi,61101-1883071-7,PK0009672263097,0.0,92412740.0,2014-08-07,Active,123749.0
Ibrahim Syed,S/O Hina Ansari,42101-7995191-7,PK0012227117388,0.0,2203370.0,2007-09-04,Active,12558.0
Sobia Hussain,S/O Waseem Raza,44000-7291774-1,PK0003441017812,2941842.0,163939080.0,2012-10-05,Active,423858.0
Imran Raja,S/O Hashmi Baig,61101-9961811-7,PK0014256253951,0.0,85115200.0,2013-04-07,Dormant,167844.0
Hamid Malik,S/O Noor Zaidi,13302-9320382-3,PK0012131657501,0.0,3493590.0,2001-05-04,Active,29046.0
Baig Butt,S/O Ali Hashmi,13302-4923546-1,PK0013442188032,0.0,11339020.0,2016-05-04,Active,66016.0
Rukhsar Raja,S/O Kashif Nawaz,13302-7553873-6,PK0015544572227,0.0,3104030.0,2000-05-06,Active,12474.0
,S/O Rizwan Sheikh,54000-4270602-9,PK0007425717549,0.0,28478480.0,2014-04-25,Active,62248.0
احمد خان,S/O Sidra Butt,35202-9211740-1,PK0008900592344,1034577.0,105957080.0,2001-05-08,Active,429263.0
Chaudhry Hussain,S/O Amna Baig,13302-6035338-5,PK0015982292061,0.0,9497660.0,2011-08-02,Active,20296.0
عمر شیخ,S/O Nadia Sheikh,44000-3208458-8,PK0015783809682,0.0,19314540.0,2022-07-31,Active,39060.0
Iqra Rafiq,S/O Naveed Gujjar,42101-7097090-8,PK0015892786126,0.0,24585740.0,2016-08-08,Active,51861.0
Shoaib Hameed,S/O محمد علی,,PK0005263162642,0.0,57966810.0,2010-11-22,Frozen,94191.0
Sobia Gujjar,S/O Kamran Karim,54000-8541520-7,PK0013301792175,3491516.0,147570630.0,2004-09-08,Active,602700.0
Sheikh Chattha,S/O Mirza Sandhu,61101-2212136-9,PK0002241246317,0.0,10076400.0,2014-10-10,Active,84658.0
Nadia Aslam,S/O Ahmed Aslam,21301-5601298-6,PK0003128130121,0.0,11653220.0,2008-08-07,Active,13031.0
Nadia Sheikh,S/O Iqra Rizvi,35202-3663444-2,PK0013757110239,0.0,21100280.0,2011-11-20,Active,99958.0
Maryam Rafiq,S/O Amna Qureshi,44000-5343805-3,PK0010386541544,2739452.0,29269170.0,2005-10-07,Dormant,598037.0
Mirza Hussain,S/O Usman Qureshi,21301-1926012-2,PK0010708857885,0.0,67430060.0,2011-08-22,Dormant,109007.0
Hamid Khan,S/O Waseem Hameed,44000-5046131-2,PK0010347939168,0.0,208608370.0,2019-12-11,Frozen,498550.0
Sheikh Khan,S/O Shazia Akhtar,61101-4325646-2,PK0010349304100,0.0,15668990.0,2005-12-04,Active,56914.0
Mehwish Ansari,S/O Shazia Ansari,42101-6384369-7,PK0004838066391,0.0,21928740.0,2015-02-26,Active,28185.0
Noor Jafri,S/O Amna Baig,35202-6022585-6,PK0001485753927,0.0,6596900.0,2014-01-06,Active,37241.0
Naeem Gilani,S/O S/O Fatima Ali,44000-5745083-1,PK0002838886075,0.0,4749080.0,2008-10-28,Active,14395.0
,S/O S/O Ahmed Bhatti,42101-5412305-9,PK0013611747739,0.0,30642960.0,2002-11-01,Active,39411.0
Kashif Iqbal,S/O Naeem Malik,21301-7934865-3,PK0003639366915,0.0,93900000.0,2015-02-10,Dormant,312665.0
Hashmi Bhatti,S/O Waseem Rafiq,42101-5113127-9,PK0014749304307,3037405.0,67998500.0,2014-09-17,Active,310299.0
Fatima Raja,S/O S/O Kashif Tarar,21301-8349399-9,PK0008864524716,0.0,1890770.0,2018-05-30,Active,6424.0
Amna Syed,S/O Nadia Baig,35202-3850596-7,PK0011501535849,0.0,28496010.0,2019-06-08,Active,68540.0
Shoaib Jafri,S/O Asma Ansari,44000-8923432-1,PK0003516032315,0.0,27433810.0,2020-02-25,Dormant,71089.0
Maryam Chattha,,42101-8973915-9,PK0008608789262,0.0,40410030.0,2011-05-11,Active,48996.0
Sajid Hameed,S/O Ali Aslam,42101-9795418-4,PK0003275864280,0.0,13170690.0,2021-05-06,Active,20228.0
,S/O Faisal Gujjar,44000-6546545-6,PK0004342958848,0.0,19120910.0,2002-10-06,Active,63055.0
Chaudhry Gujjar,S/O Tariq Chaudhry,35202-9611521-5,PK0001538719265,0.0,3027430.0,2012-09-24,Dormant,4955.0
Omar Virk,S/O Shazia Abbasi,13302-1866071-2,PK0013116121432,0.0,10874390.0,2016-04-14,Active,14464.0
Maryam Malik,S/O Tahir Raza,35202-1219007-2,PK0015389758574,0.0,8298380.0,2006-03-25,Active,55476.0
Faisal Raja,S/O Fatima Rizvi,42101-6313383-2,PK0007338965760,0.0,933160.0,2015-09-07,Frozen,50063.0
Noor Bukhari,S/O Iqra Naqvi,13302-6367049-6,PK0012820844854,0.0,7963910.0,2012-12-13,Active,32786.0
,S/O Chaudhry Khan,44000-1570665-9,PK0004913656416,0.0,43857110.0,2012-07-25,Active,229067.0
Hamid Hashmi,S/O Hussain Baig,13302-2485573-9,PK0004171013341,0.0,23439260.0,2002-10-15,Active,63935.0
Tariq Gliani,S/O Rabia Abbasi,35202-9462341-6,PK0003571678892,0.0,5189220.0,2017-10-07,Frozen,33603.0
ImranAbbasi,S/O Asif Chaudhry,54000-3474935-6,PK0014762562441,0.0,9732090.0,2022-04-22,Active,26662.0
Kamran Rana,S/O Sajid Khan,,PK0008838586956,0.0,15231980.0,2014-06-11,Active,25098.0
Bushra Aslam,S/O Mohammad Karim,54000-1199459-6,PK0006591285126,0.0,57227930.0,2018-12-15,Active,124635.0
Iqra Butt,S/O Hashmi Aslam,54000-5769200-4,PK0015364982130,0.0,6430340.0,2021-02-21,Active,12738.0
Sobia Karim,S/O Naeem Iqbal,42101-4570823-8,PK0007534722381,0.0,90804990.0,2001-10-27,Dormant,191011.0
Syed Ahmed,S/O Hashmi Hameed,35202-7027124-2,PK0013144910623,0.0,12985210.0,2010-12-14,Active,25458.0
Zubair Zaidi,S/O Mirza Hameed,35202-5163938-2,PK0010889556480,0.0,0.0,2013-11-02,Active,270164.0
Arif Hameed,S/O Amna Latif,,PK0014508423654,0.0,2473480.0,2018-11-14,Active,28762.0
Baig Rafiq,S/O Ahmed Syed,,PK0012435971123,2389666.0,280918500.0,2002-09-05,Active,732964.0
Hina Aslam,S/O Arif Hussain,13302-7601537-6,PK0007756598356,0.0,4656390.0,2002-05-23,Active,11956.0
Tahir Chaudhry,S/O Sidra Zaidi,44000-9802632-2,PK0012714109940,0.0,61791950.0,2001-07-29,Active,137609.0
Adnan Syed,S/O Hashmi Virk,61101-1470809-2,PK0010675696756,0.0,33442550.0,2007-02-08,Dormant,101798.0
صنا ملک,S/O Bilal Tarar,13302-4739830-7,PK0009788691372,0.0,33172760.0,2019-11-21,Dormant,113171.0
Kashif Abbasi,S/O Qureshi Raja,44000-8214533-4,PK0015856035092,0.0,1248280.0,2015-04-12,Dormant,5212.0
Amna Cheema,S/O Tariq Hashmi,44000-7224257-3,PK0013141351917,0.0,6785330.0,2008-05-30,Active,12377.0
Asma Syed,S/O Hashmi Khan,35202-3147673-4,PK0009217377475,0.0,85459380.0,2017-05-11,Active,203711.0
Noor Syed,S/O Iqra Gujjar,35202-9585041-1,PK0008590593090,2167497.0,130885900.0,2009-06-01,Active,241872.0
Naeem Raja,S/O Nadia Gondal,35202-3595205-9,PK0014145543743,0.0,2110590.0,2016-09-14,Active,43413.0
Hussain Syed,S/O Ayesha Naqvi,35202-7591681-4,PK0015363841612,0.0,13018510.0,2015-03-17,Active,17222.0
Fatima Naqvi,S/O Tariq Sandhu,61101-1605957-9,PK0009677532596,0.0,13918870.0,2015-08-14,Active,29396.0
Uzma Sandhu,S/O Iqra Butt,13302-8869378-5,PK0007889382867,0.0,15639940.0,2000-04-02,Active,165699.0
,S/O Zubair Chaudhry,21301-9339122-2,PK0001698826833,0.0,10995110.0,2002-01-20,Active,29428.0
Uzma Sheikh,S/O Asma Jafri,21301-6122989-6,PK0007654186806,0.0,25443330.0,2017-07-20,Active,61179.0
Salman Malik,S/O Sidra Iqbal,44000-9790175-2,PK0013777153720,0.0,3595840.0,2018-02-18,Active,22215.0
Mohammad Iqbal,S/O Fatima Malik,61101-6980635-8,PK0001303850254,0.0,14509610.0,2011-07-14,Active,33986.0
Asma Mirza,S/O Bushra Chattha,13302-7445760-5,PK0005571967377,0.0,21188270.0,2001-07-08,Active,106966.0
Hussain Rizvi,S/O Hamid Gujjar,13302-2578264-3,PK0007427012523,0.0,3538470.0,2014-04-02,Active,20999.0
علی حسین,S/O Hassan Zaidi,42101-2173238-5,PK0013988651295,0.0,9355200.0,2013-10-26,Active,43516.0
Bushra Tarar,S/O Rukhsar Khan,13302-7572601-3,PK0005595367749,0.0,0.0,2010-06-07,Active,108011.0
Hina Malik,S/O Hussain Sheikh,44000-4229300-2,PK0003553615317,0.0,9073920.0,2002-06-30,Active,35872.0
Faisal Aslam,S/O Saira Nawaz,61101-4954168-3,PK0005758347916,0.0,7085870.0,2021-01-01,Active,31551.0
Naveed Bhatti,S/O Hashmi Hameed,21301-4543617-3,PK0015158569033,1589647.0,40600020.0,2003-11-22,Active,189386.0
Khalid Latif,S/O Adnan Malik,21301-9327241-3,PK0012655091932,0.0,8680540.0,2015-04-04,Active,20836.0
Nadia Latif,S/O Qureshi Raza,61101-3586645-6,PK0015252728624,1402488.0,324095990.0,2002-02-22,Active,406258.0
Ibrahim Rizvi,S/O Naeem Chattha,,PK0008991091361,0.0,16134890.0,2016-04-18,Active,45881.0
Raja Sheikh,S/O Sidra Gilani,54000-4757489-8,PK0011585007134,2541722.0,146737560.0,2015-05-17,Active,542379.0
Kashif Hashmi,S/O Asma Bukhari,42101-3721284-5,PK0002875936087,0.0,10089740.0,2016-04-12,Active,12129.0
Arif Ali,S/O Bilal Gondal,21301-7367529-7,PK0009221517071,0.0,7399550.0,2001-06-28,Dormant,10663.0
Ali Bukhari,S/O نادیہ رضا,21301-1057864-4,PK0003936156197,0.0,44100020.0,2011-03-24,Dormant,124876.0
Chaudhry Nawaz,S/O Kashif Ali,35202-8742341-1,PK0010847446866,0.0,4187990.0,2012-11-16,Active,20276.0
Uzma Malik,S/O Ali Gondal,21301-7863494-7,PK0009245284437,0.0,28817310.0,2019-10-11,Active,37949.0
Raja Syed,S/O Tahir Qureshi,35202-6926278-2,PK0007544055921,1635167.0,220135250.0,2022-05-29,Active,0.0
,S/O Bushra Butt,44000-2807965-7,PK0006584135007,0.0,50177560.0,2018-03-09,Active,118189.0
Sobia Raja,S/O Uzma Hameed,44000-8163921-8,PK0001292069408,0.0,68878800.0,2001-02-12,Active,104400.0
Mehwish Raja,S/O Naeem Syed,21301-7342344-4,PK0008733846414,0.0,50311420.0,2022-09-11,Active,107815.0
,S/O Hina Iqbal,42101-4039328-3,PK0015865185345,0.0,48251160.0,2005-07-06,Active,131678.0
Faisal Ansari,S/O Faisal Khan,35202-6826583-1,PK0015316822839,0.0,1153400.0,2008-10-05,Active,47070.0
Waseem Bukhari,S/O Rukhsar Ahmed,35202-6818001-6,PK0015588212379,0.0,2513160.0,2005-04-04,Active,20578.0
Rizwan Naqvi,S/O Zainab Akhtar,61101-1186817-1,PK0002368523822,0.0,40084080.0,2021-02-28,Dormant,191247.0
Shoaib Abbasi,S/O Khalid Malik,13302-9308858-5,PK0006842725930,0.0,2087080.0,2000-04-10,Active,10845.0
Malik Gondal,S/O Omar Gondal,61101-1308281-4,PK0011863934819,0.0,6072500.0,2015-01-28,Active,32354.0
Bilal Cheema,S/O Salman Ansari,13302-5015476-8,PK0013276087243,5064128.0,176686360.0,2003-05-25,Dormant,879063.0
Mirza Rafiq,,61101-9158040-2,PK0012887334437,0.0,112670240.0,2002-05-19,Dormant,0.0
Sana Bhatti,S/O Ayesha Chaudhry,21301-2037958-4,PK0002197915848,0.0,4085590.0,2020-12-27,Active,10188.0
Syed Bukhari,S/O S/O Khalid Gujjar,42101-6491114-7,PK0002858305156,0.0,17275390.0,2016-02-21,Active,37244.0
Tariq Raja,S/O Hassan Khan,,PK0008780830076,0.0,14916140.0,2017-01-22,Active,87303.0
Kashif Latif,S/O Adnan Rizvi,44000-7642708-8,PK0006191597206,0.0,13995800.0,2016-01-24,Active,98114.0
,S/O Rizwan Gujjar,35202-8366639-2,PK0009859435175,0.0,12324070.0,2000-07-20,Frozen,58000.0
Hamid Cheema,S/O Hassan Ali,35202-6849647-6,PK0007880474837,0.0,6556780.0,2014-02-03,Active,42980.0
Shoaib Rizvi,S/O Tahir Karim,61101-2831874-2,PK0013649397669,0.0,8295630.0,2013-03-21,Active,17158.0
Bilal Chaudhry,S/O Hashmi Rana,42101-3699752-5,PK0010271690961,0.0,2894510.0,2007-09-27,Active,145927.0
Sobia Aslam,S/O Noor Rizvi,21301-5847450-2,PK0007690929397,0.0,14039590.0,2012-07-11,Active,359841.0
زینب علی,S/O Syed Ali,61101-3995870-5,PK0007147143794,0.0,9853770.0,2010-05-22,Active,12628.0
Baig Cheema,S/O Shoaib Gondal,44000-2609252-6,PK0013283486349,0.0,14296960.0,2006-11-02,Active,24112.0
Faisal Rizvi,S/O عائشہ احمد,61101-3005179-7,PK0015459910894,0.0,26696250.0,2000-11-20,Active,69892.0
Asma Jafri,S/O Usman Aslam,42101-1221284-4,PK0010808165309,0.0,2531790.0,2017-04-13,Active,41030.0
زینب علی,S/O Arif Raza,13302-5636289-9,PK0014261157630,0.0,18435060.0,2019-03-07,Active,52205.0
محمد احمد,S/O Hamid Mirza,,PK0003255270986,0.0,28269240.0,2021-09-07,Active,71412.0
فاطمہ خان,S/O Arif Rizvi,13302-3873661-2,PK0003925875822,0.0,11568130.0,2011-10-03,Active,24690.0
Faisal Ansari,S/O Zubair Raja,42101-4395449-5,PK0012155094221,0.0,37298940.0,2019-11-20,Active,55148.0
Bilal Ahmed,S/O Kashif Virk,54000-4300652-8,PK0007430779274,0.0,1198880.0,2017-03-28,Active,41617.0
Salman Baig,S/O Sobia Tarar,13302-3534113-2,PK0005884005207,0.0,5409880.0,2012-05-16,Active,29856.0
Saira Aslam,S/O Aamir Baig,44000-2897507-8,PK0013579166131,0.0,17506100.0,2022-04-15,Active,113338.0
Mirza Aslam,S/O صنا ملک,44000-3369276-3,PK0005772648626,0.0,16928420.0,2004-04-08,Frozen,71154.0
Rabia Raja,S/O Ayesha Gondal,13302-3109184-8,PK0003226222619,0.0,2438240.0,2021-10-19,Active,10586.0
Syed Sheikh,S/O علی حسین,21301-3357609-5,PK0015241273318,0.0,3933160.0,2006-04-02,Active,12476.0
Arif Butt,S/O Mirza Rafiq,42101-8211270-4,PK0004103793417,0.0,45204820.0,2004-07-30,Active,0.0
Saira Bhati,S/O Baig Jafri,42101-8453103-4,PK0010921837488,0.0,102506860.0,2016-03-08,Active,0.0
Chaudhry Nawaz,S/O S/O Hassan Malik,54000-7723485-3,PK0005113107987,0.0,11708230.0,2001-10-12,Dormant,22666.0
Faisal Rizvi,S/O Fatima Naqvi,54000-1759669-1,PK0008634323575,0.0,25204060.0,2001-07-08,Active,39408.0
Tahir Chaudhry,S/O Sidra Zaidi,13302-7177975-3,PK0014635413025,0.0,1587370.0,2002-11-10,Active,15336.0
Shazia Bhatti,S/O Imran Abbasi,44000-7523750-8,PK0009966997739,0.0,1110440.0,2016-09-05,Active,8181.0
Rabia Bhatti,S/O S/O Usman Mirza,54000-6455706-7,PK0001752817769,0.0,1693170.0,2012-11-05,Active,6122.0
Hussain Sheikh,S/O Baig Rana,44000-6618466-6,PK0015629855936,0.0,16224830.0,2009-02-26,Active,25471.0
Aamir Baig,S/O Adnan Sheikh,61101-7663542-1,PK0004332866519,0.0,0.0,2016-12-12,Active,29635.0
احمد خان,,13302-6316712-8,PK0010808101187,0.0,18588560.0,2001-12-12,Active,33475.0
Chaudhry Rizvi,S/O Zubair Chattha,21301-6473694-3,PK0008587197988,0.0,10292440.0,2005-12-10,Active,74069.0
Ali Raja,S/O Noor Sheikh,35202-6007018-6,PK0007574460059,0.0,108390.0,2000-01-16,Active,4199.0
Ibrahim Karim,S/O Waseem Raza,35202-7858320-6,PK0002745551372,0.0,7323540.0,2003-07-28,Active,21096.0
Maryam Raja,S/O Kashif Iqbal,,PK0010107057729,0.0,11530730.0,2022-09-24,Active,69691.0
Omar Malik,S/O Ayesha Sandhu,54000-7423907-4,PK0004687703577,0.0,1556410.0,2014-10-27,Active,0.0
Khalid Akhtar,S/O S/O Usman Akhtar,13302-6357240-6,PK0005765468716,0.0,570500.0,2018-04-29,Active,8976.0
Faisal Rizvi,S/O Uzma Ali,21301-5958242-2,PK0011698663298,0.0,8336030.0,2002-05-27,Active,50954.0
Imran Butt,S/O Nadia Chattha,54000-8439666-5,PK0014986108130,0.0,13441820.0,2004-08-31,Active,91932.0
Hassan Aslam,S/O Ayesha Rana,42101-6584573-9,PK0004152526165,2530256.0,167851280.0,2020-06-02,Active,487447.0
Kamran Bukhari,S/O Noor Qureshi,42101-6855180-9,PK0003259188853,0.0,14079400.0,2015-08-04,Dormant,71465.0
Shoaib Rajja,S/O Usman Malik,61101-4863318-6,PK0001801450705,0.0,4300140.0,2009-12-07,Dormant,59968.0
Salman Syed,S/O عائشہ احمد,21301-9974267-1,PK0006139428930,0.0,2285210.0,2011-01-27,Active,34540.0
Ali Karim,S/O Sajid Mirza,13302-2763105-2,PK0003134823688,0.0,4858680.0,2001-04-15,Active,27006.0
Iqra Cheema,S/O Asma Raza,,PK0011720722322,0.0,3561890.0,2018-09-23,Active,26370.0
Bilal Gujjar,S/O Hussain Hameed,35202-7895412-3,PK0014747772834,0.0,44322790.0,2006-09-10,Frozen,96808.0
Imran Ahmed,S/O Uzma Ahmed,35202-4612622-8,PK0005455527819,0.0,23172140.0,2018-08-27,Dormant,73663.0
Raja Nawaz,S/O Sidra Jafri,54000-5332099-5,PK0015194170046,0.0,685200.0,2015-12-19,Active,26319.0
Kashif Karim,S/O Rukhsar Baig,54000-6439470-1,PK0001216917219,0.0,37969280.0,2017-02-19,Active,98331.0
Maryam Gondal,S/O Rabia Aslam,35202-4012314-7,PK0007291392758,0.0,32721260.0,2006-05-20,Active,107206.0
Sana Latif,S/O Zubair Cheema,44000-4120277-1,PK0003821651676,0.0,0.0,2003-01-02,Active,55509.0
Hina Aslam,S/O Arif Hussain,13302-7601537-6,PK0005756152630,0.0,2410700.0,2002-12-16,Active,13664.0
Bushra Nawaz,S/O Raja Gilani,54000-5510178-3,PK0011842507091,0.0,28767980.0,2015-05-22,Active,65656.0
Rizwan Mirza,S/O Naveed Raja,21301-6854678-5,PK0012738843080,0.0,3846930.0,2013-06-20,Active,101948.0
Zainab Butt,S/O Chaudhry Ali,35202-6105595-7,PK0010945365074,1640254.0,154129950.0,2013-03-08,Active,297178.0
Rukhsar Gonndal,S/O Naeem Baig,42101-4806349-8,PK0009290502484,3972530.0,210645190.0,2009-12-01,Active,249783.0
Sidra Ali,S/O Usman Baig,61101-2322254-6,PK0008904592121,0.0,54282350.0,2012-08-10,Active,129796.0
Ayesha Abbasi,S/O Salman Rana,42101-8543059-6,PK0010486749612,0.0,32788610.0,2018-06-12,Active,68171.0
Rukhsar Rafiq,,61101-7508485-7,PK0015138482956,0.0,21177280.0,2022-08-23,Dormant,29644.0
Usman Bhatti,S/O Raja Hameed,44000-3945917-5,PK0002925183459,0.0,9621640.0,2005-05-16,Dormant,157988.0
Sajid Mirza,S/O Asif Bukhari,61101-6528135-1,PK0005446627326,0.0,1723260.0,2010-04-03,Active,7793.0
Zainab Rana,S/O Mehwish Aslam,21301-1131307-9,PK0006506883029,0.0,28099520.0,2015-12-13,Active,0.0
Kamran Bukhari,S/O Noor Qureshi,42101-6855180-9,PK0014172656540,0.0,18347600.0,2011-09-18,Dormant,0.0
Arif Raza,S/O Sheikh Qureshi,42101-4828330-3,PK0013558835473,0.0,16766030.0,2013-12-02,Dormant,112332.0
Sheikh Gujjar,S/O Fatima Latif,42101-6334061-6,PK0014691063829,0.0,42252280.0,2022-07-07,Active,140016.0
Kashif Sandhu,S/O Sheikh Abbasi,21301-2390791-6,PK0002414426733,0.0,15355540.0,2002-01-12,Active,55815.0
Arif Gilani,S/O Iqra Karim,44000-5813958-4,PK0008244467442,0.0,416180.0,2008-02-22,Active,12215.0
Zainab Rizvi,S/O Bilal Sheikh,44000-3754303-3,PK0002845841941,0.0,19290150.0,2002-09-17,Dormant,61401.0
Baig Naqvi,S/O Chaudhry Virk,42101-7843602-1,PK0014394654666,0.0,6687790.0,2007-09-27,Active,39486.0
