Company_Name,Owner_Name,Father_Name,Entity_Type,CNIC,Incorporation_Date,Status,Registered_Office_Address,Province,City
Star Services,Naeem Akhtar,S/O Waseem Hashmi,Private Limited,6110138833039,1992-03-23,Active,"House 210, Block F, Scheme 33, Hub",Balochistan,Hub
Royal Brothers,Hassan Rafiq,S/O Usman Syed,Private Limited,4210183560535,2021-11-18,Active,"House 20, Block H, I-8, Abbottabad",KPK,Abbottabad
United Solutions,احمد خان,S/O Ali Gilani,Public Limited,6110163317321,1990-12-17,Dissolved,"House 55, Block D, E-11, Rawalakot",Azad Kashmir,Rawalakot
Al Corp,Amna Hashmi,S/O Kamran Jafri,Partnership,6110195327509,2015-05-31,Active,"House 216, Block G, Bahria Town, Mirpur",Azad Kashmir,Mirpur
Meezan Enterprises,Malik Naqvi,S/O Sidra Hussain,Partnership,6110120661224,2014-06-10,Active,"House 234, Block B, North Nazimabad, Skardu",Gilgit-Baltistan,Skardu
National Solutions,Adnan Karim,S/O Hashmi Virk,Sole Proprietorship,3520247329253,2021-10-24,Active,"House 219, Block D, North Nazimabad, Peshawar",KPK,Peshawar
Royal Brothers,Hamid Gondal,S/O Aamir Hameed,LLP,1330283193186,2004-04-05,Active,"House 115, Block A, Bahria Town, Abbottabad",KPK,Abbottabad
United Solutions,Bushra Akhtar,S/O Raja Khan,Private Limited,3520270015887,2006-04-16,Active,"House 498, Block G, Saddar, Multan",Punjab,Multan
Meezan Associates,Khalid Bukhari,S/O S/O Hamid Aslam,LLP,4210198324655,1997-04-24,Suspended,"House 405, Block D, Cantt, Mirpur",Azad Kashmir,Mirpur
Pak Group,Rabia Sandhu,S/O Khalid Zaidi,Partnership,6110175979805,1999-01-27,Active,"House 197, Block G, Gulshan-e-Iqbal, Mirpur",Azad Kashmir,Mirpur
Prime Services,Sana Raja,S/O Hassan Zaidi,LLP,4210178135605,2006-08-01,Active,,Punjab,Lahore
Meezan Solutions,Hamid Gujjar,S/O Ali Gujjar,Partnership,6110138130454,1995-12-12,Active,"House 48, Block D, Model Town, Hub",Balochistan,Hub
Royal Enterprises,Rabia Ali,S/O Naveed Bukhari,Private Limited,5400046428957,2010-07-24,Dissolved,"House 103, Block D, Gulberg, Chilas",Gilgit-Baltistan,Chilas
Atlas Brothers,Fatima Chattha,S/O Hashmi Mirza,Public Limited,1330232776727,1993-10-04,Active,"House 459, Block E, Cavalry Ground, Gilgit",Gilgit-Baltistan,Gilgit
Meezan Solutions,Maryam Iqbal,S/O Asma Jafri,Partnership,3520235047007,2001-03-26,Active,"House 123, Block A, E-11, Turbat",Balochistan,Turbat
Al Corp,Naeem Ansari,S/O Mehwish Bhatti,Sole Proprietorship,6110163408424,1993-01-30,Active,"House 361, Block F, I-8, Islamabad",ICT,Islamabad
Al Enterprises,Arif Baig,S/O Shazia Hashmi,Partnership,3520235990592,2012-02-10,Dissolved,"House 35, Block E, DHA, Muzaffarabad",Azad Kashmir,Muzaffarabad
Global Traders,Malik Jafri,,Partnership,2130163097965,2009-04-30,Active,"House 492, Block F, Bahria Town, Islamabad",ICT,Islamabad
Royal Corp,Arif Malik,S/O Maryam Butt,Public Limited,1330240129139,2012-02-13,Active,"House 229, Block A, Model Town, Abbottabad",KPK,Abbottabad
Apex Group,Mehwish Bhatti,S/O Sheikh Raja,Partnership,6110186337735,2020-01-22,Active,"House 55, Block C, F-10, Abbottabad",KPK,Abbottabad
Pak Brothers,علی حسین,S/O Hassan Mirza,LLP,3520238809523,2011-01-19,Dissolved,"House 24, Block C, PAF Colony, Bahawalpur",Punjab,Bahawalpur
Meezan Enterprises,Shazia Aslam,S/O Imran Aslam,Public Limited,5400019618709,2015-11-29,Active,"House 427, Block H, Cantt, Skardu",Gilgit-Baltistan,Skardu
Pak Group,Sidra Hussain,S/O Bilal Nawaz,Sole Proprietorship,6110150454212,1991-05-19,Active,"House 256, Block H, Gulberg, Sialkot",Punjab,Sialkot
Al Brothers,Rukhsar Zaidi,S/O Baig Ali,Private Limited,4210118663949,2018-11-11,Active,"House 493, Block C, Gulshan-e-Iqbal, Islamabad",ICT,Islamabad
Global Solutions,Rukhsar Aslam,S/O Saira Abbasi,Partnership,3520244992877,2021-03-11,Active,"House 92, Block D, I-8, Larkana",Sindh,Larkana
,Nadia Latif,S/O Hashmi Hameed,LLP,4400040164998,1995-12-02,Active,"House 491, Block A, Clifton, Hub",Balochistan,Hub
Al Corp,Qureshi Khan,S/O Bilal Baig,Partnership,5400049374197,1997-03-13,Active,"House 391, Block D, F-10, Skardu",Gilgit-Baltistan,Skardu
Royal Group,Syed Ahmed,S/O Tariq Chaudhry,Partnership,1330286981998,2009-05-12,Active,"House 43, Block E, Cantt, Skardu",Gilgit-Baltistan,Skardu
Pak Industries,Kashif Syed,S/O Mohammad Hussain,LLP,4210121008705,2000-01-23,Active,"House 50, Block C, E-11, Mingora",KPK,Mingora
Meezan Services,Naveed Ahmed,S/O Tariq Zaidi,Sole Proprietorship,1330286270981,2012-12-24,Active,"House 498, Block A, Bahria Town, Rawalakot",Azad Kashmir,Rawalakot
Royal Group,Rafiq Waseem,S/O Noor Nawaz,Public Limited,2130193238372,2008-02-09,Suspended,"House 413, Block C, Township, Peshawar",KPK,Peshawar
Al Brothers,Waseem Akhtar,S/O Aamir Zaidi,Public Limited,4210189326967,2000-04-06,Suspended,"House 234, Block E, Defence, Quetta",Balochistan,Quetta
National Traders,Hassan Malik,S/O نادیہ رضا,Public Limited,4210144308255,1999-10-09,Active,,ICT,Islamabad
Apex Enterprises,Hassan Butt,S/O Shoaib Hashmi,Partnership,4400064225346,2019-04-17,Active,"House 473, Block G, Model Town, Bahawalpur",Punjab,Bahawalpur
Star Traders,Asif Latif,S/O Zubair Iqbal,Sole Proprietorship,5400057334763,2003-12-03,Dissolved,"House 471, Block D, E-11, Khuzdar",Balochistan,Khuzdar
Atlas Associates,Mirza Zaidi,S/O Rukhsar Latif,Partnership,6110112600788,2011-09-02,Active,"House 121, Block E, G-9, Mardan",KPK,Mardan
Pak Associates,فاطمہ خان,S/O عائشہ احمد,Public Limited,3520274963115,1994-07-19,Active,"House 174, Block F, DHA, Muzaffarabad",Azad Kashmir,Muzaffarabad
Apex Corp,Ahmed Gondal,S/O Zainab Gujjar,Sole Proprietorship,1330229543131,1990-10-03,Active,"House 425, Block G, Askari, Faisalabad",Punjab,Faisalabad
Royal Solutions,Shoaib Raja,S/O Nadia Raza,Partnership,1330214627919,2021-11-04,Active,"House 356, Block C, Defence, Quetta",Balochistan,Quetta
Apex Associates,Mehwish Mirza,S/O محمد احمد,Private Limited,2130110432925,2010-02-15,Active,"House 127, Block E, Scheme 33, Islamabad",ICT,Islamabad
National Enterprises,Qureshi Sandhu,S/O Baig Bhatti,Private Limited,4400033114042,1993-08-21,Suspended,"House 483, Block E, PAF Colony, Quetta",Balochistan,Quetta
Prime Group,Sidra Gilani,S/O S/O Bilal Akhtar,Sole Proprietorship,5400071063855,1996-05-22,Active,"House 51, Block B, Model Town, Turbat",Balochistan,Turbat
National Solutions,Hina Nawaz,S/O Uzma Abbasi,Public Limited,5400031578833,1998-12-24,Active,"House 353, Block E, Clifton, Quetta",Balochistan,Quetta
Apex Group,Malik Jafri,S/O Bushra Latif,Public Limited,1330245537266,1993-04-01,Active,"House 379, Block B, Johar Town, Sukkur",Sindh,Sukkur
Al Brothers,Waseem Raza,S/O Ahmed Gujjar,Sole Proprietorship,2130186977389,1998-12-01,Active,"House 207, Block D, Township, Mirpur",Azad Kashmir,Mirpur
United Services,Muhammad Amhed,S/O Ali Ahmed,Public Limited,2130128135326,2014-06-03,Suspended,"House 243, Block F, North Nazimabad, Muzaffarabad",Azad Kashmir,Muzaffarabad
Royal Brothers,Bushra Ahmed,S/O Chaudhry Virk,Public Limited,1330281344654,1993-06-05,Dissolved,"House 170, Block G, North Nazimabad, Bannu",KPK,Bannu
Apex Traders,Naveed Zaidi,S/O Salman Khan,LLP,4210191394109,1991-07-11,Active,"House 274, Block E, Defence, Rawalakot",Azad Kashmir,Rawalakot
Al Services,AmnaG ondal,S/O Shoaib Malik,Public Limited,4400056045243,1992-11-28,Active,"House 264, Block C, Gulberg, Abbottabad",KPK,Abbottabad
Pak Traders,Hassan Baig,S/O Malik Butt,Sole Proprietorship,3520270655026,2009-12-12,Active,"House 442, Block E, Gulberg, Peshawar",KPK,Peshawar
Royal Corp,Sajid Chaudhry,S/O Mehwish Baig,Sole Proprietorship,4210173435825,2011-08-03,Active,"House 355, Block B, I-8, Larkana",Sindh,Larkana
United Services,Raja Amna,S/O Bushra Gujjar,Private Limited,5400060189333,1994-06-13,Active,"House 144, Block H, Askari, Chilas",Gilgit-Baltistan,Chilas
United Enterprises,Saira Sheikh,S/O محمد علی,LLP,5400049201971,2019-01-22,Active,"House 109, Block G, DHA, Rawalakot",Azad Kashmir,Rawalakot
Global Traders,Hina Hashmi,S/O Sobia Syed,Private Limited,6110156816088,2021-03-18,Active,"House 443, Block G, Defence, Chilas",Gilgit-Baltistan,Chilas
Pak Solutions,Mehwish Nawaz,S/O Amna Hussain,Partnership,4210195750422,2009-12-28,Active,"House 310, Block B, Askari, Mardan",KPK,Mardan
Global Traders,Saira Abbasi,S/O زینب علی,Public Limited,3520255871714,1992-07-15,Active,"House 105, Block B, Askari, Sargodha",Punjab,Sargodha
Atlas Corp,Mirza Tarar,S/O Aamir Malik,Sole Proprietorship,4210197949217,2006-05-09,Active,"House 318, Block A, Township, Faisalabad",Punjab,Faisalabad
National Group,Sajid Sheikh,S/O Sheikh Mirza,Private Limited,44000-7614667-5,2022-05-04,Active,"House 326, Block G, Scheme 33, Muzaffarabad",Azad Kashmir,Muzaffarabad
Atlas Traders,Amna Ali,,Sole Proprietorship,6110196183244,2018-03-05,Active,"House 240, Block F, Scheme 33, Kohat",KPK,Kohat
Royal Enterprises,Syed Bhatti,,Private Limited,,1999-06-18,Suspended,"House 283, Block B, Cantt, Bahawalpur",Punjab,Bahawalpur
Global Corp,Mirza Zainab,S/O Zainab Raja,LLP,1330234791507,2002-11-16,Active,"House 373, Block E, Clifton, Chilas",Gilgit-Baltistan,Chilas
Meezan Associates,Saira Chaudhry,S/O Sajid Tarar,Public Limited,2130184107858,1990-04-20,Active,"House 497, Block F, DHA, Gilgit",Gilgit-Baltistan,Gilgit
Global Industries,Rabia Karim,S/O Rukhsar Bukhari,Partnership,6110128883316,1993-03-10,Active,"House 216, Block F, Cavalry Ground, Lahore",Punjab,Lahore
Meezan Brothers,Fatima Chaudhry,S/O Imran Bhatti,Public Limited,6110140448827,2020-05-18,Active,"House 405, Block D, Bahria Town, Khuzdar",Balochistan,Khuzdar
Prime Corp,Hamid Nawaz,,Partnership,6110118830717,2015-12-04,Active,"House 102, Block E, Scheme 33, Mirpur",Azad Kashmir,Mirpur
Pak Industries,Chaudhry Shazia,S/O Sajid Gondal,Sole Proprietorship,4400091408187,2000-08-27,Active,"House 390, Block E, Bahria Town, Kohat",KPK,Kohat
United Traders,Asma Rizvi,S/O Iqra Raja,Public Limited,2130117333722,1994-11-03,Dissolved,"House 207, Block B, Askari, Larkana",Sindh,Larkana
Pak Traders,Iqra Mirza,S/O Arif Gondal,Partnership,4210171477435,1994-08-05,Active,"House 197, Block D, Scheme 33, Chilas",Gilgit-Baltistan,Chilas
Royal Services,Saira Sheikh,S/O محمد علی,Public Limited,5400049201971,1998-07-21,Active,"House 369, Block E, Scheme 33, Rawalakot",Azad Kashmir,Rawalakot
Royal Corp,Latif Muhammad,S/O Usman Bukhari,LLP,6110113585216,2014-02-02,Dissolved,"House 46, Block E, Bahria Town, Mingora",KPK,Mingora
Star Brothers,Amna Rafiq,S/O Hamid Qureshi,Private Limited,2130123736871,1997-01-30,Active,"House 289, Block C, Defence, Rawalakot",Azad Kashmir,Rawalakot
Royal Industries,Ibrahim Karim,S/O Saira Sheikh,Public Limited,1330234467511,2008-11-22,Dissolved,"House 240, Block H, Cantt, Islamabad",ICT,Islamabad
Global Group,Gilani Ali,S/O Maryam Chattha,Partnership,4210151396655,2016-09-04,Active,"House 204, Block D, Bahria Town, Rawalpindi",Punjab,Rawalpindi
National Associates,Sana Iqbal,S/O Nadia Rana,Sole Proprietorship,3520278389269,1991-07-01,Active,"House 35, Block E, E-11, Rawalakot",Azad Kashmir,Rawalakot
Apex Group,Uzma Hussain,S/O Aamir Ahmed,LLP,5400079795714,1992-06-17,Dissolved,"House 336, Block E, Gulshan-e-Iqbal, Gilgit",Gilgit-Baltistan,Gilgit
Apex Corp,Ahmed Jafri,S/O Uzma Nawaz,Public Limited,6110141640794,2015-01-29,Dissolved,"House 374, Block B, Township, Quetta",Balochistan,Quetta
Global Group,Mirza Mirza,S/O Saira Rafiq,Sole Proprietorship,6110174269749,1990-05-06,Active,"House 178, Block H, Askari, Mirpur",Azad Kashmir,Mirpur
Atlas Enterprises,Aamir Jafri,S/O Ali Zaidi,Sole Proprietorship,6110132883289,1992-07-04,Active,"House 200, Block B, Cavalry Ground, Islamabad",ICT,Islamabad
United Associates,Ayesha Gilani,S/O Tahir Iqbal,Sole Proprietorship,5400071169422,2015-03-09,Active,"House 274, Block A, Clifton, Rawalakot",Azad Kashmir,Rawalakot
Star Enterprises,Saira Gujjar,,Public Limited,1330256297929,2009-10-19,Dissolved,"House 429, Block D, DHA, Abbottabad",KPK,Abbottabad
Prime Associates,Sajid Jafri,S/O Asif Tarar,Sole Proprietorship,5400094703658,1991-07-19,Active,"House 156, Block G, Gulberg, Muzaffarabad",Azad Kashmir,Muzaffarabad
Global Traders,Rukhsar Gilani,S/O Tariq Chaudhry,Public Limited,2130169239729,2018-09-12,Active,"House 151, Block G, PAF Colony, Chilas",Gilgit-Baltistan,Chilas
,Hussain Khan,S/O Naeem Sheikh,Private Limited,1330286944914,1994-04-27,Active,"House 414, Block B, Clifton, Bannu",KPK,Bannu
Al Enterprises,Muhammad Khan,S/O Salman Karim,Partnership,4400047948529,1995-04-24,Active,"House 94, Block E, Johar Town, Gilgit",Gilgit-Baltistan,Gilgit
Royal Corp,Muhammad Ansari,S/O Hussain Akhtar,Public Limited,1330227158221,1996-03-09,Active,"House 130, Block G, Gulberg, Chilas",Gilgit-Baltistan,Chilas
Prime Group,Shazia Zaidi,S/O Sidra Hussain,Partnership,6110140428077,2016-09-16,Active,"House 76, Block F, Township, Larkana",Sindh,Larkana
Star Services,Hassan Qureshi,S/O Rabia Ansari,Private Limited,3520223961923,2014-12-13,Dissolved,,Sindh,Sukkur
Prime Industries,Ibrahim Qureshi,S/O Bilal Akhtar,Public Limited,6110154080707,2003-04-12,Suspended,"House 114, Block E, Defence, Skardu",Gilgit-Baltistan,Skardu
Star Services,Hassan Malik,S/O نادیہ رضا,Private Limited,4210144308255,1991-02-01,Active,"House 60, Block G, Defence, Islamabad",ICT,Islamabad
Global Solutions,Zubair Raja,S/O Fatima Raza,Public Limited,2130136871553,2000-10-31,Active,"House 120, Block F, PAF Colony, Islamabad",ICT,Islamabad
Al Brothers,Saira Virk,S/O S/O Ali Chattha,Partnership,4400080142209,2001-07-09,Dissolved,"House 168, Block H, F-10, Gilgit",Gilgit-Baltistan,Gilgit
Global Brothers,Sandhu Hussain,S/O Noor Baig,Private Limited,6110166273589,2019-02-27,Active,"House 418, Block A, Scheme 33, Mirpurkhas",Sindh,Mirpurkhas
Prime Group,زینب علی,S/O Mehwish Rafiq,Private Limited,2130118987474,2018-03-07,Active,"House 352, Block A, Cavalry Ground, Peshawar",KPK,Peshawar
United Traders,Kashif Abbasi,S/O Qureshi Raja,LLP,4400082145334,2008-11-15,Active,"House 214, Block B, Township, Gilgit",Gilgit-Baltistan,Gilgit
,Adnan Ansari,S/O Waseem Karim,LLP,2130174921791,1998-10-13,Suspended,"House 378, Block A, Model Town, Islamabad",ICT,Islamabad
United Associates,Rizwan Akhtar,S/O Maryam Rafiq,Partnership,3520271213553,2021-09-07,Active,"House 471, Block G, Saddar, Nawabshah",Sindh,Nawabshah
Royal Corp,Baig Hashmi,,Sole Proprietorship,6110179761462,2020-08-12,Active,"House 97, Block H, Scheme 33, Hub",Balochistan,Hub
Meezan Group,Hina Khan,S/O Uzma Rizvi,Partnership,5400074586985,2002-04-14,Suspended,"House 84, Block A, Gulshan-e-Iqbal, Gilgit",Gilgit-Baltistan,Gilgit
Meezan Industries,Hassan Hmeed,S/O Kamran Latif,Public Limited,6110130197697,2016-06-13,Suspended,"House 233, Block H, Cantt, Quetta",Balochistan,Quetta
Atlas Associates,But Tahir,S/O Qureshi Aslam,Partnership,4210163027409,2003-01-25,Active,"House 9, Block H, Johar Town, Larkana",Sindh,Larkana
Pak Group,Ibrahim Gilani,S/O Syed Hashmi,Partnership,5400097616482,2020-02-20,Active,"House 118, Block C, Scheme 33, Mingora",KPK,Mingora
Meezan Enterprises,Khalid Rafiq,S/O Syed Ali,Private Limited,1330242952673,1990-09-10,Active,"House 281, Block H, Clifton, Karachi",Sindh,Karachi
Star Corp,Rukhsar Rizvi,S/O Fatima Zaidi,Partnership,,2021-10-11,Active,"House 246, Block G, E-11, Larkana",Sindh,Larkana
Apex Enterprises,Faisal RRana,,Partnership,2130170016042,2009-07-21,Active,"House 14, Block B, E-11, Sialkot",Punjab,Sialkot
Prime Solutions,Asif Bukhari,S/O Zubair Khan,LLP,4210127390238,1995-06-30,Active,"House 81, Block A, Askari, Rawalakot",Azad Kashmir,Rawalakot
Star Brothers,Tariq Gondal,S/O Saira Malik,LLP,4210186597555,2008-12-20,Active,"House 455, Block C, Bahria Town, Chilas",Gilgit-Baltistan,Chilas
Meezan Corp,Waseem Tarar,,Private Limited,4400054824131,2016-08-16,Active,"House 254, Block G, Gulberg, Sialkot",Punjab,Sialkot
Atlas Traders,Nawaz Baig,S/O Uzma Gujjar,Partnership,4210194101365,1994-09-15,Dissolved,"House 67, Block C, Bahria Town, Peshawar",KPK,Peshawar
Global Solutions,Imran Bukhari,S/O Bushra Latif,Private Limited,3520246058457,1993-04-03,Active,"House 83, Block G, E-11, Gilgit",Gilgit-Baltistan,Gilgit
United Traders,Tahir Gujjar,S/O Rukhsar Tarar,Partnership,2130173426317,2004-01-13,Active,"House 485, Block G, Gulshan-e-Iqbal, Kohat",KPK,Kohat
United Industries,Muhammad Ahmed,S/O Hamid Sandhu,LLP,4210199005029,1998-11-12,Dissolved,"House 288, Block G, Township, Peshawar",KPK,Peshawar
United Group,Aamir Hameed,S/O Mohammad Ansari,Public Limited,3520293022923,1994-04-02,Suspended,"House 172, Block G, E-11, Rawalakot",Azad Kashmir,Rawalakot
United Corp,محمد حسن,S/O Omar Aslam,Public Limited,3520292526618,2022-07-03,Active,"House 392, Block D, Defence, Muzaffarabad",Azad Kashmir,Muzaffarabad
Prime Brothers,Hashmi Nawaz,S/O نادیہ رضا,LLP,6110141895206,2003-08-05,Active,"House 165, Block C, Model Town, Gilgit",Gilgit-Baltistan,Gilgit
Apex Enterprises,Kashif Malik,S/O Baig Rizvi,Partnership,4400058202075,2014-02-11,Active,"House 432, Block B, I-8, Islamabad",ICT,Islamabad
Atlas Brothers,Mohammad Gondal,S/O Adnan Cheema,Partnership,1330272424915,2001-09-15,Suspended,"House 61, Block G, Cavalry Ground, Nawabshah",Sindh,Nawabshah
Apex Corp,Uzma Rana,S/O Sana Virk,Private Limited,,2015-05-14,Active,"House 403, Block D, Gulshan-e-Iqbal, Gwadar",Balochistan,Gwadar
Royal Industries,Ahmed Ahmed,S/O Asma Zaidi,Sole Proprietorship,1330295401275,1995-03-26,Suspended,"House 86, Block C, Bahria Town, Gwadar",Balochistan,Gwadar
Pak Solutions,Mohammad Aslam,S/O Hassan Akhtar,Private Limited,1330290541968,2011-11-05,Active,"House 419, Block F, Model Town, Lahore",Punjab,Lahore
Pak Brothers,Aamir Khan,S/O Naveed Jafri,LLP,2130192266195,2009-07-21,Active,"House 87, Block F, Askari, Bannu",KPK,Bannu
National Industries,صنا ملک,S/O S/O Sana Rana,Partnership,1330273816196,1998-06-13,Active,,Balochistan,Hub
Global Corp,Aamir Baig,S/O Ahmed Ansari,Private Limited,4400036084792,2005-07-23,Suspended,"House 1, Block D, G-9, Muzaffarabad",Azad Kashmir,Muzaffarabad
Royal Services,Sana Naqvi,S/O Kashif Naqvi,LLP,6110189885508,1997-09-24,Active,"House 137, Block E, Cantt, Chilas",Gilgit-Baltistan,Chilas
United Brothers,Salman Karim,S/O Tahir Syed,Public Limited,4210128282603,2006-07-28,Active,"House 141, Block B, Askari, Abbottabad",KPK,Abbottabad
Global Group,Faisal Naqvi,S/O Ibrahim Ansari,Sole Proprietorship,4210160448647,2007-06-19,Suspended,,Punjab,Bahawalpur
Prime Traders,Iqra Hashmi,S/O Mehwish Sandhu,Partnership,2130180729597,2006-09-01,Active,"House 439, Block C, Clifton, Khuzdar",Balochistan,Khuzdar
United Group,Uzma Bhatti,S/O Sidra Ali,Sole Proprietorship,4400075306626,2009-03-01,Active,"House 313, Block C, Johar Town, Mingora",KPK,Mingora
Global Solutions,,,LLP,5400075022145,2014-12-20,Active,"House 353, Block E, F-10, Hyderabad",Sindh,Hyderabad
Apex Brothers,Faisal Gujjar,S/O Malik Hameed,LLP,1330252409086,2005-05-01,Active,"House 392, Block A, Askari, Bahawalpur",Punjab,Bahawalpur
Pak Enterprises,Khalid Iqbal,S/O Salman Hameed,LLP,1330253331983,2005-02-23,Active,"House 30, Block C, Model Town, Muzaffarabad",Azad Kashmir,Muzaffarabad
Prime Group,احمد محمد,S/O Hina Butt,Partnership,6110134204312,2018-11-01,Active,"House 273, Block B, Askari, Islamabad",ICT,Islamabad
,Hina Qureshi,S/O فاطمہ خان,Public Limited,1330217781492,2018-03-09,Active,"House 88, Block A, Bahria Town, Sargodha",Punjab,Sargodha
Atlas Group,Faisal Bukhari,S/O Arif Karim,Sole Proprietorship,1330248372205,2014-02-02,Active,"House 208, Block C, Saddar, Rawalakot",Azad Kashmir,Rawalakot
Al Services,محمد علی,S/O Shoaib Virk,Public Limited,5400081185147,2016-01-22,Active,"House 3, Block B, Cantt, Quetta",Balochistan,Quetta
Royal Solutions,Tahir Gujjar,S/O Zainab Virk,Sole Proprietorship,2130186155692,2019-07-09,Active,"House 114, Block C, Askari, Turbat",Balochistan,Turbat
Global Enterprises,Sheikh Hussain,S/O Iqra Khan,LLP,1330234592532,2016-11-01,Suspended,"House 104, Block A, Askari, Islamabad",ICT,Islamabad
National Enterprises,Mehwish Hameed,S/O Nadia Gilani,Sole Proprietorship,5400076347753,2006-01-07,Active,"House 429, Block A, Cantt, Islamabad",ICT,Islamabad
United Brothers,Shoaib Gondal,S/O Iqra Abbasi,Public Limited,2130172363413,1993-04-26,Active,"House 279, Block C, DHA, Gwadar",Balochistan,Gwadar
Pak Services,Adnan Chaudhry,S/O Aamir Ansari,Private Limited,5400023188328,2020-09-06,Suspended,"House 282, Block G, Scheme 33, Mardan",KPK,Mardan
National Traders,Tahir Bukhari,S/O Aamir Rizvi,Public Limited,6110171921392,2021-03-01,Active,"House 5, Block B, I-8, Peshawar",KPK,Peshawar
Atlas Enterprises,Tahir Rafiq,S/O Ali Zaidi,LLP,1330282014181,1992-01-25,Active,"House 202, Block E, Scheme 33, Skardu",Gilgit-Baltistan,Skardu
