Name,Father_Name,CNIC,Account_Number,Annual_Credit_Card_Expense,Account_Balance,Account_Open_Date,Account_Status,Avg_Expenditure_Per_Month
KamranCheema,S/O Raja Hussain,1330253698234,PK0013166582406,0.0,742457.0,2006-08-22,Dormant,67802.0
Asma Gujjar,S/O Maryam Cheema,1330218644338,PK0011376681108,0.0,1242363.0,2009-11-09,Frozen,93638.0
Kashif Syed,S/O Maryam Gilani,4210140354628,PK0015515721250,0.0,846938.0,2009-11-25,Active,13833.0
Naeem Iqbal,S/O Sheikh Malik,3520264199363,PK0015974947794,0.0,526772.0,2009-03-29,Dormant,13461.0
فاطمہ خان,S/O Waseem Naqvi,1330228743872,PK0001695861587,2004120.0,25024557.0,2017-09-08,Active,376443.0
Imran Ahmed,S/O Noor Cheema,5400082443571,PK0005342217581,0.0,319584.0,2006-02-14,Dormant,97143.0
Tahir Zaidi,S/O Mehwish Hussain,4400011350046,PK0003466990085,0.0,903295.0,2008-05-13,Active,29334.0
Imran Hameed,S/O Hussain Karim,2130155446819,PK0015521815818,0.0,6320950.0,2012-12-22,Active,104274.0
Mirza Baig,S/O Syed Sandhu,2130128555013,PK0011247382533,0.0,1045417.0,2011-11-20,Active,49882.0
,S/O Baig Malik,54000-5496799-9,PK0002883713061,2821514.0,18069406.0,2017-08-17,Active,473282.0
Zainab Ali,S/O Iqra Ali,4210130318884,PK0007659116527,0.0,3145332.0,2007-02-25,Active,36980.0
,S/O Kamran Rana,1330255862834,PK0011757611451,0.0,3380179.0,2016-07-14,Frozen,47640.0
Malik Chaudhry,S/O Malik Abbasi,54000-6380429-5,PK0014771651925,0.0,107746.0,2003-09-27,Dormant,
Rabia Raza,S/O Uzma Gondal,1330263096583,PK0011344198929,1581236.0,9790979.0,2013-05-06,Active,409152.0
Hashmi Gujjar,S/O Hina Sheikh,4210118756581,PK0007358085454,0.0,9949583.0,2015-02-13,Active,259463.0
Rukhsar Khan,S/O Arif Cheema,5400063720667,PK0010264013159,990877.0,4702386.0,2013-03-17,Active,380332.0
Raja Baig,S/O Hamid Latif,4400068390106,PK0007435418436,0.0,618898.0,2008-06-16,Dormant,11357.0
Rabia Ali,S/O Hashmi Rizvi,4400031401618,PK0015750009892,1897635.0,5873147.0,2014-01-15,Dormant,404594.0
Shazia Chaudhhry,S/O Bushra Syed,2130134092994,PK0006582291740,0.0,1249658.0,2000-04-28,Dormant,61568.0
Shoaib Ali,S/O Waseem Cheema,6110179182555,PK0009241489248,0.0,1501009.0,2002-11-06,Active,38777.0
Omar Lattif,S/O Ayesha Mirza,4400042309481,PK0004800587168,0.0,628786.0,2006-05-04,Active,179462.0
Sidra Jafri,S/O Sheikh Sheikh,2130130922089,PK0003723876967,0.0,,2020-12-31,Active,27495.0
Mehwish Virk,S/O Waseem Chattha,5400069449096,PK0009834491630,,1296411.0,2014-10-28,Active,51029.0
Rabia Raja,S/O Rabia Sandhu,4400049854612,PK0013317228954,0.0,314342.0,2016-09-18,Active,105563.0
Amna Ahmed,S/O Rizwan Ahmed,3520223740806,PK0014248294102,0.0,2198009.0,2008-02-15,Dormant,97162.0
Waseem Syed,S/O Saira Tarar,5400072363314,PK0005839305702,0.0,1656025.0,2006-11-28,Active,73564.0
Raja Rizvi,S/O محمد احمد,6110191566092,PK0012662431852,0.0,824932.0,2015-12-02,Active,48880.0
Hassan Gondal,S/O Asif Syed,6110176811537,PK0015245226262,0.0,462693.0,2008-04-06,Active,11671.0
Mehwish Gujjar,S/O Rizwan Nawaz,2130113565497,PK0007926834891,0.0,437008.0,2021-06-15,Active,5689.0
Ibrahim Rizvi,S/O Ayesha Virk,1330284798012,PK0003804623475,0.0,6365402.0,2011-04-30,Dormant,144827.0
Imran Virk,S/O Usman Zaidi,4210186814748,PK0015706496928,0.0,1044377.0,2022-01-10,Active,155861.0
Salman Qureshi,S/O Imran Gilani,5400043916423,PK0015269702658,0.0,552371.0,2014-05-26,Active,9013.0
محمد احمد,S/O Sajid Ansari,6110139886443,PK0006172814771,0.0,256549.0,2012-04-25,Active,58499.0
Hamid Nawaz,S/O Baig Rizvi,6110118830717,PK0009672263097,0.0,9241274.0,2014-08-07,Active,123749.0
Ibrahim Syed,S/O Hina Ansari,4210179951917,PK0012227117388,0.0,220337.0,2007-09-04,Active,12558.0
Sobia Hussain,S/O Waseem Raza,4400072917741,PK0003441017812,2941842.0,16393908.0,2012-10-05,Active,423858.0
Imran Raja,S/O Hashmi Baig,6110199618117,PK0014256253951,0.0,8511520.0,2013-04-07,Dormant,167844.0
Hamid Malik,S/O Noor Zaidi,1330293203823,PK0012131657501,0.0,349359.0,2001-05-04,Active,29046.0
Baig Butt,S/O Ali Hashmi,1330249235461,PK0013442188032,0.0,1133902.0,2016-05-04,Active,66016.0
Rukhsar Raja,S/O Kashif Nawaz,1330275538736,PK0015544572227,0.0,310403.0,2000-05-06,Active,12474.0
,S/O Rizwan Sheikh,5400042706029,PK0007425717549,0.0,2847848.0,2014-04-25,Active,62248.0
احمد خان,S/O Sidra Butt,3520292117401,PK0008900592344,1034577.0,10595708.0,2001-05-08,Active,429263.0
Chaudhry Hussain,S/O Amna Baig,1330260353385,PK0015982292061,0.0,949766.0,2011-08-02,Active,20296.0
عمر شیخ,S/O Nadia Sheikh,4400032084588,PK0015783809682,0.0,1931454.0,2022-07-31,Active,39060.0
Iqra Rafiq,S/O Naveed Gujjar,4210170970908,PK0015892786126,0.0,2458574.0,2016-08-08,Active,51861.0
Shoaib Hameed,S/O محمد علی,,PK0005263162642,0.0,5796681.0,2010-11-22,Frozen,94191.0
Sobia Gujjar,S/O Kamran Karim,5400085415207,PK0013301792175,3491516.0,14757063.0,2004-09-08,Active,602700.0
Sheikh Chattha,S/O Mirza Sandhu,6110122121369,PK0002241246317,0.0,1007640.0,2014-10-10,Active,84658.0
Nadia Aslam,S/O Ahmed Aslam,2130156012986,PK0003128130121,0.0,1165322.0,2008-08-07,Active,13031.0
Nadia Sheikh,S/O Iqra Rizvi,3520236634442,PK0013757110239,0.0,2110028.0,2011-11-20,Active,99958.0
Maryam Rafiq,S/O Amna Qureshi,4400053438053,PK0010386541544,2739452.0,2926917.0,2005-10-07,Dormant,598037.0
Mirza Hussain,S/O Usman Qureshi,2130119260122,PK0010708857885,0.0,6743006.0,2011-08-22,Dormant,109007.0
Hamid Khan,S/O Waseem Hameed,4400050461312,PK0010347939168,,20860837.0,2019-12-11,Frozen,498550.0
Sheikh Khan,S/O Shazia Akhtar,6110143256462,PK0010349304100,0.0,1566899.0,2005-12-04,Active,56914.0
Mehwish Ansari,S/O Shazia Ansari,4210163843697,PK0004838066391,,2192874.0,2015-02-26,Active,28185.0
Noor Jafri,S/O Amna Baig,3520260225856,PK0001485753927,0.0,659690.0,2014-01-06,Active,37241.0
Naeem Gilani,S/O S/O Fatima Ali,4400057450831,PK0002838886075,0.0,474908.0,2008-10-28,Active,14395.0
,S/O S/O Ahmed Bhatti,4210154123059,PK0013611747739,0.0,3064296.0,2002-11-01,Active,39411.0
Kashif Iqbal,S/O Naeem Malik,2130179348653,PK0003639366915,0.0,9390000.0,2015-02-10,Dormant,312665.0
Hashmi Bhatti,S/O Waseem Rafiq,4210151131279,PK0014749304307,3037405.0,6799850.0,2014-09-17,Active,310299.0
Fatima Raja,S/O S/O Kashif Tarar,2130183493999,PK0008864524716,0.0,189077.0,2018-05-30,Active,6424.0
Amna Syed,S/O Nadia Baig,3520238505967,PK0011501535849,0.0,2849601.0,2019-06-08,Active,68540.0
Shoaib Jafri,S/O Asma Ansari,4400089234321,PK0003516032315,0.0,2743381.0,2020-02-25,Dormant,71089.0
Maryam Chattha,,4210189739159,PK0008608789262,0.0,4041003.0,2011-05-11,Active,48996.0
Sajid Hameed,S/O Ali Aslam,4210197954184,PK0003275864280,0.0,1317069.0,2021-05-06,Active,20228.0
,S/O Faisal Gujjar,4400065465456,PK0004342958848,0.0,1912091.0,2002-10-06,Active,63055.0
Chaudhry Gujjar,S/O Tariq Chaudhry,3520296115215,PK0001538719265,0.0,302743.0,2012-09-24,Dormant,4955.0
Omar Virk,S/O Shazia Abbasi,1330218660712,PK0013116121432,0.0,1087439.0,2016-04-14,Active,14464.0
Maryam Malik,S/O Tahir Raza,3520212190072,PK0015389758574,0.0,829838.0,2006-03-25,Active,55476.0
Faisal Raja,S/O Fatima Rizvi,4210163133832,PK0007338965760,0.0,93316.0,2015-09-07,Frozen,50063.0
Noor Bukhari,S/O Iqra Naqvi,1330263670496,PK0012820844854,0.0,796391.0,2012-12-13,Active,32786.0
,S/O Chaudhry Khan,4400015706659,PK0004913656416,0.0,4385711.0,2012-07-25,Active,229067.0
Hamid Hashmi,S/O Hussain Baig,1330224855739,PK0004171013341,0.0,2343926.0,2002-10-15,Active,63935.0
Tariq Gliani,S/O Rabia Abbasi,3520294623416,PK0003571678892,0.0,518922.0,2017-10-07,Frozen,33603.0
ImranAbbasi,S/O Asif Chaudhry,54000-3474935-6,PK0014762562441,0.0,973209.0,2022-04-22,Active,26662.0
Kamran Rana,S/O Sajid Khan,,PK0008838586956,0.0,1523198.0,2014-06-11,Active,25098.0
Bushra Aslam,S/O Mohammad Karim,5400011994596,PK0006591285126,0.0,5722793.0,2018-12-15,Active,124635.0
Iqra Butt,S/O Hashmi Aslam,5400057692004,PK0015364982130,0.0,643034.0,2021-02-21,Active,12738.0
Sobia Karim,S/O Naeem Iqbal,4210145708238,PK0007534722381,0.0,9080499.0,2001-10-27,Dormant,191011.0
Syed Ahmed,S/O Hashmi Hameed,3520270271242,PK0013144910623,0.0,1298521.0,2010-12-14,Active,25458.0
Zubair Zaidi,S/O Mirza Hameed,3520251639382,PK0010889556480,0.0,,2013-11-02,Active,270164.0
Arif Hameed,S/O Amna Latif,,PK0014508423654,0.0,247348.0,2018-11-14,Active,28762.0
Baig Rafiq,S/O Ahmed Syed,,PK0012435971123,2389666.0,28091850.0,2002-09-05,Active,732964.0
Hina Aslam,S/O Arif Hussain,1330276015376,PK0007756598356,0.0,465639.0,2002-05-23,Active,11956.0
Tahir Chaudhry,S/O Sidra Zaidi,4400098026322,PK0012714109940,,6179195.0,2001-07-29,Active,137609.0
Adnan Syed,S/O Hashmi Virk,6110114708092,PK0010675696756,0.0,3344255.0,2007-02-08,Dormant,101798.0
صنا ملک,S/O Bilal Tarar,1330247398307,PK0009788691372,0.0,3317276.0,2019-11-21,Dormant,113171.0
Kashif Abbasi,S/O Qureshi Raja,4400082145334,PK0015856035092,0.0,124828.0,2015-04-12,Dormant,5212.0
Amna Cheema,S/O Tariq Hashmi,4400072242573,PK0013141351917,0.0,678533.0,2008-05-30,Active,12377.0
Asma Syed,S/O Hashmi Khan,3520231476734,PK0009217377475,0.0,8545938.0,2017-05-11,Active,203711.0
Noor Syed,S/O Iqra Gujjar,3520295850411,PK0008590593090,2167497.0,13088590.0,2009-06-01,Active,241872.0
Naeem Raja,S/O Nadia Gondal,3520235952059,PK0014145543743,0.0,211059.0,2016-09-14,Active,43413.0
Hussain Syed,S/O Ayesha Naqvi,3520275916814,PK0015363841612,0.0,1301851.0,2015-03-17,Active,17222.0
Fatima Naqvi,S/O Tariq Sandhu,6110116059579,PK0009677532596,0.0,1391887.0,2015-08-14,Active,29396.0
Uzma Sandhu,S/O Iqra Butt,1330288693785,PK0007889382867,0.0,1563994.0,2000-04-02,Active,165699.0
,S/O Zubair Chaudhry,2130193391222,PK0001698826833,,1099511.0,2002-01-20,Active,29428.0
Uzma Sheikh,S/O Asma Jafri,2130161229896,PK0007654186806,0.0,2544333.0,2017-07-20,Active,61179.0
Salman Malik,S/O Sidra Iqbal,4400097901752,PK0013777153720,0.0,359584.0,2018-02-18,Active,22215.0
Mohammad Iqbal,S/O Fatima Malik,6110169806358,PK0001303850254,0.0,1450961.0,2011-07-14,Active,33986.0
Asma Mirza,S/O Bushra Chattha,1330274457605,PK0005571967377,,2118827.0,2001-07-08,Active,106966.0
Hussain Rizvi,S/O Hamid Gujjar,1330225782643,PK0007427012523,0.0,353847.0,2014-04-02,Active,20999.0
علی حسین,S/O Hassan Zaidi,4210121732385,PK0013988651295,0.0,935520.0,2013-10-26,Active,43516.0
Bushra Tarar,S/O Rukhsar Khan,1330275726013,PK0005595367749,0.0,,2010-06-07,Active,108011.0
Hina Malik,S/O Hussain Sheikh,4400042293002,PK0003553615317,0.0,907392.0,2002-06-30,Active,35872.0
Faisal Aslam,S/O Saira Nawaz,6110149541683,PK0005758347916,0.0,708587.0,2021-01-01,Active,31551.0
Naveed Bhatti,S/O Hashmi Hameed,2130145436173,PK0015158569033,1589647.0,4060002.0,2003-11-22,Active,189386.0
Khalid Latif,S/O Adnan Malik,2130193272413,PK0012655091932,0.0,868054.0,2015-04-04,Active,20836.0
Nadia Latif,S/O Qureshi Raza,6110135866456,PK0015252728624,1402488.0,32409599.0,2002-02-22,Active,406258.0
Ibrahim Rizvi,S/O Naeem Chattha,,PK0008991091361,0.0,1613489.0,2016-04-18,Active,45881.0
Raja Sheikh,S/O Sidra Gilani,5400047574898,PK0011585007134,2541722.0,14673756.0,2015-05-17,Active,542379.0
Kashif Hashmi,S/O Asma Bukhari,4210137212845,PK0002875936087,0.0,1008974.0,2016-04-12,Active,12129.0
Arif Ali,S/O Bilal Gondal,2130173675297,PK0009221517071,0.0,739955.0,2001-06-28,Dormant,10663.0
Ali Bukhari,S/O نادیہ رضا,2130110578644,PK0003936156197,0.0,4410002.0,2011-03-24,Dormant,124876.0
Chaudhry Nawaz,S/O Kashif Ali,3520287423411,PK0010847446866,0.0,418799.0,2012-11-16,Active,20276.0
Uzma Malik,S/O Ali Gondal,2130178634947,PK0009245284437,0.0,2881731.0,2019-10-11,Active,37949.0
Raja Syed,S/O Tahir Qureshi,3520269262782,PK0007544055921,1635167.0,22013525.0,2022-05-29,Active,
,S/O Bushra Butt,4400028079657,PK0006584135007,0.0,5017756.0,2018-03-09,Active,118189.0
Sobia Raja,S/O Uzma Hameed,4400081639218,PK0001292069408,0.0,6887880.0,2001-02-12,Active,104400.0
Mehwish Raja,S/O Naeem Syed,2130173423444,PK0008733846414,0.0,5031142.0,2022-09-11,Active,107815.0
,S/O Hina Iqbal,4210140393283,PK0015865185345,,4825116.0,2005-07-06,Active,131678.0
Faisal Ansari,S/O Faisal Khan,3520268265831,PK0015316822839,0.0,115340.0,2008-10-05,Active,47070.0
Waseem Bukhari,S/O Rukhsar Ahmed,3520268180016,PK0015588212379,0.0,251316.0,2005-04-04,Active,20578.0
Rizwan Naqvi,S/O Zainab Akhtar,6110111868171,PK0002368523822,0.0,4008408.0,2021-02-28,Dormant,191247.0
Shoaib Abbasi,S/O Khalid Malik,1330293088585,PK0006842725930,0.0,208708.0,2000-04-10,Active,10845.0
Malik Gondal,S/O Omar Gondal,6110113082814,PK0011863934819,0.0,607250.0,2015-01-28,Active,32354.0
Bilal Cheema,S/O Salman Ansari,1330250154768,PK0013276087243,5064128.0,17668636.0,2003-05-25,Dormant,879063.0
Mirza Rafiq,,6110191580402,PK0012887334437,0.0,11267024.0,2002-05-19,Dormant,
Sana Bhatti,S/O Ayesha Chaudhry,2130120379584,PK0002197915848,0.0,408559.0,2020-12-27,Active,10188.0
Syed Bukhari,S/O S/O Khalid Gujjar,4210164911147,PK0002858305156,0.0,1727539.0,2016-02-21,Active,37244.0
Tariq Raja,S/O Hassan Khan,,PK0008780830076,0.0,1491614.0,2017-01-22,Active,87303.0
Kashif Latif,S/O Adnan Rizvi,4400076427088,PK0006191597206,0.0,1399580.0,2016-01-24,Active,98114.0
,S/O Rizwan Gujjar,3520283666392,PK0009859435175,0.0,1232407.0,2000-07-20,Frozen,58000.0
Hamid Cheema,S/O Hassan Ali,3520268496476,PK0007880474837,0.0,655678.0,2014-02-03,Active,42980.0
Shoaib Rizvi,S/O Tahir Karim,6110128318742,PK0013649397669,0.0,829563.0,2013-03-21,Active,17158.0
Bilal Chaudhry,S/O Hashmi Rana,4210136997525,PK0010271690961,0.0,289451.0,2007-09-27,Active,145927.0
Sobia Aslam,S/O Noor Rizvi,2130158474502,PK0007690929397,0.0,1403959.0,2012-07-11,Active,359841.0
زینب علی,S/O Syed Ali,6110139958705,PK0007147143794,0.0,985377.0,2010-05-22,Active,12628.0
Baig Cheema,S/O Shoaib Gondal,4400026092526,PK0013283486349,0.0,1429696.0,2006-11-02,Active,24112.0
Faisal Rizvi,S/O عائشہ احمد,6110130051797,PK0015459910894,0.0,2669625.0,2000-11-20,Active,69892.0
Asma Jafri,S/O Usman Aslam,4210112212844,PK0010808165309,0.0,253179.0,2017-04-13,Active,41030.0
زینب علی,S/O Arif Raza,1330256362899,PK0014261157630,0.0,1843506.0,2019-03-07,Active,52205.0
محمد احمد,S/O Hamid Mirza,,PK0003255270986,0.0,2826924.0,2021-09-07,Active,71412.0
فاطمہ خان,S/O Arif Rizvi,1330238736612,PK0003925875822,0.0,1156813.0,2011-10-03,Active,24690.0
Faisal Ansari,S/O Zubair Raja,4210143954495,PK0012155094221,0.0,3729894.0,2019-11-20,Active,55148.0
Bilal Ahmed,S/O Kashif Virk,5400043006528,PK0007430779274,0.0,119888.0,2017-03-28,Active,41617.0
Salman Baig,S/O Sobia Tarar,1330235341132,PK0005884005207,0.0,540988.0,2012-05-16,Active,29856.0
Saira Aslam,S/O Aamir Baig,4400028975078,PK0013579166131,0.0,1750610.0,2022-04-15,Active,113338.0
Mirza Aslam,S/O صنا ملک,4400033692763,PK0005772648626,0.0,1692842.0,2004-04-08,Frozen,71154.0
Rabia Raja,S/O Ayesha Gondal,1330231091848,PK0003226222619,0.0,243824.0,2021-10-19,Active,10586.0
Syed Sheikh,S/O علی حسین,2130133576095,PK0015241273318,0.0,393316.0,2006-04-02,Active,12476.0
Arif Butt,S/O Mirza Rafiq,4210182112704,PK0004103793417,0.0,4520482.0,2004-07-30,Active,
Saira Bhati,S/O Baig Jafri,4210184531034,PK0010921837488,0.0,10250686.0,2016-03-08,Active,
Chaudhry Nawaz,S/O S/O Hassan Malik,5400077234853,PK0005113107987,0.0,1170823.0,2001-10-12,Dormant,22666.0
Faisal Rizvi,S/O Fatima Naqvi,5400017596691,PK0008634323575,0.0,2520406.0,2001-07-08,Active,39408.0
Tahir Chaudhry,S/O Sidra Zaidi,1330271779753,PK0014635413025,0.0,158737.0,2002-11-10,Active,15336.0
Shazia Bhatti,S/O Imran Abbasi,4400075237508,PK0009966997739,0.0,111044.0,2016-09-05,Active,8181.0
Rabia Bhatti,S/O S/O Usman Mirza,5400064557067,PK0001752817769,0.0,169317.0,2012-11-05,Active,6122.0
Hussain Sheikh,S/O Baig Rana,4400066184666,PK0015629855936,0.0,1622483.0,2009-02-26,Active,25471.0
Aamir Baig,S/O Adnan Sheikh,6110176635421,PK0004332866519,0.0,,2016-12-12,Active,29635.0
احمد خان,,1330263167128,PK0010808101187,0.0,1858856.0,2001-12-12,Active,33475.0
Chaudhry Rizvi,S/O Zubair Chattha,2130164736943,PK0008587197988,0.0,1029244.0,2005-12-10,Active,74069.0
Ali Raja,S/O Noor Sheikh,3520260070186,PK0007574460059,0.0,10839.0,2000-01-16,Active,4199.0
Ibrahim Karim,S/O Waseem Raza,3520278583206,PK0002745551372,0.0,732354.0,2003-07-28,Active,21096.0
Maryam Raja,S/O Kashif Iqbal,,PK0010107057729,0.0,1153073.0,2022-09-24,Active,69691.0
Omar Malik,S/O Ayesha Sandhu,5400074239074,PK0004687703577,0.0,155641.0,2014-10-27,Active,
Khalid Akhtar,S/O S/O Usman Akhtar,1330263572406,PK0005765468716,0.0,57050.0,2018-04-29,Active,8976.0
Faisal Rizvi,S/O Uzma Ali,2130159582422,PK0011698663298,0.0,833603.0,2002-05-27,Active,50954.0
Imran Butt,S/O Nadia Chattha,5400084396665,PK0014986108130,0.0,1344182.0,2004-08-31,Active,91932.0
Hassan Aslam,S/O Ayesha Rana,4210165845739,PK0004152526165,2530256.0,16785128.0,2020-06-02,Active,487447.0
Kamran Bukhari,S/O Noor Qureshi,4210168551809,PK0003259188853,0.0,1407940.0,2015-08-04,Dormant,71465.0
Shoaib Rajja,S/O Usman Malik,6110148633186,PK0001801450705,0.0,430014.0,2009-12-07,Dormant,59968.0
Salman Syed,S/O عائشہ احمد,2130199742671,PK0006139428930,0.0,228521.0,2011-01-27,Active,34540.0
Ali Karim,S/O Sajid Mirza,1330227631052,PK0003134823688,0.0,485868.0,2001-04-15,Active,27006.0
Iqra Cheema,S/O Asma Raza,,PK0011720722322,0.0,356189.0,2018-09-23,Active,26370.0
Bilal Gujjar,S/O Hussain Hameed,3520278954123,PK0014747772834,0.0,4432279.0,2006-09-10,Frozen,96808.0
Imran Ahmed,S/O Uzma Ahmed,3520246126228,PK0005455527819,0.0,2317214.0,2018-08-27,Dormant,73663.0
Raja Nawaz,S/O Sidra Jafri,5400053320995,PK0015194170046,0.0,68520.0,2015-12-19,Active,26319.0
Kashif Karim,S/O Rukhsar Baig,5400064394701,PK0001216917219,0.0,3796928.0,2017-02-19,Active,98331.0
Maryam Gondal,S/O Rabia Aslam,3520240123147,PK0007291392758,0.0,3272126.0,2006-05-20,Active,107206.0
Sana Latif,S/O Zubair Cheema,4400041202771,PK0003821651676,0.0,,2003-01-02,Active,55509.0
Hina Aslam,S/O Arif Hussain,1330276015376,PK0005756152630,0.0,241070.0,2002-12-16,Active,13664.0
Bushra Nawaz,S/O Raja Gilani,5400055101783,PK0011842507091,0.0,2876798.0,2015-05-22,Active,65656.0
Rizwan Mirza,S/O Naveed Raja,2130168546785,PK0012738843080,,384693.0,2013-06-20,Active,101948.0
Zainab Butt,S/O Chaudhry Ali,3520261055957,PK0010945365074,1640254.0,15412995.0,2013-03-08,Active,297178.0
Rukhsar Gonndal,S/O Naeem Baig,4210148063498,PK0009290502484,3972530.0,21064519.0,2009-12-01,Active,249783.0
Sidra Ali,S/O Usman Baig,6110123222546,PK0008904592121,,5428235.0,2012-08-10,Active,129796.0
Ayesha Abbasi,S/O Salman Rana,4210185430596,PK0010486749612,0.0,3278861.0,2018-06-12,Active,68171.0
Rukhsar Rafiq,,6110175084857,PK0015138482956,0.0,2117728.0,2022-08-23,Dormant,29644.0
Usman Bhatti,S/O Raja Hameed,4400039459175,PK0002925183459,0.0,962164.0,2005-05-16,Dormant,157988.0
Sajid Mirza,S/O Asif Bukhari,6110165281351,PK0005446627326,0.0,172326.0,2010-04-03,Active,7793.0
Zainab Rana,S/O Mehwish Aslam,2130111313079,PK0006506883029,0.0,2809952.0,2015-12-13,Active,
Kamran Bukhari,S/O Noor Qureshi,4210168551809,PK0014172656540,0.0,1834760.0,2011-09-18,Dormant,
Arif Raza,S/O Sheikh Qureshi,4210148283303,PK0013558835473,0.0,1676603.0,2013-12-02,Dormant,112332.0
Sheikh Gujjar,S/O Fatima Latif,4210163340616,PK0014691063829,0.0,4225228.0,2022-07-07,Active,140016.0
Kashif Sandhu,S/O Sheikh Abbasi,2130123907916,PK0002414426733,0.0,1535554.0,2002-01-12,Active,55815.0
Arif Gilani,S/O Iqra Karim,4400058139584,PK0008244467442,0.0,41618.0,2008-02-22,Active,12215.0
Zainab Rizvi,S/O Bilal Sheikh,4400037543033,PK0002845841941,0.0,1929015.0,2002-09-17,Dormant,61401.0
Baig Naqvi,S/O Chaudhry Virk,4210178436021,PK0014394654666,0.0,668779.0,2007-09-27,Active,39486.0
Maryam Mirza,S/O Saira Hashmi,,PK0006665918566,1250914.0,11032836.0,2000-08-19,Active,437844.0
Rizwan Iqbal,S/O Sidra Hussain,3520247668612,PK0007663334583,1563175.0,5735677.0,2009-10-31,Active,246239.0
Qureshi Raja,S/O Arif Syed,2130118614474,PK0004847141233,0.0,3731083.0,2006-07-12,Active,107744.0
Usman Ansari,S/O Sidra Syed,5400043988642,PK0004757187708,,1117994.0,2021-04-07,Active,74907.0
Salan Qureshi,S/O Imran Gilani,5400043916423,PK0001217362383,0.0,438129.0,2015-03-26,Active,12303.0
Kamran Jafri,S/O Ali Zaidi,2130178101566,PK0010883540031,0.0,288118.0,2005-09-16,Active,53420.0
Nadia Khan,S/O Waseem Malik,1330283462857,PK0011667952106,0.0,4738450.0,2007-07-23,Active,92314.0
Faisal Abbasi,S/O Baig Bhatti,6110118331919,PK0002619329173,0.0,4280725.0,2021-06-22,Dormant,75150.0
Tahir Chaudhry,S/O Bilal Ansari,1330290866301,PK0012839436897,0.0,3449149.0,2000-06-01,Active,100185.0
,S/O زینب علی,2130158918205,PK0010946307028,0.0,48788.0,2021-09-25,Frozen,
Asma Hussain,S/O عائشہ احمد,3520254834572,PK0012408365022,0.0,1092378.0,2008-02-27,Active,25063.0
Tariq Virk,S/O Asif Gujjar,2130144284295,PK0007753741918,0.0,2626254.0,2000-11-02,Dormant,96623.0
Sana Khan,S/O Sajid Chaudhry,2130137158017,PK0014439827006,2585289.0,3910123.0,2019-11-19,Active,314856.0
Rabia Ali,S/O Hashmi Latif,6110176179875,PK0005664134530,2729180.0,,2008-09-06,Active,322976.0
Sidra Zaidi,S/O S/O Fatima Latif,5400032026246,PK0010769203305,0.0,1400612.0,2020-09-26,Dormant,34238.0
Asif Raza,S/O Sidra Sheikh,1330260408819,PK0006239278422,1536765.0,21818364.0,2004-06-25,Active,371804.0
Sheikh Khan,S/O Saira Gujjar,3520230353795,PK0010704124018,0.0,5256972.0,2006-01-15,Active,275934.0
Adnan Iqbal,S/O Fatima Rizvi,4400042285889,PK0008658029852,0.0,1425366.0,2007-11-25,Active,33892.0
Bilal Chaudhry,S/O Hina Raza,1330277473044,PK0012778451941,0.0,603087.0,2003-08-20,Active,88092.0
,S/O Shazia Ahmed,2130154426787,PK0008628822629,0.0,448033.0,2021-08-11,Dormant,54950.0
Bushra Aslam,S/O Ibrahim Khan,6110187304839,PK0013293173916,0.0,491239.0,2009-11-09,Active,
Ahmed Jafri,S/O Muhammad Nawaz,4210195097073,PK0015754344451,0.0,465100.0,2015-11-03,Active,8774.0
Faisal Raza,S/O Khalid Akhtar,1330228035017,PK0004860839571,0.0,527291.0,2022-10-09,Active,39430.0
Mehwish Hameed,S/O Nadia Gilani,5400076347753,PK0005307828574,1319915.0,11220010.0,2005-03-02,Dormant,185777.0
Raja Rafiq,S/O Rukhsar Rana,6110188169127,PK0001226923950,2301437.0,1883111.0,2018-03-20,Dormant,591268.0
