CNIC,Name,Father_Name,Declared_Income,Tax_Paid,NTN,Filing_Status,Contact_No
4400059370752,Adnan Sheikh,S/O Rabia Sheikh,2043876,315939,NTN-508751,Filer,03316916218
3520298295178,Naveed Hussain,S/O Salman Virk,2149689,205382,NTN-279502,Filer,03039695105
2130142045015,Qureshi Raja,S/O Usman Qureshi,8336196,518972,NTN-236046,Filer,03327027401
61101-3981877-4,Fatima Akhtar,S/O Malik Ahmed,11656257,864621,NTN-993475,Filer,03222541699
1330243710815,Maryam Aslam,S/O S/O Sobia Hameed,71788,0,NTN-226344,Non-Filer,03138300418
21301-7807650-2,Muhammad Aslam,S/O Naeem Malik,1039069,64255,NTN-719199,Filer,03036500890
3520231918229,Kamran Sheikh,S/O Noor Abbasi,1457513,132697,NTN-340122,Filer,03135252448
,Asif Bukhari,S/O Zubair Khan,3510342,500385,NTN-272510,Filer,03469071084
3520267270194,Khalid Mriza,S/O Muhammad Rafiq,354052,0,NTN-368361,Non-Filer,03467186712
2130152428187,Nadia Nawaz,S/O Asma Khan,832656,51759,NTN-657871,Filer,03334427937
2130139893873,Imran Akhtar,S/O احمد خان,2434850,461988,NTN-992998,Filer,03214269335
6110122589985,Amna Nawaz,S/O Ahmed Naqvi,7169668,493187,NTN-463944,Filer,03113857807
5400029699095,Asma Zaidi,S/O S/O Ayesha Qureshi,75444,0,NTN-699249,,03217268384
4210172412247,Tariq Rana,S/O Sobia Rana,562742,0,NTN-310891,Non-Filer,03217602626
4210176315855,Khalid Latif,S/O Nadia Butt,1358554,248729,NTN-847080,Filer,03018007232
1330282553543,Zainab Naqvi,S/O Ayesha Raja,702529,170277,NTN-991164,Filer,03217270144
3520248192764,Rabia Rafiq,S/O Ayesha Bukhari,757686,97319,NTN-708871,Non-Filer,03338569691
6110143243579,Iqra  Karim,S/O Shoaib Latif,911159,177507,NTN-155441,Filer,03313211157
4210116026014,Rukhsar Bukhari,S/O Syed Jafri,844572,137923,NTN-528054,,03456697928
4210122753746,Usman Hameed,S/O S/O Sobia Naqvi,1372730,304010,NTN-896866,Filer,03458558977
5400055363956,Bushra Gilani,S/O Hashmi Rizvi,1931470,316893,NTN-966243,Filer,03133453442
4400052013723,,S/O Hashmi Butt,1502551,365997,NTN-902334,Filer,03218328302
4210124988903,Aamir Gilani,S/O Shoaib Bhatti,1384869,201293,NTN-459694,Filer,03037220664
42101-4192727-2,فاطمہ خان,S/O Ali Bhatti,1892659,256655,NTN-334928,Filer,03018530924
4210178578862,Mohammad Latif,S/O Raja Raza,213153,0,NTN-468922,Filer,03006834790
3520228841801,Noor Rizvi,S/O Mohammad Hussain,1284480,70850,NTN-287167,Filer,03129694175
6110181529949,Aamir Butt,S/O Waseem Naqvi,491815,0,NTN-717929,Filer,03315923181
3520250440099,Omar Mirza,S/O Malik Baig,386763,0,NTN-645083,Non-Filer,03126685312
3520270655026,Hassan Baig,S/O Malik Butt,7711680,1868246,NTN-776705,Filer,03322128985
2130167499739,Noor Tarar,S/O Arif Bukhari,662471,35789,NTN-692237,Non-Filer,03113483192
5400079179815,Faisal Sandhu,S/O محمد حسن,2538373,388555,NTN-204100,Filer,03217459965
35202-6719439-5,Ali Karim,S/O Adnan Nawaz,9853832,922959,NTN-697686,Filer,03317037761
5400084423729,Asif Gujjar,S/O Mehwish Aslam,2936184,455954,NTN-494433,Filer,03337116865
6110199291094,Mirza Ansari,S/O Rukhsar Iqbal,2552229,275584,NTN-381792,Filer,03131608719
1330215527612,Mirza Butt,S/O Omar Bhatti,1969055,,NTN-948254,Filer,03118762027
2130124779179,Ayesha Abbasi,S/O Asma Mirza,1516162,218000,NTN-634058,Filer,03456215275
4400049533664,Maryam Raja,S/O Tariq Raza,316419,0,NTN-882613,Non-Filer,03317071696
4400032651375,نادیہ رضا,S/O Chaudhry Jafri,5940346,1270597,NTN-843753,Filer,03123437737
21301-8987722-6,Ali Ali,S/O Syed Latif,296632,0,NTN-568821,Filer,03033951202
5400066179542,Sobia Aslam,S/O زینب علی,2754729,383705,,Filer,03008496999
4400091486794,Ali Akhtar,S/O Arif Aslam,2475845,304993,NTN-271061,Filer,03458631876
4400063118587,Ibrahim Akhtar,S/O Amna Cheema,348446,0,NTN-681670,Non-Filer,03126044884
3520258906065,Tahir Hameed,S/O Chaudhry Rana,1829319,236263,NTN-372274,Filer,03467521962
4400071182663,Ali Mirza,S/O Omar Bukhari,705622,171731,NTN-495981,Non-Filer,03467821151
1330243419621,Rukhsar Syed,S/O Qureshi Latif,352368,0,NTN-861570,Non-Filer,03325227238
3520257038789,Ahmed Baig,S/O Khalid Bukhari,485065,0,NTN-835357,Non-Filer,03466276177
5400020656865,Mehwish Chattha,S/O Baig Rizvi,353182,0,NTN-804802,Non-Filer,03229398169
2130151660846,Uzma Karim,S/O Shoaib Latif,945551,171221,NTN-572796,Non-Filer,03011173144
2130192662903,Sidra Sheikh,S/O Bilal Mirza,2916597,,NTN-746960,Filer,03338262318
1330229065926,Zainab Ansari,S/O Bilal Syed,405494,0,,Non-Filer,03327780983
6110162006799,Rizwan Karim,S/O Zubair Hussain,1103681,184878,NTN-601404,Filer,03014015276
5400057889428,Muhammad Syed,S/O Rizwan Sandhu,1518396,200598,NTN-425148,Filer,03122947653
4210138114506,Amna Gujjar,S/O Hamid Aslam,216409,0,NTN-932564,Non-Filer,03132196955
5400055028392,Salman Hussain,S/O Rukhsar Butt,3366167,273345,NTN-949413,Filer,03136779911
2130110578644,Ali Bukhari,S/O نادیہ رضا,1733726,300653,NTN-574602,Filer,03131579706
4210152961763,Uzma Bukhari,S/O Asma Mirza,338829,0,NTN-523879,Filer,03038651518
1330295401275,Ahmed Ahmed,S/O Asma Zaidi,2017157,457895,NTN-915703,Filer,03463755581
5400033727746,Uzma Aslam,S/O Sidra Ali,1260572,179625,NTN-632405,Filer,03022421349
4210154080727,Kashif Raza,S/O Sajid Malik,13002583,960545,,Filer,03033320821
5400091264603,Khalid Raja,S/O Zubair Syed,389473,0,NTN-933489,Filer,03456291094
5400062142282,Mehwish Syed,S/O Syed Aslam,,380104,NTN-798817,Filer,03035969315
6110188245316,Amna Raja,S/O Kashif Karim,401407,0,NTN-477708,Non-Filer,03115187803
4400079458439,Muhammad Qureshi,,1018850,109687,NTN-741750,Filer,03012482875
2130130556392,Imran Baig,S/O Sajid Karim,2092470,301732,NTN-775199,Filer,03016671189
2130189813378,Tahir Mirza,S/O Bushra Tarar,2358516,320014,NTN-427370,Filer,03313965641
5400068169987,Aami Sheikh,S/O Usman Abbasi,1592779,97591,NTN-843659,Filer,03327372736
1330274033469,Ali Qureshi,S/O Zubair Zaidi,1739227,346140,NTN-292514,Filer,03024360419
4210143365338,Raja Baig,S/O Qureshi Sandhu,2566252,218614,,Filer,03127394508
6110185131165,Fatim aTarar,S/O Mehwish Malik,941470,108521,NTN-245261,Non-Filer,03032753004
5400023188328,Adnan Chaudhry,S/O Aamir Ansari,1974983,226757,NTN-209484,Filer,03039885075
2130194336512,Mehwish Jafri,S/O Ibrahim Sheikh,1996534,458160,NTN-609681,Filer,03016089455
1330291962872,Shoaib Hashmi,S/O Rukhsar Mirza,1555250,292902,NTN-355177,Filer,03335303341
5400034684508,Maryam Jafri,S/O Sajid Zaidi,10253882,2098847,NTN-565478,Filer,03313728089
5400052452725,Saira Ahmed,S/O Tahir Butt,5250992,,NTN-832370,Filer,03468898869
3520240123147,Maryam Gondal,S/O Rabia Aslam,1524877,196577,NTN-996013,Filer,03339159424
1330262387734,Ayesha Bukhari,S/O Adnan Butt,2135847,253416,NTN-988375,Filer,03225532049
4210185084978,Hussain Raja,S/O Hina Ali,324439,0,NTN-205421,Filer,03003852151
6110183451119,Rizwan Sandhu,S/O Imran Hameed,2189919,311217,NTN-536014,,03134724835
6110158195649,Kamran Bukhari,S/O Baig Bhatti,167938,0,NTN-547053,Non-Filer,
3520231487483,فاطمہ خان,S/O Shazia Syed,343453,0,NTN-244865,Non-Filer,03033935142
5400094498365,Zainab Ahmed,S/O Salman Ahmed,1252658,127273,NTN-769835,Filer,03462184628
4210172433554,محمد احمد,S/O Hashmi Ansari,7537631,1278527,NTN-891384,Filer,03311727920
42101-6372126-9,Sajid Rafiq,S/O Mirza Gondal,2572142,413226,NTN-929867,Filer,03019205790
3520297563419,Naveed Baig,S/O Ibrahim Aslam,1699215,283177,NTN-135271,,03318851546
6110198637567,Waseem Gilani,S/O Iqra Syed,1778704,276027,NTN-252709,Filer,03018750491
5400057373711,Mirza Butt,S/O Hashmi Cheema,1184324,147563,NTN-132168,Filer,03213172292
1330231018709,Hashmi Rafiq,S/O Saira Virk,700234,111118,,Non-Filer,03323317607
6110127299073,Faisal Ahmed,S/O Hussain Virk,1385132,174751,NTN-806030,Filer,03125144036
4210148330005,Aamir Raja,S/O Mohammad Cheema,219187,0,NTN-350882,Non-Filer,03121700537
5400054063175,Aamir Karim,S/O Zainab Raja,1751999,419212,NTN-478502,Filer,03113162462
4210177873807,Zubair Naqvi,S/O مریم چودھری,656787,72915,NTN-333750,Filer,03214451163
61101-9281401-8,Ayesha Gilani,S/O Muhammad Gilani,664376,79811,NTN-935936,Filer,03005237282
5400049532594,زینب علی,S/O Ayesha Aslam,1583424,,NTN-625451,Filer,03336198692
3520248036911,,S/O Hamid Rafiq,1274147,87973,NTN-342248,Filer,03006113416
2130178076502,Muhammad Aslam,S/O Naeem Malik,1054292,164134,NTN-944267,Filer,03036500890
1330250817242,Faisal Hameed,S/O Saira Qureshi,223879,0,NTN-289081,Filer,03129425599
4400031516101,Tahir Butt,S/O Bilal Gilani,171088,0,NTN-255415,Filer,03221546310
3520263876214,Ahmed Latif,S/O Tahir Jafri,1550586,328676,NTN-157488,Filer,03451270732
5400074185263,Waseem Chattha,S/O Hamid Iqbal,1704742,199818,NTN-568627,Filer,03217232191
5400034088195,Amna Iqbal,S/O Bilal Nawaz,98507,0,NTN-638253,Filer,03037988844
44000-2577439-9,Waseem Karim,S/O Hina Jafri,941286,153289,NTN-267933,Filer,03128087865
1330235483054,Amna Zaidi,S/O نادیہ رضا,675057,37089,NTN-352606,Non-Filer,03468150871
1330218028093,Zainab Hashmi,S/O Sheikh Tarar,2759628,659943,NTN-355111,Filer,03318569809
54000-1235148-7,Omar Baig,S/O Tahir Zaidi,2338273,360522,NTN-602590,Filer,03001317265
4400030686502,Asif Latif,S/O Sheikh Rizvi,785431,79415,NTN-320207,Non-Filer,03005197783
,Saira Raza,S/O Malik Cheema,1822423,288307,NTN-109817,Filer,03317851615
3520292740071,Qureshi Syed,S/O Zainab Malik,777005,50222,NTN-480010,Non-Filer,03111902751
4400022490328,Noor Gilani,S/O Ayesha Hussain,298014,0,NTN-619603,Filer,03337147865
6110126867895,Raja Iqbal,S/O Arif Rafiq,5152549,1054683,NTN-234333,Filer,03469490193
5400032690583,احمد خان,S/O Khalid Virk,590534,0,NTN-672388,Filer,03005617103
6110156844727,Sidra Butt,S/O Ayesha Abbasi,937897,210430,NTN-135694,Non-Filer,03217356885
5400050381211,Ayesha Gujjar,S/O Qureshi Zaidi,296179,0,NTN-415343,Non-Filer,03216527255
3520219961107,Mirza Chaudhry,S/O Naeem Hashmi,409964,0,,Filer,03115245618
1330265544744,Mirza Mirza,S/O زینب علی,1886816,349414,NTN-564949,Filer,03127414620
4400079537245,Bushra Rana,S/O Shoaib Baig,2608843,248098,NTN-998683,Filer,03115165993
3520218061443,Sajid Qureshi,S/O Hussain Qureshi,1071926,259320,NTN-872994,Filer,03035952689
4210160524782,ابراہیم ملک,S/O Bilal Nawaz,2750053,461236,NTN-502524,Filer,03328669093
5400049482712,Sana Ahmed,S/O Sana Rizvi,5775140,548809,NTN-888150,Filer,03017627705
3520270889341,ArifJafri,S/O Zubair Latif,793980,180819,NTN-139679,Non-Filer,03223926160
3520273506488,Ayesha Raja,S/O Mohammad Abbasi,2350548,398117,NTN-609112,Filer,03313699257
1330212711292,Fatima Gondal,S/O Iqra Karim,2098759,346014,NTN-828691,Filer,03464510432
1330282644846,Faisal Baig,S/O Shazia Zaidi,3056648,646117,NTN-616029,Filer,03011488037
4210177580431,Hashmi Rana,S/O Ahmed Naqvi,135148,0,NTN-806364,Non-Filer,03006660462
5400040212419,Mirza Rafiq,S/O Naeem Ahmed,1447569,197605,NTN-404723,Filer,03126554797
4400065340992,Nadia Baig,S/O Raja Gondal,1542692,345796,NTN-893054,Filer,03004377369
1330247322238,Tariq Hameed,S/O Rukhsar Gondal,563094,0,,Filer,03111505286
4210153328773,Kashif Chattha,S/O Hassan Gilani,6921330,536591,NTN-656283,Filer,03311312392
1330243214363,Omar Gilani,S/O Rizwan Tarar,5926828,618818,NTN-979671,Filer,03338683770
1330252409086,Faisal Gujjar,S/O Malik Hameed,4029538,941310,NTN-855173,Filer,03453886814
4400029325553,Naveed Tarar,S/O Khalid Qureshi,7870854,1666155,NTN-476608,Filer,03457038275
4400088418657,Ali Gujjar,S/O Faisal Bukhari,293800,0,NTN-937027,Filer,03001068330
6110156395366,Usman Hashmi,S/O Naveed Raja,1457348,262143,NTN-303192,Filer,03128268579
4400077217931,Waseem Syed,S/O Uzma Raza,1386333,83373,NTN-564595,Filer,03037764688
5400074738159,عائشہ احمد,S/O Adnan Tarar,1552683,279040,NTN-169461,Filer,03123832054
3520296115215,Chaudhry Gujjar,S/O Tariq Chaudhry,90882,0,NTN-313389,Non-Filer,03118428425
4210151396655,Ali Gilani,S/O Maryam Chattha,1765347,282211,NTN-262503,Filer,03017107418
1330224356199,Sana Latif,S/O Tariq Syed,4729132,,NTN-763616,Filer,03451142703
6110145770474,Khalid Latif,S/O Hamid Sandhu,5253089,679360,NTN-652489,Filer,03034189417
5400086923137,Amna Hashmi,S/O Hina Jafri,2203266,484580,NTN-830237,Filer,03219799515
3520255313765,Ayesha Raza,S/O Aamir Gilani,373864,0,NTN-295620,Non-Filer,03219990857
3520295805747,صنا ملک,S/O Hina Ansari,6188650,1223702,NTN-827064,Filer,03024738140
5400019566374,Shoaib Rafiq,S/O Kashif Abbasi,499180,0,NTN-256465,Filer,03464641837
4210158496426,Noor Qureshi,S/O Tahir Naqvi,288903,0,NTN-715764,Filer,03008217146
4400054209593,Adnan Iqbal,S/O Imran Tarar,2371193,559896,NTN-422467,Filer,
4210178352434,Maryam Sheikh,,1124227,233195,NTN-239804,Filer,03339762763
6110149541683,Faisal Aslam,S/O Saira Nawaz,865283,83658,NTN-940211,Filer,03317482587
4210136913666,,S/O Waseem Raza,4048123,686413,NTN-207110,Filer,03211771751
4400060202589,Shazia Mirza,S/O Rabia Tarar,3430812,796956,NTN-735533,Filer,03463049417
13302-4168436-6,Rukhsar Bukhari,S/O Hashmi Abbasi,,0,NTN-134978,Filer,03135619072
4210130514646,Rabia Nawaz,S/O Tahir Ali,6932567,651651,NTN-847723,Filer,03454958384
1330298019465,Mehwish Tarar,S/O S/O Waseem Khan,132091,0,NTN-252342,Filer,03339961299
1330227832429,Mehwish Aslam,S/O Adnan Khan,3075392,182723,NTN-836388,Filer,03026031079
1330248984542,Mehwish Raja,S/O Zainab Qureshi,664606,87589,NTN-998557,Filer,03317835305
2130189132985,Hashmi Rafiq,,2036614,112324,NTN-923823,Filer,03319163182
4400083822639,Salman Hussain,S/O Raja Ahmed,1117065,256078,NTN-954565,Filer,03027485016
3520295426868,Bilal Rizvi,S/O Hamid Bukhari,2552244,385254,NTN-736956,,03003721685
4210183440146,Qureshi Gujjar,S/O Shazia Syed,398457,0,NTN-301402,Filer,03121998597
6110166083642,Aamir Cheema,S/O Sana Khan,641293,58932,NTN-878599,Non-Filer,03117767389
3520217380719,Omar Ahmed,S/O Khalid Syed,862315,86479,NTN-760801,Non-Filer,03451505971
4400029747113,Hashmi Sandhu,S/O Sana Hashmi,238387,0,,Non-Filer,03138028112
4210129051818,Iqra Tarar,S/O Hamid Sheikh,1668045,240520,NTN-755056,Filer,03464519758
6110198825864,Arif Raza,S/O Muhammad Rana,1593836,391475,NTN-710375,Filer,03124006904
3520296737792,Iqra Cheema,S/O Rizwan Raza,824277,65729,NTN-855941,Filer,03139623013
3520218594128,Saira Butt,S/O Omar Raja,979933,144567,NTN-644738,Filer,03136145126
1330279207768,Saira Syed,S/O Naveed Syed,5154710,1282563,NTN-381398,Filer,03321455008
1330277416327,Zaina Hameed,S/O عائشہ احمد,793154,120904,NTN-312235,Filer,03459942933
6110153726889,Asif Cheema,S/O Amna Cheema,3088204,477043,NTN-830425,Filer,03219115352
4210193388919,محمد احمد,S/O Saira Rana,2743243,315021,NTN-543241,Filer,03128041836
2130193978757,Sobia Zaidi,S/O Bushra Rizvi,3452405,275158,NTN-395299,Filer,03326232838
6110169722125,Mehwish Tarar,S/O Rabia Tarar,1450420,332438,NTN-711754,Filer,03118368182
6110149989249,Qureshi Bukhari,S/O Hussain Hashmi,1990381,170793,NTN-563983,Filer,03112464190
1330224238373,Mohammad Chaudhry,S/O Aamir Hameed,2374553,165274,NTN-407937,Filer,03018263884
6110172318992,Hamid Aslam,S/O Imran Syed,2373400,571206,NTN-448191,Filer,03317779519
5400050381211,Ayesha Gujjar,S/O Qureshi Zaidi,251687,,NTN-529284,Non-Filer,03216527255
,Hassan Ansari,S/O Sobia Latif,349839,0,NTN-561393,Filer,03028291432
3520230672748,Rabia Vikr,S/O Arif Hussain,1089800,222384,NTN-447362,Filer,03029368955
2130161039834,Sheikh Bukhari,S/O Shoaib Virk,1222183,248251,NTN-622701,Filer,03009271993
6110120503585,Salman Mirza,S/O Sobia Qureshi,183005,0,NTN-651856,Non-Filer,03459599599
1330283462857,Nadia Khan,S/O Waseem Malik,2425333,155190,NTN-403529,Filer,03228671957
4210144515787,Tahir Gondal,S/O Asif Cheema,265134,0,NTN-845600,Filer,03006119535
5400062142282,Mehwish Syed,S/O Syed Aslam,2647051,458014,NTN-692692,Filer,
,Asma Zaidi,S/O S/O Ayesha Qureshi,89649,0,NTN-972449,Non-Filer,03217268384
6110176760354,عاشئہ احمد,S/O Sana Ali,2818726,426940,NTN-355625,Filer,03333452038
4400072241221,Rizwan Baig,S/O Hassan Rizvi,7102932,1667411,NTN-369742,Filer,03037834965
2130171413365,Ali Iqbal,S/O Khalid Hashmi,1455194,326427,NTN-740033,Filer,03464510092
3520233689359,Sana Butt,S/O Asma Qureshi,10674344,868724,NTN-727385,Filer,03225920075
2130116555319,Zubair Gujjar,S/O Tahir Naqvi,1676373,136511,NTN-135153,Filer,03227882323
4400077854378,Khalid Karim,S/O Fatima Raja,7282145,1359730,NTN-918804,Filer,03013050009
5400070078103,Naeem Rizvi,S/O Baig Gujjar,1411698,144799,NTN-690085,Filer,
3520215815465,Maryam Syed,S/O Hamid Rafiq,16494943,1679221,NTN-120275,Filer,03111110206
42101-3051464-6,Rabia Nawaz,S/O Tahir Ali,6950592,544960,NTN-125812,Filer,03454958384
4400060427176,Hussain Butt,S/O محمد احمد,1128597,133193,NTN-546142,Filer,03331241067
3520248036911,Sobia Nawaz,S/O Hamid Rafiq,1243643,98831,NTN-268501,Filer,03006113416
6110165348221,Usman Hussain,S/O Bushra Mirza,696074,72719,NTN-497376,Filer,03008368426
4210166114536,Kashif Bukhari,S/O Qureshi Rizvi,3794429,381897,NTN-477768,Filer,03227218217
5400099636163,Naeem Baig,S/O Shoaib Bhatti,202560,0,NTN-810869,Non-Filer,03312960327
6110120816526,Hina Cheema,S/O Ahmed Sandhu,4644911,509386,NTN-352107,Filer,03038989636
4210168426241,Naveed Butt,S/O Uzma Gujjar,1158644,165850,NTN-945144,Filer,03119579549
1330246229932,Naeem Chattha,S/O Iqra Chattha,791078,129476,NTN-605857,Non-Filer,03029531555
1330263196061,Saira Chaudhry,S/O Shoaib Baig,451150,0,NTN-470620,Filer,03137138653
3520226855181,Raja Chattha,S/O Tariq Sandhu,1032276,99181,NTN-625449,Filer,03322694511
5400011390276,Qureshi Rafiq,S/O Asif Virk,,306974,NTN-951015,Filer,
5400079629135,Sobia Chattha,S/O Tahir Hameed,3628887,411983,NTN-476208,Filer,03318994929
2130154187189,Ayesha Raja,S/O Saira Virk,7259486,1532957,NTN-729102,Filer,03021571694
6110117287739,Sheikh Butt,S/O Ayesha Butt,4426313,469999,NTN-106149,Filer,03457396087
5400089833438,Rizwan Aslam,S/O Syed Hameed,2721156,436778,NTN-754879,Filer,03127932142
4400057738613,Sheikh Nawaz,S/O Omar Chaudhry,242341,0,NTN-419645,Filer,03113074797
6110155291249,Asma Bukhari,S/O Salman Gondal,234261,0,NTN-189885,Non-Filer,03221052235
2130168692817,Khalid Hussain,S/O محمد احمد,1319308,148991,NTN-731301,Filer,03125377344
4210159168194,Sheikh Raza,S/O Saira Virk,1314107,182769,NTN-930817,Filer,03038647410
6110138833039,Naeem Akhtar,S/O Waseem Hashmi,1687757,,NTN-385358,Filer,03221389858
2130145434731,Sheikh Gondal,S/O علی حسین,645258,,NTN-771907,Filer,03313300598
1330252182929,,S/O Raja Aslam,1883711,177841,NTN-509650,Filer,03469384022
54000-2694160-9,Hina Syed,S/O Ibrahim Raja,6327628,424692,NTN-207425,Filer,03132760168
1330228743872,فاطمہ خان,,10121033,2355696,NTN-556223,Filer,03458235132
5400040595081,Faisal Khan,S/O علی حسین,2425021,273585,NTN-578238,Filer,03018101457
4400095440925,Asma Ahmed,S/O Ibrahim Iqbal,316614,0,NTN-476126,Non-Filer,03112325039
2130150489091,Tahir Ababsi,S/O Ayesha Raja,869387,81008,NTN-224024,Filer,03311592910
1330239912434,Khalid Akhtar,S/O Bilal Virk,1697722,195538,NTN-745465,Filer,03464741615
5400099512495,Naveed Abbasi,S/O عائشہ احمد,1189461,77821,NTN-328382,Filer,03038614615
4210152121239,Kashif Abbasi,S/O Faisal Bhatti,696871,104642,,Filer,03332182736
2130179278957,عمر شیخ,S/O Qureshi Raja,103410,0,NTN-915399,Non-Filer,03454757032
5400095521604,زینب علی,S/O Ibrahim Latif,10396766,1708375,NTN-865997,Filer,03319044647
1330282062991,Ibrahim Malik,S/O Hassan Bukhari,1556929,277909,NTN-975054,Filer,03022666365
3520218775007,Kamran Rana,S/O Sajid Khan,594750,0,NTN-968102,Filer,03457961284
,Asif Nawaz,S/O Qureshi Raja,7347767,892488,NTN-858929,Filer,03004281540
4210187737413,Hina Mirza,S/O Hassan Gondal,,539767,NTN-274760,Filer,03037469044
4210115342324,Zainab Rza,S/O Syed Latif,,123598,NTN-708650,Filer,03321875893
6110111198898,Shoaib Abbasi,S/O Shazia Virk,2094400,189719,NTN-958488,Filer,03331037242
6110156035472,Asma Gondal,S/O Bushra Jafri,927358,100653,NTN-717506,Filer,03116662853
,Muhammad Khan,S/O Asma Bhatti,1178838,,NTN-539696,Filer,03124273522
4210195714508,Rabia Naqvi,S/O Hussain Chaudhry,570719,0,NTN-186263,Non-Filer,03453774103
6110189885508,Sana Naqvi,S/O Kashif Naqvi,733391,64425,NTN-914768,Filer,03228463259
2130185300421,Ayesha Ahmed,S/O Shazia Jafri,2941605,682559,NTN-631988,Filer,03322984998
4400053250071,Sheikh Akhtar,S/O Asif Iqbal,3878043,277657,NTN-685150,Filer,03325093900
6110162144572,Usman Ahmed,S/O Nadia Abbasi,9247723,807880,NTN-618634,Filer,03218246900
4210136984407,Shoaib Karim,S/O Imran Sandhu,2009358,422225,NTN-753580,Filer,03002102692
2130187638379,Qureshi Malik,S/O Khalid Malik,1034360,122379,NTN-512662,Filer,03463309534
1330289268189,Shazia Raza,S/O Hamid Karim,5953199,557815,NTN-231542,Filer,03333444368
5400028061654,Faisal Hussain,S/O Rukhsar Abbasi,1519918,298614,NTN-343473,Filer,03028519778
21301-3010011-1,Adnan Hussain,S/O Tariq Virk,3462156,193140,NTN-499281,Filer,03452796310
2130111802714,Mohammad Naqvi,S/O Hina Gujjar,1964726,170064,NTN-583570,Filer,03036224220
6110126256884,Kamran Sheikh,S/O Hashmi Nawaz,1267032,243717,NTN-931525,Filer,03319685189
1330224068509,Asif Akhtar,S/O Maryam Gujjar,1456128,281011,,Filer,03008422443
3520251325055,Hami Raza,S/O Malik Bukhari,598671,0,NTN-245277,Filer,03217351799
