record_id,owner_name,cnic,address,area_name,city,province,property_type,size_marla,property_value
PROP-009378,Samina Shaikh,43823-4548363-0,"389-Mirpur Khas Area 3, Mirpur Khas",Mirpur Khas Area 3,Mirpur Khas,Sindh,Commercial,3.0,69635128.0
PROP-009379,Uzma Mirza,44330-4944816-2,,North Nazimabad,Karachi,Sindh,Agricultural Land,,178964380.0
PROP-009380,Farah Kayani,45825-0853633-4,"14-Nawabshah Area 5, Nawabshah",Nawabshah Area 5,Nawabshah,Sindh,Flat,3.0,3836703.0
PROP-009381,Farah Kayani,45825-0853633-4,"359-Nawabshah Area 5, Nawabshah",Nawabshah Area 5,Nawabshah,Sindh,Flat,6.0,5580708.0
PROP-009382,,45825-0853633-4,"116-Nawabshah Area 3, Nawabshah",Nawabshah Area 3,Nawabshah,Sindh,Plot,20.0,20188700.0
PROP-009383,Madiha Qureshi,30787-3243671-2,"219-Jhelum Area 4, Jhelum",Jhelum Area 4,Jhelum,Punjab,House,10.0,13700030.0
PROP-009384,Aesha Cheema,48315-9323315-8,"414-DHA Phase 6, Karachi",DHA Phase 6,Karachi,Sindh,Agricultural Land,1835.0,77203447.0
PROP-009385,Aysha Cheema,48315-9323315-8,"199-DHA Phase 6, Karachi",DHA Phase 6,Karachi,Sindh,Agricultural Land,1916.0,4084220324.0
PROP-009386,Asma Khattak,,"208-Gujrat Area 1, Gujrat",Gujrat Area 1,Gujrat,Punjab,Commercial,3.0,73054717.0
PROP-009387,Asma Khattak,35325-4057924-4,"359-Gujrat Area 2, Gujrat",Gujrat Area 2,Gujrat,Punjab,Commercial,7.0,47205129.0
PROP-009388,Asma Khattak,35325-4057924-4,"21-Gujrat Area 2, Gujrat",Gujrat Area 2,Gujrat,Punjab,Commercial,14.0,160820491.0
PROP-009389,Asma Khattak,35325-4057924-4,"81-Gujrat Area 1, Gujrat",Gujrat Area 1,Gujrat,Punjab,Plot,10.0,16362190.0
PROP-009390,Asma Khattak,,"299-Gujrat Area 2, Gujrat",Gujrat Area 2,Gujrat,Punjab,Commercial,10.0,169472656.0
PROP-009391,Waqas Mirza,46046-7143790-9,"199-Gulistan-e-Johar, Karachi",Gulistan-e-Johar,Karachi,Sindh,Plot,5.0,21661135.0
PROP-009392,Saeed Laghari,32841-6949504-7,"146-Peoples Colony, Faisalabad",Peoples Colony,Faisalabad,Punjab,Plot,20.0,36914440.0
PROP-009393,Waheed Baig,39710-4769521-1,"491-Bahria Town Phase 8, Rawalpindi",Bahria Town Phase 8,Rawalpindi,Punjab,Commercial,10.0,79644794.0
PROP-009394,Waheed Baig,39710-4769521-1,"349-Committee Chowk, Rawalpindi",Committee Chowk,Rawalpindi,Punjab,Commercial,7.0,52595340.0
PROP-009395,Ghulam Khoso,41646-3649204-7,"260-Malir Cantt, Karachi",Malir Cantt,Karachi,Sindh,Agricultural Land,859.0,563153528.0
PROP-009396,Ghulam Khoso,41646-3649204-7,"168-Clifton, Karachi",Clifton,Karachi,Sindh,Commercial,3.0,7216866.0
PROP-009397,Daniyal Hussain,36783-9875790-3,"72-Sahiwal Area 4, Sahiwal",Sahiwal Area 4,Sahiwal,Punjab,Plot,14.0,15561406.0
PROP-009398,Marium Awan,44189-0592706-0,"55-Larkana Area 1, Larkana",Larkana Area 1,Larkana,Sindh,Commercial,5.0,4395630.0
PROP-009399,Liaquat Awan,13895-8306946-1,,Mansehra Area 5,Mansehra,KPK,Flat,6.0,11338686.0
PROP-009400,Liaquat Awan,13895-8306946-1,"85-Mansehra Area 5, Mansehra",Mansehra Area 5,Mansehra,KPK,Agricultural Land,1668.0,347896428.0
PROP-009401,Atif Bugti,34308-6954739-7,"268-Rahim Yar Khan Area 1, Rahim Yar Khan",Rahim Yar Khan Area 1,Rahim Yar Khan,Punjab,Plot,20.0,41874539.0
PROP-009402,Atif Bugti,34308-6954739-7,"66-Rahim Yar Khan Area 3, Rahim Yar Khan",Rahim Yar Khan Area 3,Rahim Yar Khan,Punjab,Plot,14.0,70892101.0
PROP-009403,M. Shaikh,58554-5733815-5,"288-Gwadar Area 2, Gwadar",Gwadar Area 2,Gwadar,Balochistan,Agricultural Land,643.0,139686606.0
PROP-009404,Ahmad Ali,47488-7342751-3,"334-Sukkur Area 3, Sukkur",Sukkur Area 3,Sukkur,Sindh,House,10.0,15649940.0
PROP-009405,,41259-1484065-4,"207-Jacobabad Area 3, Jacobabad",Jacobabad Area 3,,Sindh,Commercial,,27239562.0
PROP-009406,Arif Soomro,35950-9048287-7,"414-Jhelum Area 1, Jhelum",Jhelum Area 1,Jhelum,Punjab,Plot,14.0,25748030.0
PROP-009407,Shoaib Jatoi,69089-7791717-5,"171-G-10, Islamabad",,Islamabad,Islamabad,Plot,7.0,94204516.0
PROP-009408,Shoaib Jatoi,69089-7791717-5,"2-F-10, Islamabad",F-10,Islamabad,Islamabad,House,5.0,78351735.0
PROP-009409,Sohail Khattak,12909-4879976-5,"139-Mansehra Area 2, Mansehra",Mansehra Area 2,Mansehra,KPK,Agricultural Land,1049.0,416520136.0
PROP-009410,Sohail Khattak,12909-4879976-5,,Mansehra Area 2,Mansehra,KPK,Commercial,14.0,19188176.0
PROP-009411,Sohail Khattak,12909-4879976-5,"192-Mansehra Area 3, Mansehra",Mansehra Area 3,Mansehra,KPK,Plot,5.0,5874845.0
PROP-009412,Waheed Bhatti,63553-1520352-1,"46-F-11, Islamabad",F-11,Islamabad,Islamabad,Plot,,146434862.0
PROP-009413,Yasmin Baig,35510-7770755-8,"308-Jhelum Area 2, Jhelum",Jhelum Area 2,Jhelum,Punjab,Commercial,10.0,16274930.0
PROP-009414,Zubair Memon,78603-9657870-9,"394-Kotli Area 5, Kotli",Kotli Area 5,Kotli,AJK,Plot,7.0,
PROP-009415,Zubayer Memon,78603-9657870-9,,Kotli Area 2,Kotli,AJK,House,7.0,10316320.0
PROP-009416,Zubayr Memon,78603-9657870-9,"238-Kotli Area 4, Kotli",Kotli Area 4,Kotli,AJK,House,7.0,6317087.0
PROP-009417,Khadeejah Sethi,32440-6601965-4,"86-Jhelum Area 3, Jhelum",Jhelum Area 3,Jhelum,Punjab,Agricultural Land,1779.0,206927943.0
PROP-009418,Khadija Sethi,32440-6601965-4,"261-Jhelum Area 5, Jhelum",Jhelum Area 5,Jhelum,Punjab,Flat,8.0,14153304.0
PROP-009419,Khadija Sethi,32440-6601965-4,"313-Jhelum Area 3, Jhelum",Jhelum Area 3,Jhelum,Punjab,House,3.0,950916.0
PROP-009420,Fatima Bugti,46710-0462428-2,"20-Sukkur Area 2, Sukkur",Sukkur Area 2,Sukkur,Sindh,Agricultural Land,1543.0,552923249.0
PROP-009421,Aneela Gill,43426-5772727-6,"494-Larkana Area 5, Larkana",Larkana Area 5,Larkana,Sindh,Plot,,4380460.0
PROP-009422,Aneela Gill,43426-5772727-6,"218-Larkana Area 5, Larkana",Larkana Area 5,,Sindh,Plot,20.0,39353480.0
PROP-009423,Aneela Gill,43426-5772727-6,"70-Larkana Area 1, Larkana",Larkana Area 1,Larkana,Sindh,Commercial,20.0,11725900.0
PROP-009424,Junaid Bugti,32940-7888053-3,"131-Jhelum Area 5, Jhelum",Jhelum Area 5,Jhelum,Punjab,Agricultural Land,300.0,33244500.0
PROP-009425,Rabia Sheikh,36818-9029473-6,,Wapda Town,Lahore,Punjab,Flat,4.0,57399666.0
PROP-009426,Rabia Sheikh,36818-9029473-6,"60-Bahria Town, Lahore",Bahria Town,Lahore,Punjab,House,20.0,95295884.0
PROP-009427,Rabia Sheikh,36818-9029473-6,"139-Wapda Town, Lahore",Wapda Town,Lahore,Punjab,Flat,5.0,105128041.0
PROP-009428,Rabia Sheikh,36818-9029473-6,"343-Bahria Town, Lahore",Bahria Town,Lahore,Punjab,Plot,14.0,107789813.0
PROP-009429,Ghazala Aslam,43105-9122920-2,"167-Khairpur Area 4, Khairpur",Khairpur Area 4,Khairpur,Sindh,Flat,4.0,5094488.0
PROP-009430,Rubina Baig,39295-5621723-0,,Dera Ghazi Khan Area 1,Dera Ghazi Khan,Punjab,Plot,20.0,26892360.0
PROP-009431,Rabia Soomro,56313-1249998-6,"228-Quetta Area 2, Quetta",Quetta Area 2,Quetta,Balochistan,Plot,7.0,3699255.0
PROP-009432,Rabia Soomro,56313-1249998-6,"445-Quetta Area 2, Quetta",Quetta Area 2,Quetta,Balochistan,Plot,,
PROP-009433,Naila Rajput,35799-5790453-2,"308-Jinnah Colony, Faisalabad",Jinnah Colony,Faisalabad,Punjab,House,20.0,45377760.0
PROP-009434,Durr-e-Shahwar Butt,32727-4581726-4,"376-Sahiwal Area 5, Sahiwal",Sahiwal Area 5,Sahiwal,Punjab,Commercial,10.0,
PROP-009435,Amna Baloch,44370-7288454-2,"305-Gulshan-e-Iqbal, Karachi",Gulshan-e-Iqbal,Karachi,Sindh,Plot,5.0,43883355.0
PROP-009436,Umar Sheikh,57217-5336529-5,"168-Loralai Area 1, Loralai",Loralai Area 1,Loralai,Balochistan,Agricultural Land,303.0,66510273.0
PROP-009437,Umar Sheikh,57217-5336529-5,"222-Loralai Area 2, Loralai",Loralai Area 2,Loralai,Balochistan,House,3.0,26987167.0
PROP-009438,Tahir Awan,18050-7043802-9,"87-Nowshera Area 4, Nowshera",Nowshera Area 4,Nowshera,KPK,Plot,14.0,5416040.0
PROP-009439,Qudsia Chandio,33169-0279112-6,"68-Sahiwal Area 4, Sahiwal",Sahiwal Area 4,Sahiwal,Punjab,Agricultural Land,881.0,131346528.0
PROP-009440,Nasreen Laghari,55013-9449195-6,"225-Hub Area 1, Hub",Hub Area 1,Hub,Balochistan,Agricultural Land,1519.0,184018914.0
PROP-009441,Nasreen Laghari,55013-9449195-6,"482-Hub Area 1, Hub",Hub Area 1,Hub,Balochistan,House,14.0,128744624.0
PROP-009442,Tanzeela Randhawa,32976-5044428-8,"384-Bahawalpur Area 5, Bahawalpur",Bahawalpur Area 5,Bahawalpur,Punjab,Agricultural Land,1028.0,315913652.0
PROP-009443,Durr-e-Shahwar Rajput,46715-2438776-8,"78-Khairpur Area 1, Khairpur",Khairpur Area 1,Khairpur,Sindh,Plot,10.0,3236730.0
PROP-009444,Durr-e-Shahwar Rajput,46715-2438776-8,"121-Khairpur Area 1, Khairpur",Khairpur Area 1,Khairpur,Sindh,Agricultural Land,1173.0,381361068.0
PROP-009445,Durr-e-Shahwar Rajput,46715-2438776-8,"224-Khairpur Area 3, Khairpur",Khairpur Area 3,Khairpur,Sindh,Plot,20.0,30988480.0
PROP-009446,Saeed Chaudhry,47555-3865378-9,"445-Larkana Area 2, Larkana",Larkana Area 2,Larkana,Sindh,Agricultural Land,177.0,54013497.0
PROP-009447,Said Chaudhry,47555-3865378-9,"263-Larkana Area 2, Larkana",Larkana Area 2,Larkana,Sindh,House,5.0,9493495.0
PROP-009448,Tanzeela Junejo,77459-4934754-6,"293-Chilas Area 4, Chilas",Chilas Area 4,Chilas,GB,Commercial,3.0,2397786.0
PROP-009449,Farzana Rajput,62208-5062164-2,"15-G-10, Islamabad",G-10,Islamabad,Islamabad,House,5.0,47430520.0
PROP-009450,Farzana Rajput,62208-5062164-2,"256-I-8, Islamabad",I-8,Islamabad,Islamabad,Agricultural Land,395.0,1518639515.0
PROP-009451,Farzana Rajput,62208-5062164-2,"22-G-9, Islamabad",G-9,Islamabad,Islamabad,Agricultural Land,175.0,607412050.0
PROP-009452,Shaheed Gondal,44661-9591228-5,"462-PECHS, Karachi",PECHS,Karachi,Sindh,Commercial,3.0,34102254.0
PROP-009453,Shaheed Gondal,44661-9591228-5,"394-Clifton, Karachi",Clifton,Karachi,Sindh,Plot,7.0,46656498.0
PROP-009454,Komal Baig,,"173-Wapda Town, Lahore",Wapda Town,Lahore,Punjab,Agricultural Land,,1640256128.0
PROP-009455,Komal Baig,30575-2353203-8,"472-DHA Phase 5, Lahore",DHA Phase 5,Lahore,Punjab,House,3.0,23325924.0
PROP-009456,Nighat Jatoi,78711-3831900-4,"442-Rawalakot Area 1, Rawalakot",Rawalakot Area 1,Rawalakot,AJK,House,20.0,21300740.0
PROP-009457,Nighat Jatoi,78711-3831900-4,"398-Rawalakot Area 2, Rawalakot",Rawalakot Area 2,Rawalakot,AJK,Commercial,,5418147.0
PROP-009458,Shazia Memon,38411-0045896-0,"432-Jhelum Area 5, Jhelum",Jhelum Area 5,Jhelum,Punjab,Plot,20.0,10531780.0
PROP-009459,Salman Raza,32518-0302966-5,"110-DHA Phase 2, Rawalpindi",DHA Phase 2,Rawalpindi,Punjab,Agricultural Land,1592.0,2079018272.0
PROP-009460,Salman Raza,32518-0302966-5,"152-Bahria Town Phase 8, Rawalpindi",Bahria Town Phase 8,Rawalpindi,Punjab,Plot,5.0,26091010.0
PROP-009461,Imran Khattak,18385-4119195-7,"17-Mardan Area 5, Mardan",Mardan Area 5,Mardan,KPK,Plot,5.0,6255780.0
PROP-009462,Arif Rajput,35172-8738233-3,"259-Jhelum Area 3, Jhelum",,Jhelum,Punjab,Plot,5.0,9378220.0
PROP-009463,Salman Kayani,39414-3206198-3,"432-Gujranwala Area 1, Gujranwala",Gujranwala Area 1,Gujranwala,Punjab,House,7.0,9893730.0
PROP-009464,Salman Kayani,39414-3206198-3,"202-Gujranwala Area 5, Gujranwala",Gujranwala Area 5,Gujranwala,Punjab,Agricultural Land,128.0,19584896.0
PROP-009465,Hina Ahmed,31439-3140044-0,"288-Dera Ghazi Khan Area 5, Dera Ghazi Khan",Dera Ghazi Khan Area 5,Dera Ghazi Khan,Punjab,Flat,8.0,11586024.0
PROP-009466,Hina Ahmed,31439-3140044-0,"422-Dera Ghazi Khan Area 2, Dera Ghazi Khan",Dera Ghazi Khan Area 2,Dera Ghazi Khan,Punjab,Commercial,3.0,4613031.0
PROP-009467,Hina Ahmed,31439-3140044-0,"248-Dera Ghazi Khan Area 5, Dera Ghazi Khan",Dera Ghazi Khan Area 5,Dera Ghazi Khan,Punjab,Commercial,5.0,9465585.0
PROP-009468,Riffat Gill,36847-8933982-6,"131-Sargodha Area 2, Sargodha",Sargodha Area 2,Sargodha,Punjab,House,20.0,9230160.0
PROP-009469,Aneela Siddiqui,32094-8038467-4,"279-Sargodha Area 2, Sargodha",Sargodha Area 2,Sargodha,Punjab,Agricultural Land,,138300736.0
PROP-009470,Aneela Siddiqui,32094-8038467-4,"195-Sargodha Area 3, Sargodha",Sargodha Area 3,Sargodha,Punjab,Plot,5.0,4767075.0
PROP-009471,Aneela Siddiqui,32094-8038467-4,"408-Sargodha Area 1, Sargodha",Sargodha Area 1,Sargodha,Punjab,Plot,10.0,18151840.0
PROP-009472,Nadeea Ali,30575-8610499-0,"217-Gujrat Area 2, Gujrat",Gujrat Area 2,Gujrat,Punjab,Agricultural Land,866.0,139435526.0
PROP-009473,Nadiya Ali,30575-8610499-0,"178-Gujrat Area 5, Gujrat",Gujrat Area 5,Gujrat,Punjab,Flat,,2472882.0
PROP-009474,Naadia Ali,30575-8610499-0,"431-Gujrat Area 5, Gujrat",Gujrat Area 5,Gujrat,Punjab,Agricultural Land,1093.0,191913312.0
PROP-009475,Danish Laghari,15968-1276841-3,"194-Abbottabad Area 3, Abbottabad",Abbottabad Area 3,Abbottabad,KPK,Plot,20.0,37832760.0
PROP-009476,,43318-3149965-0,"455-Malir Cantt, Karachi",,Karachi,Sindh,House,3.0,21886581.0
PROP-009477,Yasmin Mughal,43318-3149965-0,"31-Clifton, Karachi",Clifton,Karachi,Sindh,House,14.0,53653670.0
PROP-009478,Meriam Hashmi,58622-8835158-8,"113-Gwadar Area 2, Gwadar",Gwadar Area 2,Gwadar,Balochistan,House,7.0,10582194.0
PROP-009479,Marium Hashmi,58622-8835158-8,"29-Gwadar Area 3, Gwadar",Gwadar Area 3,Gwadar,Balochistan,Plot,7.0,8831543.0
PROP-009480,Rubina Ali,30372-9019353-0,"341-Dera Ghazi Khan Area 1, Dera Ghazi Khan",Dera Ghazi Khan Area 1,Dera Ghazi Khan,Punjab,Commercial,5.0,6326875.0
PROP-009481,Tanveer Soomro,35292-4928042-5,"418-Sahiwal Area 4, Sahiwal",Sahiwal Area 4,Sahiwal,Punjab,Agricultural Land,1923.0,204018762.0
PROP-009482,Sana Tahir,15992-0530999-4,"239-Mardan Area 1, Mardan",Mardan Area 1,Mardan,KPK,Flat,5.0,9052115.0
PROP-009483,Sana Tahir,15992-0530999-4,"83-Mardan Area 3, Mardan",Mardan Area 3,Mardan,KPK,House,10.0,8677000.0
PROP-009484,Naveed Aslam,47990-6059170-7,"261-Bahria Town Karachi, Karachi",Bahria Town Karachi,Karachi,Sindh,House,20.0,43371300.0
PROP-009485,Naila Cheema,65198-0034683-4,"164-Bahria Town Phase 7, Islamabad",Bahria Town Phase 7,Islamabad,Islamabad,Agricultural Land,1642.0,5193245352.0
PROP-009486,Naila Cheema,65198-0034683-4,"20-G-10, Islamabad",,Islamabad,Islamabad,House,7.0,62263635.0
PROP-009487,Hamza Qureshi,19300-0419188-5,"445-Mingora Area 3, Mingora",Mingora Area 3,Mingora,KPK,Plot,7.0,155888599.0
PROP-009488,Farzana Siddiqui,10274-9389227-4,"264-Swabi Area 5, Swabi",Swabi Area 5,Swabi,KPK,Plot,10.0,5661120.0
PROP-009489,Ghazala Hashmi,40646-6850757-0,"302-Jacobabad Area 3, Jacobabad",Jacobabad Area 3,Jacobabad,Sindh,Agricultural Land,1906.0,130812592.0
PROP-009490,Tahira Soomro,39140-9001886-2,"9-Bahria Town Phase 8, Rawalpindi",Bahria Town Phase 8,Rawalpindi,Punjab,Commercial,20.0,67935700.0
PROP-009491,Hamza Jamali,35892-6053288-3,"425-Gujrat Area 3, Gujrat",Gujrat Area 3,Gujrat,Punjab,Plot,20.0,20444220.0
PROP-009492,Maryam Jamali,39797-5243882-4,,Gujranwala Area 2,,Punjab,Flat,5.0,8303585.0
PROP-009493,Maryam Jamali,39797-5243882-4,"443-Gujranwala Area 3, Gujranwala",Gujranwala Area 3,Gujranwala,Punjab,Flat,9.0,8592300.0
PROP-009494,Waseem Abbasi,17623-7894564-7,"377-Swabi Area 1, Swabi",Swabi Area 1,Swabi,KPK,Plot,5.0,5992050.0
PROP-009495,Imran Yousafzai,31840-3755875-5,"361-Dera Ghazi Khan Area 4, Dera Ghazi Khan",Dera Ghazi Khan Area 4,Dera Ghazi Khan,Punjab,Commercial,10.0,18376470.0
PROP-009496,Durr-e-Shahwar Rajput,47491-4816439-2,"34-Clifton, Karachi",Clifton,Karachi,Sindh,Plot,20.0,61355040.0
PROP-009497,Durr-e-Shahwar Rajput,47491-4816439-2,"464-Malir Cantt, Karachi",Malir Cantt,Karachi,Sindh,Flat,7.0,29808709.0
PROP-009498,Durr-e-Shahwar Rajput,47491-4816439-2,"173-Gulshan-e-Iqbal, Karachi",Gulshan-e-Iqbal,Karachi,Sindh,Commercial,20.0,90584720.0
PROP-009499,Fahad Iqbal,30645-2200403-5,"69-Sargodha Area 3, Sargodha",Sargodha Area 3,Sargodha,Punjab,Flat,6.0,9241788.0
PROP-009500,Komal Sethi,35105-2960114-0,"201-Bahawalpur Area 5, Bahawalpur",Bahawalpur Area 5,Bahawalpur,Punjab,Plot,7.0,8081388.0
PROP-009501,Komal Sethi,35105-2960114-0,"328-Bahawalpur Area 3, Bahawalpur",Bahawalpur Area 3,Bahawalpur,Punjab,Flat,5.0,6899295.0
PROP-009502,Fathima Iqbal,46758-9597804-6,"389-Shikarpur Area 2, Shikarpur",Shikarpur Area 2,Shikarpur,Sindh,House,14.0,22032150.0
PROP-009503,Fatima Iqbal,46758-9597804-6,,Shikarpur Area 5,Shikarpur,Sindh,Agricultural Land,771.0,307902705.0
PROP-009504,,60024-8018373-6,"243-G-9, Islamabad",G-9,Islamabad,Islamabad,Commercial,14.0,50488195.0
PROP-009505,Fathima Sethi,60024-8018373-6,"37-F-7, Islamabad",F-7,Islamabad,Islamabad,Agricultural Land,339.0,15932587.0
PROP-009506,Fatima Sethi,60024-8018373-6,"11-DHA Phase 2, Islamabad",DHA Phase 2,Islamabad,Islamabad,Plot,14.0,35767490.0
PROP-009507,Riffat Shaikh,34918-8313739-2,"260-Jhelum Area 1, Jhelum",Jhelum Area 1,Jhelum,Punjab,Commercial,14.0,11775498.0
PROP-009508,Naveed Khattak,32957-6694187-3,"451-Sheikhupura Area 5, Sheikhupura",Sheikhupura Area 5,Sheikhupura,Punjab,Agricultural Land,821.0,235723878.0
PROP-009509,Saima Mengal,47712-7671698-0,"73-PECHS, Karachi",PECHS,Karachi,Sindh,Plot,10.0,49992240.0
PROP-009510,Saima Mengal,47712-7671698-0,"107-Gulshan-e-Iqbal, Karachi",Gulshan-e-Iqbal,Karachi,Sindh,Plot,,35695599.0
PROP-009511,Saima Mengal,47712-7671698-0,"196-Gulistan-e-Johar, Karachi",Gulistan-e-Johar,Karachi,Sindh,Agricultural Land,1423.0,44870294.0
PROP-009512,,47712-7671698-0,"328-Malir Cantt, Karachi",Malir Cantt,Karachi,Sindh,Plot,10.0,75780971.0
PROP-009513,Arif Mughal,66231-2369964-5,"349-F-7, Islamabad",,Islamabad,Islamabad,Agricultural Land,301.0,190411697.0
PROP-009514,Arif Mughal,66231-2369964-5,"339-F-8, Islamabad",F-8,Islamabad,Islamabad,Commercial,14.0,163506196.0
PROP-009515,Asma Chaudhry,39174-0026732-2,"281-Sheikhupura Area 2, Sheikhupura",Sheikhupura Area 2,Sheikhupura,Punjab,House,14.0,
PROP-009516,Asma Chaudhry,39174-0026732-2,"85-Sheikhupura Area 5, Sheikhupura",Sheikhupura Area 5,Sheikhupura,Punjab,Flat,7.0,10589572.0
PROP-009517,Komal Mengal,,"488-D Ground, Faisalabad",D Ground,Faisalabad,Punjab,Commercial,5.0,8032745.0
PROP-009518,Atif Durrani,32280-0712372-3,"206-Sargodha Area 4, Sargodha",Sargodha Area 4,Sargodha,Punjab,House,,6632810.0
PROP-009519,Atif Durrani,32280-0712372-3,"221-Sargodha Area 2, Sargodha",Sargodha Area 2,Sargodha,Punjab,Commercial,5.0,2104350.0
PROP-009520,Hasan Shah,31578-9184919-7,"335-Dera Ghazi Khan Area 2, Dera Ghazi Khan",Dera Ghazi Khan Area 2,Dera Ghazi Khan,Punjab,Agricultural Land,685.0,194531095.0
PROP-009521,Aisha Khattak,47777-1890887-8,"83-DHA Phase 6, Karachi",,Karachi,Sindh,Commercial,5.0,
PROP-009522,Tahira Bhatti,12556-5136085-6,"132-Nowshera Area 3, Nowshera",Nowshera Area 3,Nowshera,KPK,Flat,4.0,1821864.0
PROP-009523,Sajid Ali,33854-8431457-3,"12-Rahim Yar Khan Area 1, Rahim Yar Khan",Rahim Yar Khan Area 1,Rahim Yar Khan,Punjab,Flat,6.0,8868168.0
PROP-009524,Asad Durrani,52046-7870943-5,"321-Gwadar Area 4, Gwadar",Gwadar Area 4,Gwadar,Balochistan,Plot,14.0,5796252.0
PROP-009525,Asad Durrani,52046-7870943-5,"186-Gwadar Area 5, Gwadar",Gwadar Area 5,Gwadar,Balochistan,House,20.0,39978060.0
PROP-009526,Hussan Sethi,39997-2789367-3,"23-Dera Ghazi Khan Area 2, Dera Ghazi Khan",Dera Ghazi Khan Area 2,Dera Ghazi Khan,Punjab,Agricultural Land,372.0,83645688.0
PROP-009527,Shazia Qureshi,33086-4766494-4,"467-Sheikhupura Area 1, Sheikhupura",Sheikhupura Area 1,Sheikhupura,Punjab,Agricultural Land,1962.0,42674562.0
PROP-009528,Shazia Qureshi,33086-4766494-4,"132-Sheikhupura Area 1, Sheikhupura",Sheikhupura Area 1,Sheikhupura,Punjab,Plot,20.0,28726630.0
PROP-009529,Shazia Qureshi,33086-4766494-4,"250-Sheikhupura Area 5, Sheikhupura",Sheikhupura Area 5,Sheikhupura,Punjab,House,,12795349.0
PROP-009530,Samina Ahmed,48460-1874128-4,"132-Larkana Area 4, Larkana",Larkana Area 4,Larkana,Sindh,House,5.0,3900990.0
PROP-009531,Zahid Mughal,34750-3238954-1,"346-Dera Ghazi Khan Area 2, Dera Ghazi Khan",Dera Ghazi Khan Area 2,Dera Ghazi Khan,Punjab,Plot,10.0,15942960.0
PROP-009532,Maryam Khattak,14234-8654203-4,"234-Peshawar Area 3, Peshawar",Peshawar Area 3,Peshawar,KPK,Commercial,7.0,11443887.0
PROP-009533,Atif Shaikh,41405-6261437-3,,Khairpur Area 3,Khairpur,Sindh,Commercial,14.0,
PROP-009534,Zafar Khattak,38260-7655389-5,,Sargodha Area 2,Sargodha,Punjab,Plot,7.0,3839472.0
PROP-009535,Zafar Khattak,38260-7655389-5,"363-Sargodha Area 1, Sargodha",Sargodha Area 1,Sargodha,Punjab,Agricultural Land,1152.0,270267264.0
PROP-009536,Azhar Khattak,74156-0511158-9,"469-Muzaffarabad Area 2, Muzaffarabad",Muzaffarabad Area 2,Muzaffarabad,AJK,Commercial,14.0,22877862.0
PROP-009537,Parveen Chandio,31523-6651741-2,"171-Multan Area 2, Multan",Multan Area 2,Multan,Punjab,Flat,12.0,15026364.0
PROP-009538,Rafiq Baig,33979-6540582-3,"278-Sheikhupura Area 2, Sheikhupura",Sheikhupura Area 2,Sheikhupura,Punjab,House,20.0,42306766.0
PROP-009539,Farzana Mughal,11658-3064378-2,"154-Nowshera Area 4, Nowshera",Nowshera Area 4,Nowshera,KPK,Commercial,20.0,34235220.0
PROP-009540,Farzana Mughal,11658-3064378-2,,Nowshera Area 3,Nowshera,KPK,Agricultural Land,1378.0,219208106.0
PROP-009541,,75732-8893621-9,"482-Gilgit Area 3, Gilgit",Gilgit Area 3,Gilgit,GB,Commercial,5.0,4772655.0
PROP-009542,Nadiya Shaikh,49352-9669807-4,"416-Larkana Area 5, Larkana",Larkana Area 5,Larkana,Sindh,Commercial,10.0,11991820.0
PROP-009543,Shazia Ahmed,42343-2418142-4,"18-Jacobabad Area 4, Jacobabad",Jacobabad Area 4,Jacobabad,Sindh,House,3.0,3585537.0
PROP-009544,Shazia Ahmed,42343-2418142-4,"262-Jacobabad Area 5, Jacobabad",Jacobabad Area 5,Jacobabad,Sindh,Commercial,20.0,55393634.0
PROP-009545,Shazia Ahmed,42343-2418142-4,"210-Jacobabad Area 2, Jacobabad",Jacobabad Area 2,Jacobabad,Sindh,Agricultural Land,1300.0,39354014.0
PROP-009546,Samina Sethi,30923-5050077-0,"152-Sheikhupura Area 3, Sheikhupura",Sheikhupura Area 3,Sheikhupura,Punjab,Plot,7.0,4552478.0
PROP-009547,Jaweria Hashmi,19964-2617975-0,"85-Peshawar Area 1, Peshawar",Peshawar Area 1,Peshawar,KPK,Commercial,20.0,20084200.0
PROP-009548,Javed Chaudhry,43317-9942769-5,"354-Larkana Area 1, Larkana",Larkana Area 1,Larkana,Sindh,Commercial,5.0,8507485.0
PROP-009549,Javed Chaudhry,43317-9942769-5,,Larkana Area 2,Larkana,Sindh,Plot,14.0,15519238.0
PROP-009550,Javed Chaudhry,43317-9942769-5,"448-Larkana Area 5, Larkana",Larkana Area 5,Larkana,Sindh,Agricultural Land,367.0,99916117.0
PROP-009551,Javed Chaudhry,43317-9942769-5,,,Larkana,Sindh,Commercial,5.0,4818540.0
PROP-009552,Mushtaq Bugti,38387-4648283-3,"479-Dera Ghazi Khan Area 4, Dera Ghazi Khan",Dera Ghazi Khan Area 4,Dera Ghazi Khan,Punjab,Plot,10.0,13226380.0
PROP-009553,Mushtaq Bugti,38387-4648283-3,"67-Dera Ghazi Khan Area 4, Dera Ghazi Khan",Dera Ghazi Khan Area 4,Dera Ghazi Khan,Punjab,Flat,8.0,11459496.0
PROP-009554,Mushtaq Bugti,38387-4648283-3,"480-Dera Ghazi Khan Area 2, Dera Ghazi Khan",Dera Ghazi Khan Area 2,Dera Ghazi Khan,Punjab,Flat,12.0,9306276.0
