record_id,owner_name,cnic,registration_number,vehicle_type,vehicle_make,vehicle_model,vehicle_year,market_value,province
VEH-007765,Durr-e-Shahwar Niazi,37187-2281985-6,FSD-4103,Car,Suzuki,Alto,2020.0,1978467.0,Punjab
VEH-007766,Durr-e-Shahwar Niazi,37187-2281985-6,SLK-9027,Car,Honda,Civic,2019.0,8088243.0,Punjab
VEH-007767,Salman Gondal,33425-0135854-9,LEC-1674,SUV,Toyota,Fortuner,2016.0,15458284.0,Punjab
VEH-007768,Bushra Durrani,35021-1815868-2,LED-9160,Car,Toyota,Corolla,2024.0,5612006.0,Punjab
VEH-007769,Bushra Durrani,35021-1815868-2,RIA-7636,Car,Toyota,Corolla,2019.0,,Punjab
VEH-007770,Khaled Iqbal,49611-0704371-7,SKP-411,Car,Suzuki,Alto,2021.0,1971485.0,Sindh
VEH-007771,Khaled Iqbal,49611-0704371-7,SKP-1661,Car,Suzuki,Alto,2022.0,2601543.0,Sindh
VEH-007772,Khalid Iqbal,49611-0704371-7,MRP-1974,Car,Toyota,Corolla,2015.0,5658397.0,Sindh
VEH-007773,Tarik Chaudhry,35216-5194561-5,RIR-1373,Car,Suzuki,Swift,2025.0,3777381.0,Punjab
VEH-007774,Faisal Warraich,36096-5084631-9,LEC-3825,Car,Honda,Civic,2017.0,6361046.0,Punjab
VEH-007775,Faisal Warraich,36096-5084631-9,RIA-6806,Car,Mercedes,C-Class,2017.0,22029743.0,Punjab
VEH-007776,Bushra Virk,37761-4499958-4,LEA-1904,Car,Suzuki,Alto,2025.0,2739892.0,Punjab
VEH-007777,Hussain Chaudhry,34342-4670396-1,LEB-9985,Car,Honda,Civic,2021.0,5890639.0,Punjab
VEH-007778,Naila Shaikh,47882-2142889-0,KHI-6958,Motorcycle,Honda,CD-70,,150917.0,Sindh
VEH-007779,Wardah Warraich,36176-0464533-2,FSD-2381,Car,Toyota,Corolla,2024.0,5731990.0,Punjab
VEH-007780,Noor Shah,36820-5586733-2,BWP-5311,Car,Hyundai,Elantra,2015.0,5935033.0,Punjab
VEH-007781,Noor Shah,36820-5586733-2,BWP-1732,Car,Suzuki,Alto,2023.0,2502342.0,Punjab
VEH-007782,Fatima Minhas,41888-9744179-2,HYD-2878,Car,Suzuki,Alto,2018.0,2389750.0,Sindh
VEH-007783,Fathima Minhas,41888-9744179-2,MRP-2506,Car,Toyota,Corolla,2016.0,5018393.0,Sindh
VEH-007784,Fatima Minhas,41888-9744179-2,KHI-5702,Car,Suzuki,Alto,2022.0,2011077.0,Sindh
VEH-007785,Parveen Niazi,44555-2574652-4,KHI-8169,Car,Suzuki,Alto,2022.0,2385656.0,Sindh
VEH-007786,Tanveer Iqbal,35903-3977040-9,MLT-6637,Car,Suzuki,Alto,2017.0,2157221.0,Punjab
VEH-007787,Kashif Chandio,40362-9340908-1,MRP-6324,Car,Suzuki,Alto,2024.0,2407211.0,Sindh
VEH-007788,Kashif Chandio,40362-9340908-1,AGR-3094,Car,Toyota,Corolla,2016.0,6989906.0,Sindh
VEH-007789,Habib Shah,34578-7200268-9,MLT-2162,Car,Toyota,Corolla,2016.0,4449544.0,Punjab
VEH-007790,Naila Mengal,30489-6218253-6,BWP-4355,SUV,KIA,Sportage,2025.0,8337067.0,Punjab
VEH-007791,Imraan Warraich,39316-0416306-3,RIA-3149,SUV,KIA,Sportage,2020.0,9940328.0,Punjab
VEH-007792,Tahir Qureshi,39554-4749987-3,LEB-1154,Car,Audi,A4,2023.0,20178916.0,Punjab
VEH-007793,Tahir Qureshi,39554-4749987-3,BWP-3311,SUV,KIA,Sportage,,8314631.0,Punjab
VEH-007794,Tahir Qureshi,39554-4749987-3,LEA-782,Car,Hyundai,Elantra,2023.0,5537134.0,Punjab
VEH-007795,Tahir Qureshi,39554-4749987-3,RIA-6671,Car,Suzuki,Swift,2021.0,4162498.0,Punjab
VEH-007796,Uzma Mirza,32768-1713535-4,GRW-2565,Car,Audi,A4,2017.0,23090669.0,Punjab
VEH-007797,,15013-5795880-9,B-2044,SUV,Toyota,Fortuner,2019.0,13843625.0,KPK
VEH-007798,Rabia Soomro,33611-9506414-2,LEA-4070,Car,Honda,City,2016.0,5963882.0,Punjab
VEH-007799,Amna Baig,34930-8681034-6,BWP-6514,Car,Suzuki,Alto,2017.0,1851818.0,Punjab
VEH-007800,Amna Baig,34930-8681034-6,MLT-1207,Car,Suzuki,Swift,2016.0,3012420.0,Punjab
VEH-007801,Habib Gondal,36925-1660676-7,SRG-4505,SUV,Toyota,Fortuner,2025.0,13775356.0,Punjab
VEH-007802,Waqas Iqbal,36034-2334073-5,FSD-1154,Car,Suzuki,Cultus,2022.0,2511778.0,Punjab
VEH-007803,,36034-2334073-5,FSD-272,Car,Toyota,Corolla,2025.0,4425212.0,Punjab
VEH-007804,,,MLT-7029,Car,Suzuki,WagonR,2017.0,2712774.0,Punjab
VEH-007805,Salman Mirza,38915-0455197-1,LED-8091,Car,Toyota,Corolla,2017.0,6323317.0,Punjab
VEH-007806,Pervaiz Minhas,30697-1516716-7,GRW-7371,Car,Suzuki,WagonR,2019.0,3087339.0,Punjab
VEH-007807,Naila Durrani,36990-1107046-2,SRG-8732,Car,Suzuki,Alto,2019.0,2059743.0,Punjab
VEH-007808,Qudsia Yousafzai,36946-6096906-4,FSD-1329,Car,Suzuki,Alto,2019.0,2483770.0,Punjab
VEH-007809,Qudsia Yousafzai,36946-6096906-4,SLK-7728,Car,Suzuki,WagonR,2025.0,3015433.0,Punjab
VEH-007810,Qudsia Yousafzai,36946-6096906-4,LED-8561,Car,Suzuki,Cultus,2016.0,2948644.0,Punjab
VEH-007811,Khadijah Abbasi,41785-2118137-0,HYD-1305,Car,Toyota,Corolla,2020.0,4884248.0,Sindh
VEH-007812,Meriam Hashmi,53638-4762090-0,QB-7494,Car,Toyota,Corolla,2022.0,6842125.0,Balochistan
VEH-007813,Babar Brohi,78109-9337954-1,AJK-4518,Car,KIA,Picanto,2015.0,3264464.0,AJK
VEH-007814,Babar Brohi,78109-9337954-1,AJK-6698,SUV,KIA,Sportage,2024.0,10881763.0,AJK
VEH-007815,Babar Brohi,78109-9337954-1,MZF-5869,Car,Suzuki,Alto,2025.0,2207817.0,AJK
VEH-007816,Farah Baig,39297-1223390-4,FSD-550,Car,Toyota,Corolla,2021.0,6155136.0,Punjab
VEH-007817,Farah Baig,39297-1223390-4,SLK-8212,SUV,Hyundai,Tucson,2025.0,9419412.0,Punjab
VEH-007818,,30945-2379082-1,MLT-9551,Car,Suzuki,Alto,2024.0,2135074.0,Punjab
VEH-007819,,35901-7753700-8,FSD-2147,Car,Honda,City,2020.0,5047727.0,Punjab
VEH-007820,Sohail Khattak,35874-6685767-9,LEB-4323,Car,Toyota,Corolla,2023.0,4777429.0,Punjab
VEH-007821,Talha Soomro,35350-3826382-7,LEB-8129,Car,Suzuki,Alto,2017.0,1919283.0,Punjab
VEH-007822,Talha Soomro,35350-3826382-7,FSD-7885,Car,Toyota,Yaris,2020.0,4623655.0,Punjab
VEH-007823,Lubna Malik,69108-4375065-8,ICT-7053,SUV,Toyota,Fortuner,2025.0,12633442.0,Islamabad
VEH-007824,Lubna Malik,69108-4375065-8,ICT-5812,Car,Audi,A4,2020.0,24233622.0,Islamabad
VEH-007825,,69108-4375065-8,ISB-400,Car,Honda,Civic,2024.0,8497719.0,Islamabad
VEH-007826,Lubna Malik,69108-4375065-8,ISB-898,Car,Toyota,Corolla,2019.0,5619180.0,Islamabad
VEH-007827,Mariam Sethi,48526-3233428-6,KHI-7005,Car,Honda,Civic,2025.0,7883217.0,Sindh
VEH-007828,Meriam Sethi,48526-3233428-6,KHI-3360,SUV,Toyota,Fortuner,2018.0,15392492.0,Sindh
VEH-007829,Imran Hussain,38723-2708195-5,LEC-5909,Car,Hyundai,Elantra,2015.0,6945398.0,Punjab
VEH-007830,Imran Hussain,38723-2708195-5,LEB-4428,Car,Suzuki,Cultus,2015.0,2882238.0,Punjab
VEH-007831,Javed Jatoi,49037-2085916-5,AGR-6904,Car,Suzuki,Swift,2022.0,3023904.0,Sindh
VEH-007832,Javed Jatoi,49037-2085916-5,KHI-2909,Car,Suzuki,Alto,2019.0,2012099.0,Sindh
VEH-007833,Zubayer Yousafzai,31751-1699442-1,LEA-9358,Car,Suzuki,WagonR,2016.0,2848028.0,Punjab
VEH-007834,Zubayr Yousafzai,31751-1699442-1,FSD-8619,Car,Suzuki,Alto,,2441982.0,Punjab
VEH-007835,Zubair Yousafzai,31751-1699442-1,RIR-8890,Car,Toyota,Corolla,2024.0,4592082.0,Punjab
VEH-007836,Zafar Memon,32208-2730021-3,LEC-8553,Car,Suzuki,Alto,2016.0,2320784.0,Punjab
VEH-007837,Naila Raza,37496-9051544-6,LEC-6222,SUV,Toyota,Land Cruiser,2017.0,49578333.0,Punjab
VEH-007838,Hamza Durrani,38415-3179120-3,MLT-7940,Car,Toyota,Yaris,2020.0,5221239.0,Punjab
VEH-007839,Hamza Durrani,38415-3179120-3,BWP-4090,Car,Toyota,Yaris,2015.0,4699073.0,Punjab
VEH-007840,Asma Mirza,66478-4796732-6,ISB-4850,SUV,KIA,Sportage,2023.0,10841829.0,Islamabad
VEH-007841,Asma Mirza,66478-4796732-6,ISB-3892,SUV,Toyota,Fortuner,2018.0,,Islamabad
VEH-007842,Asma Mirza,66478-4796732-6,ISB-1077,Car,Suzuki,Cultus,2022.0,3437267.0,Islamabad
VEH-007843,Amir Shah,38839-0521335-3,LEB-9503,Car,KIA,Picanto,2016.0,,Punjab
VEH-007844,Amir Shah,38839-0521335-3,LEA-6055,Car,Suzuki,Swift,2019.0,3584894.0,Punjab
VEH-007845,Fatima Laghari,38575-2272633-8,GRW-1325,Car,Toyota,Corolla,2018.0,7234357.0,Punjab
VEH-007846,Fatima Laghari,38575-2272633-8,LEA-1083,Car,Toyota,Corolla,2018.0,5610646.0,Punjab
VEH-007847,Fatima Laghari,38575-2272633-8,GRW-8799,Car,Mercedes,C-Class,2016.0,24703371.0,Punjab
VEH-007848,Yasmin Sheikh,36964-8640161-2,LEB-4770,Car,Suzuki,Swift,2015.0,3729557.0,Punjab
VEH-007849,Tanzeela Kayani,47952-9386051-8,SKP-5883,Car,Suzuki,Alto,2020.0,1964427.0,Sindh
VEH-007850,Bilal Chandio,47165-1808374-7,HYD-4205,Car,Suzuki,Swift,2021.0,3521502.0,Sindh
VEH-007851,Umair Warraich,30829-6864599-3,FSD-3206,Car,Hyundai,Elantra,,6711267.0,Punjab
VEH-007852,Umair Warraich,30829-6864599-3,RIA-1118,Car,Toyota,Corolla,,7044577.0,Punjab
VEH-007853,Umair Warraich,30829-6864599-3,LED-1708,Car,Honda,Civic,2025.0,6657498.0,Punjab
VEH-007854,Basit Shah,35755-2328804-5,SLK-6619,Car,Suzuki,Cultus,2019.0,3441988.0,Punjab
VEH-007855,Basit Shah,35755-2328804-5,BWP-9674,Car,Toyota,Corolla,2019.0,6491987.0,Punjab
VEH-007856,Shahid Randhawa,62371-3605902-7,ICT-1650,Car,Hyundai,Elantra,2022.0,5218317.0,Islamabad
VEH-007857,Jaweria Hashmi,37815-8762745-0,GRW-3173,SUV,KIA,Sportage,2023.0,7564499.0,Punjab
VEH-007858,Jaweria Hashmi,37815-8762745-0,SLK-722,Car,Suzuki,Cultus,2016.0,2626641.0,Punjab
VEH-007859,Madiha Ahmed,30556-1147766-4,GRW-1588,Car,Honda,City,2017.0,4816918.0,Punjab
VEH-007860,Madiha Ahmed,30556-1147766-4,MLT-8737,Motorcycle,Honda,CD-70,,135477.0,Punjab
VEH-007861,Madiha Ahmed,30556-1147766-4,SLK-1,Car,Toyota,Corolla,,6800609.0,Punjab
VEH-007862,Zaineb Ali,17230-0653964-0,A-2665,Car,Hyundai,Elantra,2020.0,6936346.0,KPK
VEH-007863,Zeynab Ali,17230-0653964-0,PSH-6583,SUV,Toyota,Land Cruiser,2021.0,40741721.0,KPK
VEH-007864,Rubina Khattak,32123-0224596-4,SRG-6611,Motorcycle,Honda,CD-70,2022.0,157760.0,Punjab
VEH-007865,,32123-0224596-4,FSD-2632,Car,Suzuki,Alto,2018.0,2457071.0,Punjab
VEH-007866,Sohail Kayani,36762-5119462-3,LEB-4022,SUV,KIA,Sportage,2019.0,8234645.0,Punjab
VEH-007867,Amna Awan,16327-3781751-8,B-2419,Car,Suzuki,Alto,2015.0,2082432.0,KPK
VEH-007868,Umair Mirza,63292-3697506-7,ISB-2260,Car,Toyota,Corolla,2021.0,7291097.0,Islamabad
VEH-007869,Nadeem Soomro,41142-2532531-9,AGR-2893,SUV,Hyundai,Tucson,2021.0,9217494.0,Sindh
VEH-007870,Nadeem Soomro,41142-2532531-9,HYD-7007,Car,Suzuki,Swift,2016.0,3378398.0,Sindh
VEH-007871,Amna Brohi,34056-0217060-6,LEB-5710,Car,Suzuki,Cultus,,3248907.0,Punjab
VEH-007872,Shaheed Durrani,36567-2865071-5,RIR-8235,SUV,Toyota,Land Cruiser,2020.0,44692285.0,Punjab
VEH-007873,Daniyal Chaudhry,37413-3528679-3,MLT-9213,SUV,Hyundai,Tucson,2018.0,8561550.0,Punjab
VEH-007874,Daniyal Chaudhry,37413-3528679-3,BWP-6267,SUV,KIA,Sportage,2024.0,8676761.0,Punjab
VEH-007875,Daniyal Chaudhry,37413-3528679-3,LED-5649,Car,Mercedes,C-Class,2021.0,26538428.0,Punjab
VEH-007876,Sajid Bhatti,44160-8833257-1,HYD-6370,Motorcycle,Yamaha,YBR-125,2021.0,223274.0,Sindh
VEH-007877,Shoaib Durrani,37345-7050388-5,SLK-7001,Car,Suzuki,Alto,2025.0,2382563.0,Punjab
VEH-007878,Nasreen Hussain,31521-8995139-6,GRW-7389,Car,Honda,Civic,2024.0,8950109.0,Punjab
VEH-007879,Nighat Durrani,35164-3755163-4,LEA-2992,SUV,KIA,Sportage,,10251311.0,Punjab
VEH-007880,Nighat Durrani,35164-3755163-4,RIR-5945,Car,Toyota,Yaris,2020.0,4625803.0,Punjab
VEH-007881,Umar Gill,39008-2511546-3,RIR-1088,Car,Toyota,Corolla,2016.0,7396889.0,Punjab
VEH-007882,Umar Gill,39008-2511546-3,LED-8640,Car,KIA,Picanto,2020.0,,Punjab
VEH-007883,Nadeea Mughal,34075-4720507-0,RIR-6526,SUV,KIA,Sportage,2024.0,8797668.0,Punjab
VEH-007884,Nadiya Mughal,34075-4720507-0,MLT-8309,SUV,Toyota,Fortuner,2022.0,15325199.0,Punjab
VEH-007885,Waqas Sethi,15732-2496026-1,A-5813,Car,Suzuki,Alto,2022.0,2515612.0,KPK
VEH-007886,Waqas Sethi,15732-2496026-1,MRD-4082,Car,Toyota,Yaris,2021.0,4332263.0,KPK
VEH-007887,Waqas Sethi,15732-2496026-1,B-304,Car,Suzuki,Alto,,2400570.0,KPK
VEH-007888,Khadeejah Bhatti,31502-0437515-6,BWP-3771,Car,KIA,Picanto,2022.0,4302237.0,Punjab
VEH-007889,Khadijah Bhatti,31502-0437515-6,RIA-4773,SUV,Hyundai,Tucson,,10965558.0,Punjab
VEH-007890,Pervaiz Awan,16758-5991559-5,B-2019,Car,Honda,Civic,2025.0,8362848.0,KPK
VEH-007891,,33754-5960144-4,LEB-7412,Car,Honda,City,2019.0,4390562.0,Punjab
VEH-007892,Fateema Chandio,33754-5960144-4,FSD-7046,Car,Suzuki,WagonR,2022.0,2298909.0,Punjab
VEH-007893,Liaquat Afridi,58003-6022512-5,QB-6389,Car,Suzuki,Cultus,2015.0,2963839.0,Balochistan
VEH-007894,Liaquat Afridi,58003-6022512-5,QB-1431,Car,Honda,City,2021.0,,Balochistan
VEH-007895,Liaquat Afridi,58003-6022512-5,QB-6069,Car,Suzuki,Alto,2015.0,1972409.0,Balochistan
VEH-007896,Iqbal Khattak,38706-8021044-7,LED-2727,Car,Suzuki,WagonR,2016.0,3053753.0,Punjab
VEH-007897,Talha Awan,37459-5058771-9,LEC-667,Car,Suzuki,Cultus,2015.0,2981320.0,Punjab
VEH-007898,Tahir Ahmed,56660-9757600-7,QTA-9772,SUV,Toyota,Land Cruiser,2021.0,53349246.0,Balochistan
VEH-007899,Tahir Ahmed,56660-9757600-7,QTA-2126,Car,Suzuki,Alto,2021.0,2105130.0,Balochistan
VEH-007900,Fatima Shaikh,43922-4272745-8,MRP-6017,Car,Suzuki,Alto,2025.0,2282027.0,Sindh
VEH-007901,Fatimah Shaikh,43922-4272745-8,AGR-6437,Car,Honda,City,2023.0,4818108.0,Sindh
VEH-007902,Noor Malik,37859-3275375-4,SRG-6223,Car,Honda,City,2022.0,5702529.0,Punjab
VEH-007903,Rabia Butt,34389-0695546-6,SLK-1010,Car,Suzuki,Cultus,2017.0,3245170.0,Punjab
VEH-007904,Rabia Butt,34389-0695546-6,GRW-3825,Motorcycle,Honda,CD-70,2022.0,122950.0,Punjab
VEH-007905,Sohail Hussain,49072-6044724-5,MRP-9129,Car,Mercedes,C-Class,2023.0,24352928.0,Sindh
VEH-007906,Sohail Hussain,49072-6044724-5,MRP-8314,Car,Suzuki,Cultus,2023.0,2726808.0,Sindh
VEH-007907,Sohail Hussain,49072-6044724-5,SKP-2793,SUV,Toyota,Fortuner,2017.0,15934246.0,Sindh
VEH-007908,Babar Khan,18312-3026314-1,PSH-5746,Car,Toyota,Yaris,2015.0,5218212.0,KPK
VEH-007909,Babar Khattak,31371-5292135-5,LEB-6760,Car,Honda,Civic,2018.0,8840079.0,Punjab
VEH-007910,Babar Khattak,31371-5292135-5,FSD-279,Car,Honda,Civic,2023.0,6780304.0,Punjab
VEH-007911,Asma Chandio,33765-6358651-8,LEA-2717,Car,Honda,City,,5721557.0,Punjab
VEH-007912,Asma Chandio,33765-6358651-8,LEC-891,Car,Toyota,Corolla,2024.0,4783682.0,Punjab
VEH-007913,Maheen Gondal,32872-6200941-0,LED-7979,Car,Suzuki,WagonR,2021.0,2638563.0,Punjab
VEH-007914,Maheen Gondal,32872-6200941-0,BWP-2793,Car,Suzuki,Alto,2023.0,1870228.0,Punjab
VEH-007915,Maheen Gondal,32872-6200941-0,LEC-4654,Car,Toyota,Yaris,2024.0,4289441.0,Punjab
VEH-007916,Naila Butt,40631-2072433-6,HYD-7692,Car,Honda,Civic,,5665562.0,Sindh
VEH-007917,Naila Butt,40631-2072433-6,HYD-248,SUV,Hyundai,Tucson,2025.0,8258001.0,Sindh
VEH-007918,Umair Minhas,68908-0482119-1,ICT-3950,Car,Suzuki,Alto,2022.0,2139427.0,Islamabad
VEH-007919,Nadiya Brohi,62649-6995403-0,ICT-3905,Car,Toyota,Yaris,2019.0,4309088.0,Islamabad
VEH-007920,Nadiya Malik,36239-4793228-2,SLK-6391,Car,KIA,Picanto,2019.0,,Punjab
VEH-007921,Khaled Durrani,41590-3215170-9,KHI-7028,Car,Suzuki,Alto,,1896444.0,Sindh
VEH-007922,Tahir Yousafzai,33084-1771912-3,RIA-2585,Car,Suzuki,WagonR,2015.0,2522409.0,Punjab
VEH-007923,Tahir Yousafzai,33084-1771912-3,BWP-9902,Car,Suzuki,WagonR,2022.0,2304155.0,Punjab
VEH-007924,Tahir Yousafzai,33084-1771912-3,FSD-3207,Car,Toyota,Yaris,2024.0,,Punjab
VEH-007925,Iram Virk,39978-9574624-2,SRG-2426,Car,Toyota,Corolla,2023.0,5167299.0,Punjab
VEH-007926,Amir Soomro,37805-9795376-9,LED-1088,Car,Suzuki,Cultus,2018.0,3365475.0,Punjab
VEH-007927,Amir Soomro,37805-9795376-9,BWP-6172,Car,Suzuki,Alto,2016.0,2260546.0,Punjab
VEH-007928,Salman Aslam,39321-2585019-3,SLK-8348,Car,Suzuki,WagonR,2017.0,3129143.0,Punjab
VEH-007929,Wardah Brohi,19467-4792733-2,A-133,Car,Honda,Civic,2025.0,5908165.0,KPK
VEH-007930,Wardah Brohi,19467-4792733-2,PSH-1887,Car,Suzuki,Alto,2016.0,2629944.0,KPK
VEH-007931,Jaweria Gondal,69897-5241100-0,ISB-8799,Car,Suzuki,Alto,2020.0,2213603.0,Islamabad
VEH-007932,Jaweria Gondal,69897-5241100-0,ICT-6146,Car,Suzuki,Cultus,2021.0,3407048.0,Islamabad
VEH-007933,Wardah Brohi,35536-8736862-2,LEC-1132,SUV,Hyundai,Tucson,2016.0,9436447.0,Punjab
VEH-007934,Iqbal Junejo,,LEB-8349,Car,Suzuki,WagonR,2017.0,2889994.0,Punjab
VEH-007935,Salman Niazi,31840-5893296-1,SRG-304,Car,Suzuki,WagonR,2025.0,2245566.0,Punjab
VEH-007936,Hina Warraich,45095-1113266-6,MRP-6733,Car,Suzuki,Alto,2020.0,2440537.0,Sindh
VEH-007937,Hina Warraich,45095-1113266-6,HYD-3512,Car,Toyota,Corolla,2021.0,7485907.0,Sindh
VEH-007938,Parveen Durrani,40907-2070505-4,HYD-9011,SUV,Toyota,Land Cruiser,2018.0,59186291.0,Sindh
VEH-007939,,40907-2070505-4,AGR-5995,Car,Suzuki,WagonR,2020.0,2712873.0,Sindh
VEH-007940,Parveen Durrani,40907-2070505-4,HYD-3842,SUV,Hyundai,Tucson,2016.0,8501410.0,Sindh
VEH-007941,Parveen Durrani,40907-2070505-4,SKP-6790,Car,Suzuki,Alto,2015.0,2297778.0,Sindh
VEH-007942,Waheed Sheikh,17958-6049429-5,B-2467,Car,Honda,City,2018.0,4878526.0,KPK
VEH-007943,Waheed Sheikh,17958-6049429-5,MRD-2287,Car,Toyota,Corolla,2015.0,4134137.0,KPK
VEH-007944,Aisha Malik,46514-1584550-8,AGR-1371,Car,Honda,Civic,2018.0,6460631.0,Sindh
VEH-007945,Nighat Malik,33156-5003223-4,GRW-9144,SUV,Toyota,Fortuner,2019.0,15819458.0,Punjab
VEH-007946,Nighat Malik,33156-5003223-4,SRG-426,Car,Toyota,Corolla,2018.0,4894917.0,Punjab
VEH-007947,Tanveer Junejo,48565-6898840-5,AGR-1088,Car,Toyota,Yaris,2017.0,4130518.0,Sindh
VEH-007948,Iram Hussain,31075-8596218-8,BWP-4621,Car,Audi,A4,2016.0,20267945.0,Punjab
VEH-007949,Aesha Mirza,32157-1481147-2,RIR-9653,Car,Honda,City,2016.0,4493286.0,Punjab
VEH-007950,Ayesha Mirza,32157-1481147-2,GRW-1225,SUV,Hyundai,Tucson,2023.0,8801314.0,Punjab
VEH-007951,Ayesha Mirza,32157-1481147-2,FSD-7728,Car,Honda,Civic,2016.0,,Punjab
VEH-007952,Salman Niazi,46503-5311996-3,AGR-2577,Car,Toyota,Corolla,2018.0,7114543.0,Sindh
VEH-007953,Farhaan Brohi,30076-2872106-3,LEB-3569,Car,Mercedes,C-Class,2024.0,20609250.0,Punjab
VEH-007954,Imran Abbasi,45261-2334666-9,HYD-6971,SUV,Toyota,Fortuner,2017.0,16357272.0,Sindh
VEH-007955,Imron Abbasi,45261-2334666-9,KHI-8037,Car,Toyota,Corolla,,4686980.0,Sindh
VEH-007956,Shahid Ahmed,33870-9014325-1,LED-9523,Car,Suzuki,Cultus,2021.0,3169965.0,Punjab
VEH-007957,Javed Laghari,39723-2530880-9,SLK-8159,Car,Toyota,Corolla,,4398604.0,Punjab
VEH-007958,Javed Laghari,39723-2530880-9,LEA-7941,Motorcycle,Honda,CD-70,2025.0,141321.0,Punjab
VEH-007959,Wardah Afridi,43429-6117978-0,MRP-7006,Car,Suzuki,Cultus,2021.0,3180457.0,Sindh
VEH-007960,Maheen Siddiqui,42974-1806578-2,SKP-8243,SUV,Toyota,Fortuner,2015.0,16713698.0,Sindh
VEH-007961,Maheen Siddiqui,42974-1806578-2,MRP-9525,Car,BMW,3 Series,2022.0,24857306.0,Sindh
VEH-007962,Maheen Siddiqui,42974-1806578-2,HYD-2202,Car,Honda,Civic,2016.0,8121154.0,Sindh
VEH-007963,Salman Cheema,40072-7473330-7,HYD-2286,Car,Honda,City,2024.0,4427612.0,Sindh
VEH-007964,Kamran Butt,36796-8588011-9,LED-9721,Car,Honda,Civic,2015.0,7419515.0,Punjab
VEH-007965,Nighat Sethi,34423-2635086-4,FSD-718,Motorcycle,Yamaha,YBR-125,2020.0,273097.0,Punjab
VEH-007966,Zubair Mirza,47629-1933162-9,AKD-8579,Car,Audi,A4,2022.0,19944905.0,Sindh
VEH-007967,Zubair Mirza,47629-1933162-9,AKD-8620,SUV,KIA,Sportage,2018.0,9959886.0,Sindh
VEH-007968,Imran Jamali,67079-5950347-7,ISB-472,SUV,KIA,Sportage,2021.0,9781080.0,Islamabad
VEH-007969,Rubina Mengal,33574-4448961-2,LEA-6375,Car,Suzuki,Cultus,2021.0,2586640.0,Punjab
VEH-007970,Riffat Qureshi,44998-8916219-8,HYD-2356,Car,KIA,Picanto,2020.0,4460685.0,Sindh
VEH-007971,Naila Cheema,45959-4956029-4,HYD-3003,Car,Toyota,Corolla,2019.0,6271958.0,Sindh
VEH-007972,Iram Randhawa,33355-0021848-8,RIA-446,Car,BMW,3 Series,2018.0,26731173.0,Punjab
VEH-007973,Iram Randhawa,33355-0021848-8,MLT-2345,Car,Suzuki,Alto,,1981126.0,Punjab
VEH-007974,Waseem Durrani,11066-5834075-1,B-9851,Car,KIA,Picanto,2024.0,3383564.0,KPK
VEH-007975,Waseem Durrani,11066-5834075-1,MRD-5946,Car,Hyundai,Elantra,2015.0,6512370.0,KPK
VEH-007976,Sajid Sethi,49167-0034319-1,AGR-8348,Car,Toyota,Yaris,2024.0,3531015.0,Sindh
VEH-007977,Noor Cheema,17400-1759869-6,PSH-6819,Car,Hyundai,Elantra,2018.0,6697430.0,KPK
VEH-007978,Asma Randhawa,12993-3707328-6,MRD-7157,Car,Suzuki,WagonR,2015.0,2560092.0,KPK
VEH-007979,Javed Gondal,34568-0299821-7,RIR-2142,Car,Honda,Civic,2016.0,6204716.0,Punjab
VEH-007980,Javed Gondal,34568-0299821-7,GRW-9881,Car,Toyota,Corolla,2018.0,6590972.0,Punjab
VEH-007981,Basit Cheema,46469-2899215-5,SKP-3996,Car,Toyota,Corolla,2017.0,7488998.0,Sindh
VEH-007982,Habib Rajput,50616-4364213-3,TBT-7397,SUV,KIA,Sportage,2020.0,10843033.0,Balochistan
VEH-007983,Habib Rajput,50616-4364213-3,QTA-6261,Car,BMW,3 Series,2023.0,24605428.0,Balochistan
VEH-007984,Uzma Ahmed,39960-6852039-6,LEC-3679,Car,Mercedes,C-Class,,19655079.0,Punjab
VEH-007985,Uzma Ahmed,39960-6852039-6,SRG-1980,Car,Audi,A4,2019.0,23912026.0,Punjab
VEH-007986,Uzma Ahmed,39960-6852039-6,RIA-3135,Car,Toyota,Yaris,,3798254.0,Punjab
VEH-007987,Nighat Warraich,34158-4241452-6,LEB-1580,Car,Suzuki,Cultus,2016.0,2760635.0,Punjab
VEH-007988,Nighat Warraich,34158-4241452-6,BWP-2693,SUV,Hyundai,Tucson,2019.0,8612512.0,Punjab
VEH-007989,Jaweria Malik,42174-1966791-4,KHI-5808,Car,Toyota,Corolla,2019.0,6410505.0,Sindh
VEH-007990,,35728-6306076-0,SLK-180,SUV,KIA,Sportage,2020.0,11899949.0,Punjab
VEH-007991,Tahira Tahir,56918-1550559-4,TBT-8941,Car,Honda,Civic,2020.0,8179255.0,Balochistan
VEH-007992,Tahira Tahir,56918-1550559-4,QTA-3923,SUV,KIA,Sportage,2016.0,11256216.0,Balochistan
VEH-007993,Mhd Shah,65060-7640129-1,ICT-5444,Car,Suzuki,Alto,2021.0,1962858.0,Islamabad
VEH-007994,Mohd Shah,65060-7640129-1,ISB-3609,Car,Suzuki,Cultus,2019.0,,Islamabad
VEH-007995,Bushra Butt,45176-8396954-6,MRP-8966,Car,Toyota,Corolla,2023.0,4424243.0,Sindh
VEH-007996,Danish Baloch,41093-7970640-7,MRP-2785,Car,Suzuki,Swift,2019.0,4093706.0,Sindh
