record_id,owner_name,cnic,phone_number,operator,registration_date
MOB-012040,Maheen Yousafzai,31847-3052341-4,0302-4568329,Jazz,2021-09-18
MOB-012041,Umair Mirza,,0340-7153103,Telenor,2020-08-20
MOB-012042,,63292-3697506-7,0349-3505761,Telenor,2023-11-12
MOB-012043,Faisal Khoso,32987-5609585-3,0308-5007968,Jazz,2020-05-21
MOB-012044,Faisal Khoso,32987-5609585-3,0313-0054229,Zong,2018-09-08
MOB-012045,Nadeem Soomro,41142-2532531-9,0347-5324736,Telenor,2025-09-07
MOB-012046,Ferhan Siddiqui,32237-7188642-9,0339-8488530,Ufone,2020-03-31
MOB-012047,Amna Brohi,34056-0217060-6,0333-5030044,Ufone,2023-05-30
MOB-012048,Amna Brohi,34056-0217060-6,0345-1486037,Telenor,2021-01-09
MOB-012049,Amna Brohi,34056-0217060-6,0337-5811444,Ufone,2019-09-16
MOB-012050,Tahira Chandio,47164-0817467-4,0340-6478240,Telenor,2023-06-02
MOB-012051,Tahira Chandio,47164-0817467-4,0342-5605687,Telenor,2018-07-20
MOB-012052,Tahira Chandio,47164-0817467-4,0333-6026641,Ufone,2020-08-26
MOB-012053,Shaheed Durrani,36567-2865071-5,0300-9511449,Jazz,2021-07-18
MOB-012054,,36567-2865071-5,0315-4449267,Zong,2024-07-31
MOB-012055,Daniyal Chaudhry,37413-3528679-3,0312-4033314,Zong,2022-10-10
MOB-012056,Daniyal Chaudhry,37413-3528679-3,0316-1921489,Zong,2024-10-15
MOB-012057,Umar Gondal,37477-1061240-7,0347-1039990,Telenor,2025-11-06
MOB-012058,Umar Gondal,37477-1061240-7,0348-4826107,Telenor,2022-11-04
MOB-012059,Basit Warraich,12000-5211293-5,0344-4193784,Telenor,2021-11-24
MOB-012060,Basit Warraich,12000-5211293-5,0307-7665033,Jazz,2022-07-03
MOB-012061,Riffat Khattak,17616-8224133-2,0348-0271948,Telenor,2023-09-16
MOB-012062,Riffat Khattak,17616-8224133-2,0309-2794806,Jazz,2026-02-07
MOB-012063,Sajid Bhatti,44160-8833257-1,0315-0519320,Zong,2019-11-24
MOB-012064,Shoaib Durrani,37345-7050388-5,0300-2122704,Jazz,2021-05-17
MOB-012065,Shoaib Durrani,37345-7050388-5,0330-9566113,Ufone,2023-12-04
MOB-012066,Nasreen Hussain,31521-8995139-6,0337-4716300,Ufone,2019-10-10
MOB-012067,Nighat Durrani,35164-3755163-4,0333-1323795,Ufone,2023-06-11
MOB-012068,Umar Gill,39008-2511546-3,0305-1553229,Jazz,2025-09-12
MOB-012069,Umar Gill,39008-2511546-3,0335-4274156,Ufone,2022-09-16
MOB-012070,Hina Qureshi,75121-3075855-8,0301-5511112,Jazz,2021-02-13
MOB-012071,Hina Qureshi,75121-3075855-8,0345-6141138,Telenor,2022-11-24
MOB-012072,Hina Qureshi,75121-3075855-8,0302-8432006,Jazz,2021-08-19
MOB-012073,Naadia Mughal,34075-4720507-0,0342-0923720,Telenor,
MOB-012074,Nadeea Mughal,34075-4720507-0,0345-0809477,Telenor,2025-10-22
MOB-012075,Liaquat Chaudhry,40274-9393892-5,0313-9728460,Zong,2026-04-29
MOB-012076,Liaquat Chaudhry,40274-9393892-5,0349-7755162,Telenor,2022-07-29
MOB-012077,Liaquat Chaudhry,40274-9393892-5,0333-3104546,Ufone,2023-12-18
MOB-012078,Waqas Sethi,15732-2496026-1,0348-9678103,Telenor,2019-11-20
MOB-012079,Khadija Bhatti,31502-0437515-6,0316-7151701,Zong,2025-11-08
MOB-012080,Imraan Rajput,17719-3588163-7,0314-9628920,Zong,2022-11-30
MOB-012081,Samina Mirza,32559-3107884-2,0339-4974505,Ufone,2022-07-19
MOB-012082,Samina Mirza,32559-3107884-2,0335-2192600,Ufone,2019-12-09
MOB-012083,Irfan Mirza,37120-8320017-7,0349-1057497,Telenor,2022-07-25
MOB-012084,Pervaiz Awan,16758-5991559-5,0305-0318907,Jazz,
MOB-012085,Fatima Chandio,33754-5960144-4,0337-1952038,Ufone,2021-09-05
MOB-012086,Liaquat Afridi,,0318-2816207,Zong,2018-07-27
MOB-012087,Ayesha Khoso,31906-4185860-2,0339-0339119,Ufone,2024-02-19
MOB-012088,Ayesha Khoso,31906-4185860-2,0306-8279846,Jazz,2018-12-31
MOB-012089,Naveed Awan,43725-4552616-1,0331-3213033,Ufone,2021-05-11
MOB-012090,Iqbal Khattak,38706-8021044-7,0347-0651691,Telenor,2020-05-11
MOB-012091,Iqbal Khattak,38706-8021044-7,0335-8911056,Ufone,2021-01-28
MOB-012092,Madiha Jamali,43421-9700956-0,0336-2865694,Ufone,2020-03-15
MOB-012093,Madiha Jamali,43421-9700956-0,0301-1771185,Jazz,2020-05-09
MOB-012094,Komal Baloch,30808-8921434-6,0334-5725437,Ufone,2019-09-22
MOB-012095,Talha Awan,37459-5058771-9,0342-4696994,Telenor,2020-10-24
MOB-012096,Talha Awan,37459-5058771-9,0343-3887119,Telenor,2023-08-16
MOB-012097,Rashid Shaikh,,0319-2508756,Zong,2025-01-24
MOB-012098,Humaira Mughal,32706-3125376-8,0313-4182056,Zong,2024-08-24
MOB-012099,Rubina Khattak,35052-6742228-2,0300-9504669,Jazz,2025-02-28
MOB-012100,Tahir Ahmed,56660-9757600-7,0343-6278364,Telenor,2019-06-19
MOB-012101,Fatimah Shaikh,43922-4272745-8,0310-3257035,Zong,2023-12-23
MOB-012102,Fateema Shaikh,43922-4272745-8,0316-0624190,Zong,2020-02-14
MOB-012103,Fatimah Shaikh,43922-4272745-8,0318-7877049,Zong,2021-06-24
MOB-012104,Noor Malik,37859-3275375-4,0317-0063341,Zong,2022-09-09
MOB-012105,Noor Malik,37859-3275375-4,0305-5160988,Jazz,2022-05-10
MOB-012106,Rabia Butt,34389-0695546-6,0307-1062110,Jazz,2023-04-17
MOB-012107,Sohail Hussain,49072-6044724-5,0334-5480853,Ufone,2026-03-18
MOB-012108,Babar Khan,18312-3026314-1,0346-9221406,Telenor,2023-11-18
MOB-012109,Babar Khan,18312-3026314-1,0342-5494432,Telenor,2026-02-26
MOB-012110,Babar Khan,18312-3026314-1,0302-5717026,Jazz,2018-07-20
MOB-012111,Daniyal Ali,37461-4753365-9,0314-3483218,Zong,2025-08-04
MOB-012112,Daniyal Ali,37461-4753365-9,0301-1440011,Jazz,2024-10-17
MOB-012113,Daniyal Ali,37461-4753365-9,0302-6797293,Jazz,2025-08-22
MOB-012114,Babar Khattak,31371-5292135-5,0302-2491373,Jazz,
MOB-012115,Babar Khattak,31371-5292135-5,0343-7450261,Telenor,2025-02-08
MOB-012116,Asma Chandio,33765-6358651-8,0330-3555542,Ufone,2025-02-23
MOB-012117,Maheen Gondal,32872-6200941-0,0347-0628924,Telenor,2022-11-27
MOB-012118,Maheen Gondal,32872-6200941-0,0348-7207211,Telenor,2026-02-01
MOB-012119,Yasir Hussain,48481-6043867-1,0307-8968287,Jazz,2020-05-22
MOB-012120,Naila Butt,40631-2072433-6,0301-9221433,Jazz,2024-10-02
MOB-012121,Naila Butt,40631-2072433-6,0304-3108500,Jazz,2020-03-03
MOB-012122,Umair Minhas,68908-0482119-1,0301-4825503,Jazz,2021-07-16
MOB-012123,Nadia Brohi,62649-6995403-0,0312-0207348,Zong,2024-02-05
MOB-012124,Nadia Brohi,62649-6995403-0,0317-9724592,Zong,2018-09-23
MOB-012125,Nadiya Malik,36239-4793228-2,0304-5184300,Jazz,2021-11-02
MOB-012126,Sadia Yousafzai,39396-0413581-4,0302-9735485,Jazz,2023-10-11
MOB-012127,Tanzeela Mughal,39810-5197463-4,0332-3228231,Ufone,2019-04-16
MOB-012128,Khalid Durrani,41590-3215170-9,0342-4144969,Telenor,2021-04-01
MOB-012129,Khaleed Durrani,41590-3215170-9,0330-0622715,Ufone,2022-10-06
MOB-012130,Khalid Durrani,41590-3215170-9,0305-6231247,Jazz,2019-01-07
MOB-012131,Ahmad Aslam,39717-4323431-1,0310-7646293,Zong,2020-10-03
MOB-012132,Habib Mirza,35705-0466089-1,0307-5622126,Jazz,2023-02-25
MOB-012133,Tahir Yousafzai,33084-1771912-3,0317-3335106,Zong,2022-12-30
MOB-012134,Fatimah Mengal,44561-7339386-0,0315-4529442,Zong,2025-08-25
MOB-012135,Madiha Warraich,63904-1977869-2,0314-3399761,Zong,2024-10-02
MOB-012136,Madiha Warraich,63904-1977869-2,0336-8376159,Ufone,2023-01-08
MOB-012137,,39978-9574624-2,0313-5089932,Zong,2025-11-14
MOB-012138,Amir Soomro,37805-9795376-9,0318-3176899,Zong,2019-02-14
MOB-012139,Amir Soomro,37805-9795376-9,0339-6451188,Ufone,2025-03-27
MOB-012140,Hina Mirza,38892-8997126-4,0303-9789224,Jazz,2018-12-03
MOB-012141,Salman Aslam,39321-2585019-3,0333-5532100,Ufone,
MOB-012142,Wardah Brohi,19467-4792733-2,0303-5961641,Jazz,2023-04-08
MOB-012143,Tahir Qureshi,60822-8368579-9,0309-3596618,Jazz,2022-11-23
MOB-012144,Jaweria Gondal,69897-5241100-0,0346-0943370,Telenor,2020-07-22
MOB-012145,,35536-8736862-2,0317-1612846,Zong,2020-07-12
MOB-012146,Wardah Brohi,35536-8736862-2,0343-8053000,Telenor,
MOB-012147,Javed Shaikh,36326-7828732-7,0344-1364051,Telenor,2025-03-25
MOB-012148,Marium Gondal,32638-8902285-8,0340-7918274,Telenor,2024-09-26
MOB-012149,Maryam Gondal,32638-8902285-8,0318-1113983,Zong,
MOB-012150,Noman Awan,33828-5976161-3,0304-3202618,Jazz,2024-04-24
MOB-012151,Iqbal Junejo,38610-2413015-1,0334-2933998,Ufone,2026-05-31
MOB-012152,Iqbal Junejo,38610-2413015-1,0334-8897098,Ufone,2023-12-25
MOB-012153,Salman Niazi,31840-5893296-1,0308-6151846,Jazz,2025-09-28
MOB-012154,Salman Niazi,,0339-0341873,Ufone,2020-07-13
MOB-012155,Hina Warraich,45095-1113266-6,0318-8709142,Zong,2020-05-22
MOB-012156,Hina Warraich,45095-1113266-6,0345-1020765,Telenor,2024-04-24
MOB-012157,Naila Durrani,65637-7327275-6,0310-8319915,Zong,2024-07-19
MOB-012158,Azhar Baig,30257-0381943-7,0330-8322339,Ufone,2022-04-29
MOB-012159,Haasan Hashmi,38437-3756144-1,0310-5086406,Zong,2019-12-16
MOB-012160,Zubair Sethi,49823-6753231-7,0318-6544290,Zong,2018-10-15
MOB-012161,Ayesha Aslam,41786-1702655-2,0315-4253927,Zong,2023-08-18
MOB-012162,Sadia Iqbal,34766-0097930-4,0304-3234206,Jazz,2020-09-15
MOB-012163,Parveen Durrani,40907-2070505-4,0344-6950541,Telenor,2023-02-21
MOB-012164,Parveen Durrani,40907-2070505-4,0300-0019440,Jazz,
MOB-012165,Humaira Butt,40729-6790020-6,0316-8528713,Zong,2019-03-23
MOB-012166,Humaira Butt,40729-6790020-6,0313-6232788,Zong,
MOB-012167,Waheed Sheikh,17958-6049429-5,0303-1430634,Jazz,2020-01-24
MOB-012168,Waheed Sheikh,17958-6049429-5,0301-6942662,Jazz,2024-09-07
MOB-012169,Aisha Malik,46514-1584550-8,0316-8010262,Zong,2025-07-06
MOB-012170,Aisha Malik,46514-1584550-8,0332-2337777,Ufone,2026-04-02
MOB-012171,Lubna Khattak,36131-1181814-0,0312-5804932,Zong,2018-12-27
MOB-012172,Mohamad Sheikh,33137-7030317-5,0345-6572608,Telenor,2026-02-26
MOB-012173,Nighat Malik,33156-5003223-4,0301-3054904,Jazz,2026-02-16
MOB-012174,Tanveer Junejo,48565-6898840-5,0318-8015155,Zong,2019-07-29
MOB-012175,Tanveer Junejo,48565-6898840-5,0314-0240105,Zong,2022-11-22
MOB-012176,Iram Hussain,31075-8596218-8,0312-6427674,Zong,2021-01-08
MOB-012177,Aysha Mirza,32157-1481147-2,0309-2117069,Jazz,2018-12-19
MOB-012178,Aysha Mirza,32157-1481147-2,0305-6227496,Jazz,2020-03-19
MOB-012179,Madiha Mughal,31697-1874797-0,0347-0757876,Telenor,2020-05-20
MOB-012180,Madiha Mughal,31697-1874797-0,0344-8496042,Telenor,2020-07-09
MOB-012181,Madiha Mughal,31697-1874797-0,0336-1411352,Ufone,2023-06-06
MOB-012182,Salman Niazi,46503-5311996-3,0340-6078510,Telenor,2024-12-04
MOB-012183,Farhan Brohi,30076-2872106-3,0331-4742473,Ufone,2023-05-23
MOB-012184,Farhaan Brohi,30076-2872106-3,0330-0334315,Ufone,2022-07-04
MOB-012185,Naila Shaikh,34619-8465950-0,0340-9803112,Telenor,2022-05-25
MOB-012186,Emran Abbasi,45261-2334666-9,0315-4707603,Zong,2019-04-14
MOB-012187,Saima Ahmed,55938-1730880-4,0305-2253579,Jazz,2023-01-06
MOB-012188,Shahid Ahmed,33870-9014325-1,0302-2079050,Jazz,2025-12-12
MOB-012189,Shaheed Ahmed,33870-9014325-1,0302-5106956,Jazz,2025-02-03
MOB-012190,Javed Laghari,39723-2530880-9,0316-0738086,Zong,2018-11-18
MOB-012191,Wardah Afridi,43429-6117978-0,0342-5159847,Telenor,2021-02-27
MOB-012192,Wardah Afridi,43429-6117978-0,0312-1199025,Zong,2025-03-02
MOB-012193,Maheen Siddiqui,42974-1806578-2,0331-3447942,Ufone,2023-11-03
MOB-012194,Maheen Siddiqui,,0305-0778692,Jazz,2019-01-25
MOB-012195,Maheen Siddiqui,42974-1806578-2,0315-1627012,Zong,2020-02-13
MOB-012196,Naila Baloch,43395-6447842-8,0343-0281851,Telenor,2022-07-08
MOB-012197,Salman Cheema,40072-7473330-7,0301-7572581,Jazz,2019-06-09
MOB-012198,Kamran Butt,36796-8588011-9,0343-5444559,Telenor,2022-03-16
MOB-012199,Nadeea Khan,56880-1797683-2,0347-4814054,Telenor,2019-02-27
MOB-012200,Durr-e-Shahwar Soomro,43205-8865217-6,0345-6834422,Telenor,2022-06-30
MOB-012201,Durr-e-Shahwar Soomro,43205-8865217-6,0337-5957969,Ufone,2020-02-16
MOB-012202,Nighat Sethi,34423-2635086-4,0300-1974569,Jazz,2019-04-19
MOB-012203,Zubair Mirza,47629-1933162-9,0308-6460555,Jazz,
MOB-012204,Zubair Mirza,47629-1933162-9,0303-2175954,Jazz,2023-06-18
MOB-012205,Ehsan Shaikh,35973-1340120-9,0311-2195731,Zong,2020-04-10
MOB-012206,Emran Jamali,67079-5950347-7,0308-7284364,Jazz,2023-07-15
MOB-012207,Imran Jamali,67079-5950347-7,0345-5891993,Telenor,2022-08-04
MOB-012208,Emran Jamali,67079-5950347-7,0301-0098604,Jazz,2020-12-30
MOB-012209,Rubina Mengal,,0346-1487747,Telenor,
MOB-012210,Rubina Mengal,33574-4448961-2,0301-9958753,Jazz,2018-07-12
MOB-012211,Nadia Chandio,45716-0226788-2,0300-5655457,Jazz,2023-05-25
MOB-012212,Nadiya Chandio,45716-0226788-2,0302-4363551,Jazz,2022-02-07
MOB-012213,Riffat Qureshi,44998-8916219-8,0331-3939960,Ufone,2025-10-09
MOB-012214,Amna Cheema,31128-9159873-8,0333-2713494,Ufone,2026-02-22
MOB-012215,Amna Cheema,31128-9159873-8,0347-3570850,Telenor,2019-05-25
MOB-012216,Amna Cheema,31128-9159873-8,0336-4976329,Ufone,2024-07-27
MOB-012217,Iram Bugti,19358-5350766-2,0331-8578555,Ufone,2025-12-27
MOB-012218,Iram Bugti,19358-5350766-2,0336-5269216,Ufone,
MOB-012219,Jaweria Cheema,36513-9240054-2,0342-0963655,Telenor,2025-01-22
MOB-012220,Naila Cheema,45959-4956029-4,0305-6822867,Jazz,2023-11-30
MOB-012221,Iram Randhawa,33355-0021848-8,0330-2645829,Ufone,2020-02-08
MOB-012222,Iram Randhawa,33355-0021848-8,0311-6523385,Zong,2023-06-16
MOB-012223,Waseem Durrani,11066-5834075-1,0342-0943556,Telenor,2025-04-20
MOB-012224,Sajid Sethi,49167-0034319-1,0333-7795272,Ufone,2023-11-06
MOB-012225,Sajid Sethi,49167-0034319-1,0309-9059413,Jazz,2023-09-03
MOB-012226,Noor Cheema,17400-1759869-6,0335-7617541,Ufone,2024-11-15
MOB-012227,Zubaida Memon,40219-8698886-8,0346-1755382,Telenor,2022-04-30
MOB-012228,Zubaida Memon,40219-8698886-8,0339-9262599,Ufone,2018-06-14
MOB-012229,Ahmad Gill,53191-8357705-3,0314-2858185,Zong,2020-08-03
MOB-012230,Ahmad Gill,53191-8357705-3,0342-7105279,Telenor,2024-11-12
MOB-012231,Nighat Laghari,44861-5563963-8,0301-4469664,Jazz,2021-11-29
MOB-012232,Asma Randhawa,12993-3707328-6,0303-3038772,Jazz,2023-07-25
MOB-012233,Javed Gondal,34568-0299821-7,0339-4054867,Ufone,2020-10-01
MOB-012234,Mansur Durrani,43312-9149631-7,0310-9736711,Zong,2022-08-21
MOB-012235,,46469-2899215-5,0340-9358426,Telenor,2023-10-25
MOB-012236,Habib Rajput,,0317-9211213,Zong,2019-12-13
MOB-012237,Habib Rajput,50616-4364213-3,0338-7227708,Ufone,2021-03-30
MOB-012238,Uzma Qureshi,33309-5304289-4,0316-2831084,Zong,2022-10-06
MOB-012239,Uzma Qureshi,33309-5304289-4,0336-4171768,Ufone,
MOB-012240,Uzma Ahmed,39960-6852039-6,0314-6043346,Zong,2022-10-27
MOB-012241,Zahid Kayani,42306-6208594-7,0309-6203983,Jazz,2020-11-10
MOB-012242,Zahid Kayani,42306-6208594-7,0338-0651122,Ufone,2023-12-08
MOB-012243,Parveen Rajput,49398-8208327-4,0312-6366461,Zong,2020-12-29
MOB-012244,Nighat Warraich,34158-4241452-6,0315-5124660,Zong,2020-09-10
MOB-012245,Jaweria Malik,42174-1966791-4,0303-6620844,Jazz,
MOB-012246,Naila Qureshi,35728-6306076-0,0344-6204936,Telenor,2022-12-22
MOB-012247,Tahira Tahir,,0339-5192673,Ufone,2020-07-25
MOB-012248,Tahira Tahir,56918-1550559-4,0305-0414872,Jazz,2021-05-07
MOB-012249,Muhammad Shah,65060-7640129-1,0341-4394431,Telenor,2020-10-15
MOB-012250,Bushra Butt,45176-8396954-6,0335-5075007,Ufone,2024-03-18
MOB-012251,Danish Baloch,41093-7970640-7,0334-0296567,Ufone,2023-03-22
MOB-012252,Qasim Khattak,43354-6668866-9,0330-6543302,Ufone,2022-09-22
MOB-012253,Manzoor Durrani,11654-7806552-7,0332-2443835,Ufone,2021-01-27
MOB-012254,Mansoor Durrani,11654-7806552-7,0309-3358019,Jazz,2023-10-09
MOB-012255,Qudsia Siddiqui,42077-4405780-8,0300-5338395,Jazz,2022-03-11
MOB-012256,Naila Hussain,32318-0671175-2,0313-2225529,Zong,2019-05-25
MOB-012257,Naila Hussain,32318-0671175-2,0342-8638690,Telenor,2024-11-18
MOB-012258,Naila Hussain,32318-0671175-2,0311-5557989,Zong,2019-12-31
MOB-012259,Mushtaq Ahmed,37153-0946089-9,0306-4411556,Jazz,2022-08-05
MOB-012260,Ehsan Niazi,44942-4717214-5,0338-6473690,Ufone,2018-07-03
MOB-012261,Ehsan Niazi,44942-4717214-5,0337-4297150,Ufone,2021-02-28
MOB-012262,Faisal Sheikh,34851-0614846-5,0318-6944063,Zong,2026-01-17
MOB-012263,Umair Junejo,35980-6534514-3,0319-2601910,Zong,2022-10-13
MOB-012264,Rubina Randhawa,30663-6015755-0,0309-5596292,Jazz,2022-06-13
MOB-012265,Ferhan Malik,30831-4658275-9,0346-5492528,Telenor,2022-08-31
MOB-012266,Mohamad Mughal,69300-5946271-9,0339-8157438,Ufone,2019-11-01
MOB-012267,M. Mughal,69300-5946271-9,0335-0808174,Ufone,2019-12-20
MOB-012268,Mohamed Mughal,69300-5946271-9,0347-2929584,Telenor,2019-01-02
MOB-012269,Nadeem Niazi,49613-3831647-1,0343-9427487,Telenor,2024-11-30
MOB-012270,Hussain Randhawa,32295-5065568-3,0306-5595464,Jazz,2022-02-14
MOB-012271,Wardah Aslam,16112-2081698-2,0342-4498339,Telenor,2024-03-03
MOB-012272,,16112-2081698-2,0341-2698006,Telenor,2021-01-14
MOB-012273,Iqbal Khan,57846-0797314-3,0319-8352252,Zong,2019-04-02
MOB-012274,Iqbal Khan,57846-0797314-3,0311-2797925,Zong,2026-04-26
MOB-012275,Umair Malik,47064-3225416-7,0338-4928367,Ufone,2025-10-12
MOB-012276,Yasmin Siddiqui,35360-3062907-4,0330-0245788,Ufone,2022-03-20
MOB-012277,Nighat Shaikh,,0317-5007299,Zong,2021-05-11
MOB-012278,Nighat Shaikh,34731-3448371-6,0334-6247017,Ufone,2023-11-15
MOB-012279,Jaweria Virk,67028-5221727-0,0312-7993724,Zong,2024-04-16
MOB-012280,Saima Soomro,36985-2357105-0,0315-1307412,Zong,
MOB-012281,Saima Soomro,36985-2357105-0,0337-9598844,Ufone,
MOB-012282,Madiha Chaudhry,32311-8521038-4,0349-7042480,Telenor,2020-01-01
MOB-012283,Naila Brohi,31644-9285552-6,0312-0622264,Zong,2020-02-04
MOB-012284,,31644-9285552-6,0301-1002826,Jazz,2025-01-26
MOB-012285,Faisal Siddiqui,12375-3110644-3,0306-9062949,Jazz,2019-05-16
MOB-012286,Zubayer Gondal,31502-3662464-7,0348-9328010,Telenor,
MOB-012287,Iram Jatoi,45570-5423173-4,0333-3107795,Ufone,2020-06-02
MOB-012288,Iram Jatoi,45570-5423173-4,0302-5697051,Jazz,2020-04-05
MOB-012289,Iqbal Malik,38513-7230449-7,0348-8438912,Telenor,2021-01-22
MOB-012290,Waqas Cheema,31590-8783706-1,0337-0054502,Ufone,2022-09-18
MOB-012291,Durr-e-Shahwar Ahmed,31956-8796331-8,0315-5579117,Zong,2021-01-16
MOB-012292,Mansoor Aslam,37602-4293890-9,0316-1994570,Zong,2021-03-03
MOB-012293,Mansoor Aslam,37602-4293890-9,0306-9125108,Jazz,2024-12-19
MOB-012294,Manzoor Aslam,37602-4293890-9,0341-0715063,Telenor,2022-12-16
MOB-012295,Iqbal Chaudhry,64063-3278319-1,0318-9117240,Zong,2022-06-18
MOB-012296,Iqbal Chaudhry,64063-3278319-1,0345-4036216,Telenor,2019-04-28
MOB-012297,Liaquat Rajput,39748-7394015-5,0349-2418930,Telenor,2024-04-09
MOB-012298,Liaquat Rajput,39748-7394015-5,0338-2965230,Ufone,2020-12-31
MOB-012299,Iram Abbasi,43706-7295431-4,0338-1541734,Ufone,2026-05-03
MOB-012300,Iram Abbasi,43706-7295431-4,0345-3334355,Telenor,2023-08-19
MOB-012301,Usman Chaudhry,44538-7159927-9,0339-3486706,Ufone,
MOB-012302,Maheen Siddiqui,38811-8996417-6,0307-2600628,Jazz,2023-04-22
MOB-012303,Riffat Hashmi,43895-4091266-6,0330-3833209,Ufone,2024-02-29
MOB-012304,Farah Mughal,35282-2438373-4,0333-1000163,Ufone,2019-10-06
MOB-012305,Basit Afridi,12912-6638232-5,0302-8194522,Jazz,2021-03-14
MOB-012306,Basit Afridi,12912-6638232-5,0311-1911375,Zong,2019-10-11
MOB-012307,Maheen Minhas,,0304-2863588,Jazz,2020-01-30
MOB-012308,Maheen Minhas,33794-5417538-8,0309-1860839,Jazz,2024-12-19
MOB-012309,Waheed Khattak,31526-1144348-7,0336-9258795,Ufone,
MOB-012310,Waheed Khattak,31526-1144348-7,0332-2748410,Ufone,2025-02-17
MOB-012311,Rafiq Ahmed,,0307-0022957,Jazz,2019-11-28
MOB-012312,Talha Sheikh,36665-1884637-5,0337-3962939,Ufone,
MOB-012313,Saima Brohi,37496-5972571-0,0335-2552626,Ufone,2019-10-16
MOB-012314,Iram Raza,75677-7092634-0,0339-6249124,Ufone,2023-08-21
MOB-012315,Pervaiz Randhawa,30476-7620206-9,0337-3084697,Ufone,2024-01-31
MOB-012316,Bushra Shah,32552-2934585-2,0300-8319456,Jazz,2019-10-14
MOB-012317,Zubaida Bugti,37089-6516047-6,0333-3972723,Ufone,2021-03-20
MOB-012318,Zubaida Bugti,,0301-0282613,Jazz,2022-11-03
MOB-012319,Hina Randhawa,35736-1677762-4,0307-5204672,Jazz,2022-06-23
MOB-012320,Ghulam Abbasi,34828-0867372-9,0337-2457434,Ufone,2024-01-03
MOB-012321,Farah Junejo,31125-0576340-6,0317-0104883,Zong,2023-07-06
MOB-012322,Mushtaq Shah,39825-2272175-9,0347-4072357,Telenor,2025-02-26
MOB-012323,Mushtaq Shah,39825-2272175-9,0302-2406017,Jazz,2021-12-29
MOB-012324,Mushtaq Shah,39825-2272175-9,0307-9729729,Jazz,2025-01-29
MOB-012325,Aneela Qureshi,30698-4763724-2,0311-6294009,Zong,2024-08-17
MOB-012326,Khadija Khoso,32196-2002148-4,0342-8231268,Telenor,2020-09-26
MOB-012327,Maheen Niazi,30760-4975705-2,0341-9419444,Telenor,2020-05-23
MOB-012328,,30760-4975705-2,0303-5032202,Jazz,
MOB-012329,Durr-e-Shahwar Cheema,32964-3788896-4,0331-0985485,Ufone,2020-09-06
MOB-012330,Riffat Aslam,58280-3724116-6,0316-0327537,Zong,2022-06-18
MOB-012331,Riffat Aslam,58280-3724116-6,0339-0163760,Ufone,2026-05-24
MOB-012332,Riffat Aslam,58280-3724116-6,0335-3498587,Ufone,2025-09-24
MOB-012333,Rabia Virk,33387-5218716-2,0305-6636464,Jazz,
MOB-012334,Rabia Virk,33387-5218716-2,0318-1138958,Zong,2021-01-11
MOB-012335,Samina Randhawa,54329-8954816-4,0347-7777610,Telenor,2021-08-08
MOB-012336,Tahir Abbasi,40813-6813453-1,0306-2743867,Jazz,2019-09-06
MOB-012337,Tahir Abbasi,,0338-0708895,Ufone,2021-01-19
MOB-012338,Zeeshan Jatoi,36550-6456680-9,0338-0049154,Ufone,2021-04-14
MOB-012339,Durr-e-Shahwar Warraich,30509-4606446-8,0319-0383307,Zong,
MOB-012340,Daniyal Abbasi,30865-8037244-9,0336-5866035,Ufone,2021-06-16
MOB-012341,Daniyal Abbasi,30865-8037244-9,0339-2500303,Ufone,2025-07-02
MOB-012342,Daniyal Abbasi,30865-8037244-9,0307-5395040,Jazz,2024-10-14
MOB-012343,,39585-2714153-1,0331-7321469,Ufone,
MOB-012344,Noor Siddiqui,42148-4115012-6,0348-7734537,Telenor,2022-04-10
MOB-012345,Umar Ahmed,68610-7195661-9,0349-0135629,Telenor,2021-01-24
MOB-012346,Nadia Tahir,37642-7257506-0,0344-4188450,Telenor,2022-01-24
MOB-012347,Umar Raza,19606-6494755-3,0341-1552213,Telenor,2023-03-29
MOB-012348,Amna Bhatti,32656-7626206-6,0344-8267788,Telenor,2021-10-17
MOB-012349,Naadia Butt,44114-0914469-0,0318-6339607,Zong,2024-12-07
MOB-012350,Jaweria Khattak,32615-0066465-2,0308-2886195,Jazz,2021-12-29
MOB-012351,Samina Malik,40707-4995967-0,0333-2606899,Ufone,2018-06-30
MOB-012352,Samina Malik,40707-4995967-0,0304-0647121,Jazz,2024-12-06
MOB-012353,Samina Malik,40707-4995967-0,0336-7199831,Ufone,2026-06-11
MOB-012354,Ahmed Mughal,14254-2306950-7,0312-4341344,Zong,2021-11-19
MOB-012355,Bushra Mirza,37809-0025171-8,0305-4550553,Jazz,2018-12-01
MOB-012356,Osman Bugti,30967-2142626-9,0332-1937299,Ufone,2021-12-04
MOB-012357,Usman Bugti,30967-2142626-9,0339-1428352,Ufone,2021-06-15
MOB-012358,Samina Qureshi,41682-9689043-8,0338-0090097,Ufone,2023-12-10
MOB-012359,Riffat Khattak,30689-3465675-4,0307-4683594,Jazz,2025-04-19
MOB-012360,Riffat Khattak,30689-3465675-4,0338-6764819,Ufone,2019-08-21
MOB-012361,Kashif Baig,44272-4744708-3,0341-3875567,Telenor,2022-05-02
MOB-012362,Kashif Baig,44272-4744708-3,0349-4226739,Telenor,2024-12-21
MOB-012363,Ghulam Yousafzai,34916-9618174-3,0346-9360479,Telenor,2020-10-11
