record_id,business_name,owner_name,cnic,business_type,role,share_percentage,annual_revenue,registration_city
BIZ-002866,Shah Manufacturing Enterprises,Mushtaq Virk,41051-8264712-1,Manufacturing,Partner,51.0,49204779.0,Jacobabad
BIZ-002867,Butt Wholesale Pvt Ltd,Mushtaq Virk,41051-8264712-1,Wholesale,Partner,25.0,,Jacobabad
BIZ-002868,Soomro Financial Services Enterprises,Noman Mengal,49825-6765556-1,Financial Services,Owner,,236544475.0,Nawabshah
BIZ-002869,Baig Agriculture Enterprises,Noman Mengal,49825-6765556-1,Agriculture,Owner,75.0,330370014.0,Nawabshah
BIZ-002870,Ali Education Pvt Ltd,Pervaiz Abbasi,33192-1061230-5,Education,Director,0.0,80843037.0,Bahawalpur
BIZ-002871,Laghari Pharmaceutical Enterprises,Kamran Ahmed,47039-8490108-1,Pharmaceutical,Director,,2632688.0,Larkana
BIZ-002872,Hussain Retail Pvt Ltd,Kamran Ahmed,47039-8490108-1,Retail,Owner,100.0,8949499.0,Larkana
BIZ-002873,Soomro Agriculture Enterprises,Mariam Soomro,47160-2116507-6,Agriculture,Partner,33.0,80937071.0,Nawabshah
BIZ-002874,Mughal Education Pvt Ltd,Meriam Soomro,47160-2116507-6,Education,Owner,60.0,91899396.0,Nawabshah
BIZ-002875,Sheikh IT Services Enterprises,Aneela Awan,44574-6516442-8,IT Services,Director,10.0,66709707.0,
BIZ-002876,Jatoi Transport Enterprises,Naila Minhas,39799-3336486-2,Transport,Partner,51.0,471658038.0,Faisalabad
BIZ-002877,Jamali Restaurant Pvt Ltd,,,Restaurant,Director,50.0,52909204.0,Sargodha
BIZ-002878,Baloch Textile Pvt Ltd,Lubna Jatoi,37718-6833774-8,Textile,Owner,100.0,67345761.0,Sargodha
BIZ-002879,Khan Construction Enterprises,Lubna Jatoi,37718-6833774-8,Construction,Owner,,36378421.0,Sargodha
BIZ-002880,Baloch Financial Services Enterprises,Atif Chaudhry,30318-1089950-9,Financial Services,Owner,51.0,452350360.0,Gujrat
BIZ-002881,Tahir Transport Enterprises,Asma Tahir,39016-1178088-2,Transport,Director,25.0,17227318.0,Bahawalpur
BIZ-002882,Jamali E-Commerce Pvt Ltd,Danish Soomro,17394-6125847-7,E-Commerce,Director,50.0,98476790.0,
BIZ-002883,Ali IT Services Pvt Ltd,Danish Soomro,17394-6125847-7,IT Services,Owner,33.0,38314372.0,Peshawar
BIZ-002884,Khoso Real Estate Enterprises,Talha Gill,40974-0641432-7,Real Estate,Partner,75.0,383709402.0,Karachi
BIZ-002885,Tahir Construction Pvt Ltd,Shazia Khan,18853-0814774-0,Construction,Partner,100.0,40595350.0,Peshawar
BIZ-002886,Baloch Transport Enterprises,Mansoor Junejo,18080-6548259-5,Transport,Owner,100.0,106653229.0,Mansehra
BIZ-002887,Afridi Financial Services Pvt Ltd,Parveen Kayani,32369-3034003-0,Financial Services,Owner,33.0,14734521.0,Sahiwal
BIZ-002888,Abbasi Transport Enterprises,Madiha Baloch,37333-7177098-4,Transport,Partner,33.0,5517151.0,Sahiwal
BIZ-002889,Baig Wholesale Enterprises,Zainab Baloch,41518-0467649-2,Wholesale,Owner,33.0,,Karachi
BIZ-002890,Chandio Automotive Enterprises,Zeynab Baloch,41518-0467649-2,Automotive,Partner,50.0,75017477.0,Karachi
BIZ-002891,Butt Restaurant Enterprises,Zainab Baloch,41518-0467649-2,Restaurant,Partner,50.0,142514255.0,Karachi
BIZ-002892,Gill Pharmaceutical Enterprises,,41489-5155132-3,Pharmaceutical,Owner,25.0,251169374.0,Jacobabad
BIZ-002893,Ali IT Services Enterprises,Fahad Jamali,18644-6495738-1,IT Services,Owner,60.0,4773978.0,Kohat
BIZ-002894,Mirza Real Estate Pvt Ltd,Fahad Jamali,18644-6495738-1,Real Estate,Partner,75.0,3471417.0,Kohat
BIZ-002895,Yousafzai Textile Enterprises,Khaled Qureshi,35660-3079246-3,Textile,Director,10.0,137647684.0,Sheikhupura
BIZ-002896,Shah Import/Export Enterprises,Umair Qureshi,45295-8974185-5,Import/Export,Partner,25.0,,Nawabshah
BIZ-002897,Iqbal Construction Enterprises,Umair Qureshi,45295-8974185-5,Construction,Director,25.0,197199553.0,Nawabshah
BIZ-002898,Qureshi Import/Export Enterprises,Fateema Durrani,32147-8529627-6,Import/Export,Owner,60.0,36140952.0,Jhelum
BIZ-002899,Bhatti Wholesale Pvt Ltd,Yasmin Shah,37097-7352138-0,Wholesale,Owner,50.0,10220576.0,Faisalabad
BIZ-002900,Jatoi Pharmaceutical Enterprises,Ghulam Mughal,57808-5514063-3,Pharmaceutical,Owner,75.0,70150671.0,Quetta
BIZ-002901,Soomro Import/Export Enterprises,Ghulam Mughal,57808-5514063-3,Import/Export,Director,50.0,48484283.0,Quetta
BIZ-002902,Laghari Pharmaceutical Enterprises,Ghulam Mughal,57808-5514063-3,Pharmaceutical,Owner,60.0,73573334.0,Quetta
BIZ-002903,Durrani Wholesale Pvt Ltd,Junaid Afridi,36420-8571845-1,Wholesale,Owner,,436831853.0,Faisalabad
BIZ-002904,Shaikh Pharmaceutical Enterprises,,,Pharmaceutical,Owner,25.0,491638332.0,Faisalabad
BIZ-002905,Jamali Transport Enterprises,Parveen Shah,49001-0825927-2,Transport,Director,5.0,82560836.0,
BIZ-002906,Aslam Import/Export Pvt Ltd,Parveen Shah,49001-0825927-2,Import/Export,Director,20.0,61455715.0,Karachi
BIZ-002907,Khattak Construction Enterprises,,76072-7934612-7,Construction,Director,5.0,2213028.0,
BIZ-002908,Durrani Wholesale Pvt Ltd,Nadeem Awan,49717-9451020-9,Wholesale,Owner,100.0,10459333.0,Mirpur Khas
BIZ-002909,Memon Manufacturing Enterprises,Nadeem Awan,49717-9451020-9,Manufacturing,Partner,75.0,,Mirpur Khas
BIZ-002910,Gondal Financial Services Enterprises,Zaineb Mughal,37244-6266082-4,Financial Services,Owner,51.0,91697933.0,Multan
BIZ-002911,Khoso E-Commerce Enterprises,Nighat Cheema,47446-7579216-2,E-Commerce,Director,5.0,42635240.0,Mirpur Khas
BIZ-002912,Baloch Agriculture Enterprises,Nighat Cheema,47446-7579216-2,Agriculture,Owner,60.0,63182903.0,Mirpur Khas
BIZ-002913,Randhawa Restaurant Enterprises,Komal Baig,51047-3519266-0,Restaurant,Owner,51.0,82429117.0,Chaman
BIZ-002914,Afridi Healthcare Enterprises,Komal Baig,51047-3519266-0,Healthcare,Owner,60.0,50702109.0,Chaman
BIZ-002915,Bugti IT Services Pvt Ltd,Muhamad Gondal,50780-8555528-1,IT Services,Director,20.0,10248083.0,Quetta
BIZ-002916,Gondal Pharmaceutical Enterprises,Asad Qureshi,36350-5862729-1,Pharmaceutical,Owner,100.0,69778980.0,Jhelum
BIZ-002917,Mirza Textile Enterprises,Asad Qureshi,36350-5862729-1,Textile,Owner,100.0,59859907.0,Jhelum
BIZ-002918,Shah Healthcare Enterprises,Fahad Khan,36536-5546675-1,Healthcare,Owner,60.0,132673856.0,Rahim Yar Khan
BIZ-002919,Baig Agriculture Enterprises,,36536-5546675-1,Agriculture,Director,20.0,84186316.0,Rahim Yar Khan
BIZ-002920,Qureshi Wholesale Pvt Ltd,Fahad Khan,36536-5546675-1,Wholesale,Partner,75.0,305546267.0,Rahim Yar Khan
BIZ-002921,Butt Agriculture Pvt Ltd,Umar Shaikh,44104-2005920-5,Agriculture,Owner,75.0,6897954.0,Khairpur
BIZ-002922,Gill Transport Enterprises,,36072-9039196-2,Transport,Director,20.0,47056765.0,Multan
BIZ-002923,Bugti Retail Enterprises,Durr-e-Shahwar Iqbal,31332-3159407-8,Retail,Director,20.0,87811059.0,Lahore
BIZ-002924,Sheikh Wholesale Enterprises,Rizwan Ahmed,38845-3921848-5,Wholesale,Director,0.0,420738344.0,Sheikhupura
BIZ-002925,Chandio Import/Export Enterprises,Qasim Junejo,,Import/Export,Owner,50.0,19865641.0,Gujrat
BIZ-002926,Kayani Manufacturing Enterprises,Qasim Junejo,37175-4334204-3,Manufacturing,Owner,100.0,5272253.0,Gujrat
BIZ-002927,Khan Wholesale Pvt Ltd,Durr-e-Shahwar Khattak,45529-3558197-6,Wholesale,Owner,100.0,,Larkana
BIZ-002928,Mengal Wholesale Enterprises,Durr-e-Shahwar Khattak,45529-3558197-6,Wholesale,Partner,25.0,4351513.0,Larkana
BIZ-002929,Shaikh Retail Enterprises,Durr-e-Shahwar Khattak,45529-3558197-6,Retail,Director,10.0,2468820.0,Larkana
BIZ-002930,Mengal E-Commerce Enterprises,Tahir Yousafzai,31650-4325986-5,E-Commerce,Owner,100.0,14154253.0,Multan
BIZ-002931,Ali Agriculture Enterprises,Tahir Yousafzai,31650-4325986-5,Agriculture,Director,0.0,13648905.0,Multan
BIZ-002932,Mughal Pharmaceutical Enterprises,Tahir Yousafzai,31650-4325986-5,Pharmaceutical,Owner,,2504373.0,Multan
BIZ-002933,Niazi Restaurant Enterprises,Durr-e-Shahwar Siddiqui,45402-6472242-4,Restaurant,Owner,75.0,116386749.0,Hyderabad
BIZ-002934,Hashmi Import/Export Enterprises,Durr-e-Shahwar Siddiqui,45402-6472242-4,Import/Export,Director,50.0,171816451.0,Hyderabad
BIZ-002935,Virk Retail Enterprises,Durr-e-Shahwar Siddiqui,45402-6472242-4,Retail,Owner,25.0,,Hyderabad
BIZ-002936,Mengal Retail Enterprises,Noor Mughal,35178-8948601-0,Retail,Director,50.0,50164257.0,Bahawalpur
BIZ-002937,Baloch Retail Enterprises,Kamran Hussain,35051-4119672-7,Retail,Director,25.0,,Faisalabad
BIZ-002938,Minhas Education Pvt Ltd,Kamran Hussain,35051-4119672-7,Education,Owner,25.0,78611953.0,Faisalabad
BIZ-002939,Soomro Pharmaceutical Enterprises,Kamran Hussain,35051-4119672-7,Pharmaceutical,Owner,33.0,50905473.0,Faisalabad
BIZ-002940,Durrani Retail Pvt Ltd,Ehsan Sheikh,49793-5218204-9,Retail,Owner,50.0,,Mirpur Khas
BIZ-002941,Yousafzai Pharmaceutical Enterprises,Sanaa Jamali,45947-8853322-0,Pharmaceutical,Partner,50.0,74384850.0,Larkana
BIZ-002942,Khoso Pharmaceutical Pvt Ltd,Waheed Awan,36722-4137401-5,Pharmaceutical,Partner,75.0,48009047.0,Lahore
BIZ-002943,Randhawa Manufacturing Enterprises,,36722-4137401-5,Manufacturing,Director,50.0,22956043.0,Lahore
BIZ-002944,Mirza Automotive Pvt Ltd,Waheed Awan,36722-4137401-5,Automotive,Owner,75.0,70541535.0,Lahore
BIZ-002945,Warraich Retail Enterprises,Maryam Abbasi,17260-7612155-4,Retail,Director,10.0,405019271.0,Swabi
BIZ-002946,Khattak Wholesale Enterprises,Meriam Abbasi,17260-7612155-4,Wholesale,Director,10.0,382687375.0,Swabi
BIZ-002947,Brohi IT Services Enterprises,Arif Virk,33225-9220037-9,IT Services,Director,5.0,4960698.0,Sheikhupura
BIZ-002948,Gill Manufacturing Pvt Ltd,Wardah Khoso,35816-0745934-4,Manufacturing,Owner,33.0,295396829.0,Lahore
BIZ-002949,Gill Pharmaceutical Pvt Ltd,Iram Mirza,42369-7480543-4,Pharmaceutical,Owner,51.0,3844818.0,
BIZ-002950,Cheema E-Commerce Enterprises,Shazia Butt,39687-2707767-0,E-Commerce,Owner,51.0,71915816.0,Sheikhupura
BIZ-002951,Rajput Construction Enterprises,Irfan Abbasi,48444-8958249-5,Construction,Director,50.0,272759559.0,Karachi
BIZ-002952,Gondal Pharmaceutical Enterprises,,48444-8958249-5,Pharmaceutical,Director,,307381690.0,Karachi
BIZ-002953,Mughal Automotive Pvt Ltd,Waseem Butt,42307-4272160-3,Automotive,Owner,75.0,4223892.0,Karachi
BIZ-002954,Baloch E-Commerce Enterprises,Komal Mengal,,E-Commerce,Owner,75.0,,Lahore
BIZ-002955,Durrani Pharmaceutical Enterprises,Tariq Khattak,31824-7261609-1,Pharmaceutical,Owner,60.0,323496870.0,Dera Ghazi Khan
BIZ-002956,Niazi Real Estate Pvt Ltd,,38786-2227255-5,Real Estate,Director,10.0,2414780.0,Jhelum
BIZ-002957,Mirza Textile Enterprises,Waqas Khoso,38786-2227255-5,Textile,Director,0.0,4306335.0,Jhelum
BIZ-002958,Afridi Manufacturing Enterprises,Naadia Rajput,16521-4261420-2,Manufacturing,Partner,51.0,67331241.0,Kohat
BIZ-002959,Kayani IT Services Enterprises,Nadia Rajput,16521-4261420-2,IT Services,Owner,60.0,,Kohat
BIZ-002960,Baloch Retail Enterprises,Nadia Rajput,16521-4261420-2,Retail,Owner,33.0,94845488.0,Kohat
BIZ-002961,Ali Financial Services Pvt Ltd,Komal Awan,38220-5092399-2,Financial Services,Owner,,124040184.0,Bahawalpur
BIZ-002962,Afridi Retail Pvt Ltd,Rizwan Siddiqui,41567-9340811-1,Retail,Partner,33.0,14054792.0,Karachi
BIZ-002963,Sheikh Healthcare Pvt Ltd,Rizwan Siddiqui,41567-9340811-1,Healthcare,Owner,33.0,50174441.0,Karachi
BIZ-002964,Memon Financial Services Enterprises,Nadeem Bhatti,45895-6192044-3,Financial Services,Owner,25.0,20054156.0,Karachi
BIZ-002965,Hussain Healthcare Pvt Ltd,Daniyal Minhas,10448-3225715-7,Healthcare,Owner,25.0,2547967.0,Peshawar
BIZ-002966,Raza Education Pvt Ltd,Daniyal Minhas,10448-3225715-7,Education,Owner,25.0,,Peshawar
BIZ-002967,Brohi Transport Enterprises,Daniyal Minhas,10448-3225715-7,Transport,Partner,100.0,4474620.0,Peshawar
BIZ-002968,Qureshi Pharmaceutical Enterprises,Khalid Raza,45281-6236441-1,Pharmaceutical,Owner,100.0,12141083.0,
BIZ-002969,Afridi Real Estate Pvt Ltd,Ghazala Khattak,40467-6677517-0,Real Estate,Director,5.0,,Hyderabad
BIZ-002970,Jamali Textile Enterprises,Ghazala Khattak,40467-6677517-0,Textile,Partner,50.0,3827323.0,Hyderabad
BIZ-002971,Qureshi Import/Export Enterprises,Muhammad Tahir,31871-0600666-1,Import/Export,Partner,50.0,87907366.0,Rawalpindi
BIZ-002972,Sethi Education Enterprises,M. Tahir,31871-0600666-1,Education,Owner,100.0,64594894.0,Rawalpindi
BIZ-002973,Jamali IT Services Pvt Ltd,Basit Raza,18251-0957809-3,IT Services,Owner,75.0,13540245.0,Abbottabad
BIZ-002974,Mughal Textile Pvt Ltd,Basit Raza,18251-0957809-3,Textile,Director,25.0,59135436.0,Abbottabad
BIZ-002975,Durrani Healthcare Pvt Ltd,Lubna Durrani,33111-4723409-2,Healthcare,Partner,25.0,499744693.0,Jhelum
BIZ-002976,Mughal E-Commerce Enterprises,Lubna Durrani,33111-4723409-2,E-Commerce,Director,25.0,261815634.0,Jhelum
BIZ-002977,Siddiqui Automotive Enterprises,,18148-8426321-0,Automotive,Owner,51.0,32957449.0,Abbottabad
BIZ-002978,Warraich Agriculture Enterprises,Shazia Hussain,18148-8426321-0,Agriculture,Director,0.0,79640894.0,Abbottabad
BIZ-002979,Warraich Manufacturing Pvt Ltd,Jaweria Bhatti,39518-6592844-2,Manufacturing,Director,25.0,4024732.0,Lahore
BIZ-002980,Khan Restaurant Pvt Ltd,Iqbal Abbasi,38237-6889311-7,Restaurant,Director,25.0,86933198.0,Lahore
BIZ-002981,Kayani E-Commerce Enterprises,Uzma Ali,39959-7057268-8,E-Commerce,Director,0.0,12058266.0,Multan
BIZ-002982,Awan Financial Services Enterprises,Nadeem Junejo,31856-8211180-3,Financial Services,Director,25.0,86406389.0,Bahawalpur
BIZ-002983,Durrani Healthcare Enterprises,Naila Baig,11791-7940667-2,Healthcare,Owner,,438282127.0,Mardan
BIZ-002984,Gondal Automotive Pvt Ltd,Farhaan Shah,52587-8857131-5,Automotive,Director,50.0,323399773.0,Sibi
BIZ-002985,Soomro Manufacturing Enterprises,Farzana Niazi,34648-2049198-2,Manufacturing,Owner,51.0,,Multan
BIZ-002986,Abbasi Transport Enterprises,Farzana Niazi,34648-2049198-2,Transport,Partner,60.0,5555160.0,Multan
BIZ-002987,Rajput Automotive Enterprises,Nighat Abbasi,31909-5415206-6,Automotive,Owner,50.0,45480851.0,Rawalpindi
BIZ-002988,Laghari Restaurant Enterprises,Noor Niazi,48138-8619546-4,Restaurant,Director,10.0,284152107.0,Karachi
BIZ-002989,Khan Education Enterprises,,74919-6890073-2,Education,Partner,51.0,98276262.0,
BIZ-002990,Mirza Agriculture Enterprises,Zainab Bugti,10181-8089493-0,Agriculture,Director,50.0,12443656.0,Nowshera
BIZ-002991,Soomro Healthcare Enterprises,Zenab Bugti,10181-8089493-0,Healthcare,Director,20.0,2809627.0,Nowshera
BIZ-002992,Ali Import/Export Enterprises,Zeynab Bugti,10181-8089493-0,Import/Export,Owner,51.0,14908298.0,Nowshera
BIZ-002993,Memon Wholesale Enterprises,Adnan Chandio,33887-0662865-5,Wholesale,Director,,437505503.0,Lahore
BIZ-002994,Hashmi Retail Enterprises,Adnan Chandio,33887-0662865-5,Retail,Owner,33.0,154767393.0,Lahore
BIZ-002995,Virk Construction Enterprises,Zubair Hashmi,48660-4255288-3,Construction,Owner,51.0,7771321.0,Larkana
BIZ-002996,Tahir Pharmaceutical Enterprises,Zubayer Hashmi,48660-4255288-3,Pharmaceutical,Director,10.0,10063211.0,Larkana
BIZ-002997,Jamali Education Pvt Ltd,Zahid Virk,36798-5209929-5,Education,Partner,33.0,17239705.0,Multan
BIZ-002998,Hussain Construction Enterprises,Ayesha Kayani,44177-2114910-0,Construction,Owner,60.0,10955351.0,Sukkur
BIZ-002999,Cheema Manufacturing Enterprises,Ayesha Kayani,44177-2114910-0,Manufacturing,Director,0.0,93133948.0,Sukkur
BIZ-003000,Yousafzai Education Enterprises,Parveen Sethi,44515-9020029-0,Education,Director,20.0,,Khairpur
BIZ-003001,Sheikh Transport Enterprises,Amna Ahmed,55041-7873714-8,Transport,Partner,25.0,282238399.0,Khuzdar
BIZ-003002,Qureshi Transport Enterprises,Saeed Jatoi,38211-4574203-1,Transport,Director,0.0,113780709.0,Gujrat
BIZ-003003,Ahmed Textile Enterprises,Sayeed Jatoi,38211-4574203-1,Textile,Owner,33.0,491845849.0,Gujrat
BIZ-003004,Aslam E-Commerce Pvt Ltd,Zubayr Rajput,37063-0930940-9,E-Commerce,Owner,25.0,218371322.0,Gujranwala
BIZ-003005,Randhawa Transport Pvt Ltd,Javed Brohi,33436-3422576-1,Transport,Partner,60.0,497817487.0,Sargodha
BIZ-003006,Brohi E-Commerce Enterprises,Javed Brohi,33436-3422576-1,E-Commerce,Owner,51.0,467448538.0,Sargodha
BIZ-003007,Gill Transport Pvt Ltd,Rabia Kayani,37392-1533857-0,Transport,Director,20.0,413226207.0,Gujranwala
BIZ-003008,Khattak Pharmaceutical Enterprises,Javed Yousafzai,35410-3551986-7,Pharmaceutical,Owner,51.0,15587228.0,Rahim Yar Khan
BIZ-003009,Kayani Agriculture Pvt Ltd,Javed Yousafzai,35410-3551986-7,Agriculture,Director,0.0,7451798.0,Rahim Yar Khan
BIZ-003010,Jatoi Construction Enterprises,Fathima Mirza,49690-5566311-8,Construction,Owner,50.0,3916093.0,Khairpur
BIZ-003011,Baloch Financial Services Pvt Ltd,Amna Gill,44077-5932388-6,Financial Services,Director,,,Khairpur
BIZ-003012,Laghari Real Estate Enterprises,Amna Gill,44077-5932388-6,Real Estate,Owner,60.0,57411193.0,Khairpur
BIZ-003013,Jamali Import/Export Enterprises,Amna Mengal,39211-0650281-8,Import/Export,Owner,25.0,4673288.0,Sargodha
BIZ-003014,Soomro Financial Services Enterprises,Shoaib Khan,41052-1505042-9,Financial Services,Partner,75.0,17710619.0,Karachi
BIZ-003015,Virk Import/Export Enterprises,,41052-1505042-9,Import/Export,Director,,10073990.0,Karachi
BIZ-003016,Mirza Real Estate Enterprises,,34394-6711622-2,Real Estate,Owner,60.0,80333421.0,Sahiwal
BIZ-003017,Khattak Financial Services Pvt Ltd,Noor Niazi,19344-2960876-2,Financial Services,Director,50.0,91322087.0,Swabi
BIZ-003018,Jatoi Pharmaceutical Enterprises,Saeid Warraich,14305-8383681-9,Pharmaceutical,Director,50.0,252777669.0,Nowshera
BIZ-003019,Abbasi Agriculture Enterprises,Sayeed Warraich,14305-8383681-9,Agriculture,Owner,50.0,448117221.0,Nowshera
BIZ-003020,Ali Transport Enterprises,Ghazala Khan,33303-5147054-8,Transport,Director,25.0,2626444.0,Lahore
BIZ-003021,Malik IT Services Enterprises,Zubair Qureshi,36451-1721436-7,IT Services,Owner,50.0,18064204.0,Rahim Yar Khan
BIZ-003022,Cheema Manufacturing Enterprises,Ghazala Raza,33165-8713733-0,Manufacturing,Director,20.0,162164579.0,Dera Ghazi Khan
BIZ-003023,Mughal Real Estate Enterprises,Basit Ali,31193-4445757-5,Real Estate,Director,50.0,37506175.0,Sargodha
BIZ-003024,Memon Retail Enterprises,Mushtaq Sheikh,39896-1766003-3,Retail,Partner,25.0,117309026.0,Gujrat
BIZ-003025,Chaudhry Pharmaceutical Pvt Ltd,Hina Khattak,35487-4407212-4,Pharmaceutical,Owner,100.0,450148690.0,Sheikhupura
BIZ-003026,Sheikh Retail Enterprises,Hina Khattak,35487-4407212-4,Retail,Owner,51.0,137070165.0,Sheikhupura
BIZ-003027,Awan Pharmaceutical Enterprises,Iqbal Hashmi,47658-5747634-3,Pharmaceutical,Owner,75.0,267439441.0,Sukkur
BIZ-003028,Soomro Wholesale Enterprises,Iqbal Hashmi,47658-5747634-3,Wholesale,Owner,50.0,251164490.0,Sukkur
BIZ-003029,Hashmi Manufacturing Pvt Ltd,Bushra Mughal,,Manufacturing,Owner,51.0,191513772.0,Karachi
BIZ-003030,Baloch Retail Pvt Ltd,Bushra Mughal,43941-8328733-0,Retail,Partner,25.0,106977018.0,Karachi
BIZ-003031,Ahmed E-Commerce Pvt Ltd,Nasreen Randhawa,56372-1808556-0,E-Commerce,Partner,50.0,160046259.0,Turbat
BIZ-003032,Yousafzai Agriculture Pvt Ltd,Nasreen Randhawa,56372-1808556-0,Agriculture,Owner,33.0,83386067.0,Turbat
BIZ-003033,Baig Healthcare Pvt Ltd,Zahid Sheikh,36923-6339018-9,Healthcare,Partner,60.0,78769448.0,Jhelum
BIZ-003034,Brohi Construction Enterprises,Zahid Sheikh,36923-6339018-9,Construction,Director,25.0,29391120.0,Jhelum
BIZ-003035,Raza Financial Services Enterprises,Haasan Cheema,56257-1797082-1,Financial Services,Director,5.0,81215086.0,Chaman
BIZ-003036,Sethi Financial Services Enterprises,Haasan Cheema,56257-1797082-1,Financial Services,Partner,75.0,40535452.0,Chaman
BIZ-003037,Junejo Pharmaceutical Enterprises,Hassan Cheema,56257-1797082-1,Pharmaceutical,Owner,,85947581.0,Chaman
BIZ-003038,Khan Wholesale Enterprises,Faisal Khoso,45614-9623350-3,Wholesale,Owner,50.0,101676590.0,Sukkur
BIZ-003039,Baig Wholesale Enterprises,Asma Bhatti,36542-4758975-0,Wholesale,Owner,75.0,318556962.0,Lahore
BIZ-003040,Randhawa Import/Export Enterprises,Asma Bhatti,36542-4758975-0,Import/Export,Director,50.0,422905569.0,Lahore
BIZ-003041,Bugti Healthcare Enterprises,Asma Bhatti,36542-4758975-0,Healthcare,Owner,100.0,494732789.0,Lahore
BIZ-003042,Kayani Retail Enterprises,Zainab Mirza,40314-5854918-4,Retail,Partner,33.0,8281014.0,Karachi
BIZ-003043,Minhas Pharmaceutical Enterprises,Tahira Laghari,55052-7739080-4,Pharmaceutical,Owner,60.0,318105820.0,Sibi
BIZ-003044,Sheikh Healthcare Enterprises,Tahira Laghari,55052-7739080-4,Healthcare,Owner,51.0,484582600.0,Sibi
BIZ-003045,Chandio Restaurant Enterprises,Tahira Laghari,55052-7739080-4,Restaurant,Director,20.0,145790193.0,Sibi
BIZ-003046,Awan Retail Enterprises,Ahmed Brohi,44381-9831378-3,Retail,Director,25.0,47935938.0,Hyderabad
BIZ-003047,Gondal Agriculture Enterprises,Ahmd Brohi,44381-9831378-3,Agriculture,Owner,51.0,46967434.0,
BIZ-003048,Jamali Real Estate Enterprises,Habib Junejo,38668-6371260-7,Real Estate,Partner,33.0,79650401.0,Lahore
BIZ-003049,Khan Agriculture Pvt Ltd,Amna Chaudhry,17817-4118230-0,Agriculture,Owner,75.0,32142179.0,Swabi
BIZ-003050,Gondal Pharmaceutical Enterprises,Sajid Baloch,37950-4362246-5,Pharmaceutical,Owner,51.0,230459498.0,Multan
BIZ-003051,Mengal IT Services Enterprises,Tahir Soomro,37671-9197334-7,IT Services,Owner,100.0,90637445.0,Lahore
BIZ-003052,Iqbal Transport Pvt Ltd,Naila Butt,39804-5325449-4,Transport,Owner,50.0,1334723.0,Lahore
BIZ-003053,Brohi Transport Enterprises,Naila Butt,39804-5325449-4,Transport,Director,5.0,848757.0,Lahore
BIZ-003054,Hussain Agriculture Enterprises,,39804-5325449-4,Agriculture,Director,50.0,1399036.0,Lahore
BIZ-003055,Chandio Construction Pvt Ltd,Samina Soomro,13511-9996957-8,Construction,Partner,25.0,16682847.0,Mingora
BIZ-003056,Qureshi Manufacturing Enterprises,Samina Soomro,13511-9996957-8,Manufacturing,Partner,25.0,13667140.0,Mingora
