record_id,account_holder,cnic,monthly_transactions,avg_balance,bank_name,account_type
BANK-010704,Khadija Sethi,32440-6601965-4,24.0,1141730.0,Bank Al Habib,Savings
BANK-010705,Khadijah Sethi,32440-6601965-4,33.0,1940559.0,Standard Chartered,Savings
BANK-010706,Fateema Bugti,46710-0462428-2,6.0,22676.0,National Bank,Current
BANK-010707,Wardah Randhawa,33868-4180535-4,15.0,64462.0,Allied Bank,Current
BANK-010708,,43426-5772727-6,73.0,1567197.0,Askari Bank,Savings
BANK-010709,Junaid Bugti,32940-7888053-3,4.0,188703.0,United Bank,Savings
BANK-010710,Rabia Sheikh,36818-9029473-6,388.0,10975576.0,Summit Bank,Savings
BANK-010711,Ghulam Khattak,35206-4072578-5,,1057951.0,Soneri Bank,Current
BANK-010712,Nighat Jamali,18379-5814360-8,26.0,108154.0,MCB Bank,Business
BANK-010713,Noor Ahmed,31473-8329872-0,29.0,13217.0,Standard Chartered,Business
BANK-010714,Farzana Yousafzai,39407-4401843-8,18.0,188512.0,MCB Bank,Current
BANK-010715,Farzana Yousafzai,39407-4401843-8,15.0,86291.0,Askari Bank,Savings
BANK-010716,Amna Baloch,44370-7288454-2,127.0,55765555.0,Bank Al Habib,Savings
BANK-010717,Amna Baloch,44370-7288454-2,308.0,21497007.0,Meezan Bank,Current
BANK-010718,Umar Sheikh,57217-5336529-5,479.0,49357426.0,Faysal Bank,Current
BANK-010719,Umar Sheikh,57217-5336529-5,259.0,95699187.0,Faysal Bank,Savings
BANK-010720,Umar Sheikh,57217-5336529-5,64.0,,Allied Bank,Savings
BANK-010721,Tahir Awan,18050-7043802-9,45.0,3593168.0,Allied Bank,Business
BANK-010722,Tahir Awan,18050-7043802-9,79.0,14796423.0,Bank Alfalah,Savings
BANK-010723,Tahir Awan,18050-7043802-9,68.0,14748329.0,Soneri Bank,Savings
BANK-010724,Babar Durrani,31293-9464005-9,21.0,363392.0,Bank Alfalah,Current
BANK-010725,Qudsia Chandio,33169-0279112-6,22.0,158428.0,Bank Al Habib,Savings
BANK-010726,Qudsia Chandio,33169-0279112-6,11.0,43046.0,Standard Chartered,Business
BANK-010727,Durr-e-Shahwar Rajput,46715-2438776-8,157.0,51186965.0,Faysal Bank,Savings
BANK-010728,Durr-e-Shahwar Rajput,46715-2438776-8,294.0,90615893.0,Soneri Bank,Current
BANK-010729,Saeed Chaudhry,47555-3865378-9,397.0,69353716.0,JS Bank,Current
BANK-010730,Tanzeela Junejo,77459-4934754-6,,1659697.0,Meezan Bank,Current
BANK-010731,Farzana Rajput,62208-5062164-2,441.0,77140587.0,JS Bank,Savings
BANK-010732,Farzana Rajput,62208-5062164-2,127.0,75417768.0,Standard Chartered,Current
BANK-010733,Komal Baig,30575-2353203-8,79.0,2697927.0,Standard Chartered,Savings
BANK-010734,Komal Baig,30575-2353203-8,132.0,,Faysal Bank,Current
BANK-010735,Nighat Jatoi,78711-3831900-4,56.0,13837878.0,Meezan Bank,Savings
BANK-010736,Nighat Jatoi,78711-3831900-4,148.0,9046569.0,Askari Bank,Savings
BANK-010737,Shazia Memon,38411-0045896-0,65.0,1042978.0,Faysal Bank,Business
BANK-010738,Waqas Mengal,31757-8457591-3,47.0,58089.0,Standard Chartered,Savings
BANK-010739,Waqas Mengal,31757-8457591-3,46.0,1232806.0,Faysal Bank,Savings
BANK-010740,Salman Raza,32518-0302966-5,26.0,786570.0,Soneri Bank,Current
BANK-010741,Arif Rajput,35172-8738233-3,,114511.0,Bank Al Habib,Business
BANK-010742,Riffat Gill,36847-8933982-6,6.0,129403.0,Meezan Bank,Savings
BANK-010743,Riffat Gill,36847-8933982-6,9.0,115404.0,Bank Al Habib,Current
BANK-010744,Riffat Gill,36847-8933982-6,26.0,123497.0,Bank of Punjab,Current
BANK-010745,Aneela Siddiqui,32094-8038467-4,337.0,39862839.0,National Bank,Business
BANK-010746,Aneela Siddiqui,32094-8038467-4,244.0,95396292.0,Habib Bank,Savings
BANK-010747,Naadia Bhatti,40779-4071398-4,78.0,149423.0,Meezan Bank,Current
BANK-010748,Naadia Ali,30575-8610499-0,92.0,1586558.0,Bank of Punjab,Savings
BANK-010749,Nadia Ali,30575-8610499-0,157.0,572744.0,Summit Bank,Savings
BANK-010750,Ayesha Khoso,38582-6435879-6,,884509.0,Summit Bank,Savings
BANK-010751,Ayesha Khoso,38582-6435879-6,79.0,438817.0,Standard Chartered,Savings
BANK-010752,Zahid Ahmed,43663-5762106-5,5.0,41866.0,Askari Bank,Savings
BANK-010753,Zahid Ahmed,43663-5762106-5,13.0,174690.0,Faysal Bank,Savings
BANK-010754,Zahid Ahmed,43663-5762106-5,18.0,22043.0,Askari Bank,Current
BANK-010755,Danish Laghari,15968-1276841-3,7.0,41264.0,MCB Bank,Current
BANK-010756,Danish Laghari,15968-1276841-3,4.0,185880.0,MCB Bank,Savings
BANK-010757,Danish Laghari,15968-1276841-3,8.0,30098.0,Faysal Bank,Current
BANK-010758,Yasmin Mughal,43318-3149965-0,154.0,7439551.0,Habib Bank,Savings
BANK-010759,Yasmin Mughal,43318-3149965-0,187.0,7583480.0,United Bank,Savings
BANK-010760,Yasmin Mughal,43318-3149965-0,166.0,,Habib Bank,Business
BANK-010761,Yasmin Mughal,43318-3149965-0,150.0,1806710.0,Bank of Punjab,Current
BANK-010762,Khadija Bugti,41212-6302026-2,24.0,65962.0,United Bank,Savings
BANK-010763,Naila Siddiqui,19601-1798540-4,29.0,37968.0,Summit Bank,Savings
BANK-010764,Maryam Hashmi,58622-8835158-8,105.0,5194270.0,United Bank,Savings
BANK-010765,Mariam Hashmi,58622-8835158-8,109.0,12517679.0,Faysal Bank,Savings
BANK-010766,Rubina Ali,30372-9019353-0,25.0,1672495.0,Bank of Punjab,Current
BANK-010767,Rubina Ali,30372-9019353-0,74.0,1048252.0,Soneri Bank,Current
BANK-010768,Rubina Ali,30372-9019353-0,61.0,1651756.0,United Bank,Savings
BANK-010769,Tanveer Soomro,35292-4928042-5,73.0,215148.0,Standard Chartered,Current
BANK-010770,Sunna Tahir,15992-0530999-4,,134379.0,Askari Bank,Current
BANK-010771,Sana Tahir,15992-0530999-4,,119906.0,Askari Bank,Current
BANK-010772,Naveed Aslam,47990-6059170-7,80.0,,Standard Chartered,Current
BANK-010773,Ehsan Aslam,15656-6110165-9,30.0,39204.0,MCB Bank,Business
BANK-010774,Bilal Khan,32230-4144806-3,25.0,90039.0,National Bank,Savings
BANK-010775,Hamza Qureshi,19300-0419188-5,159.0,64606424.0,Meezan Bank,Current
BANK-010776,Hamza Qureshi,19300-0419188-5,453.0,33653673.0,Askari Bank,Savings
BANK-010777,Hamza Qureshi,19300-0419188-5,418.0,73588495.0,Faysal Bank,Savings
BANK-010778,Iqbal Afridi,33816-5074180-3,11.0,188552.0,MCB Bank,Savings
BANK-010779,Ghazala Hashmi,40646-6850757-0,66.0,856772.0,Soneri Bank,Savings
BANK-010780,Ghulam Minhas,31490-7557970-5,,,Bank Alfalah,Current
BANK-010781,Ghulam Minhas,31490-7557970-5,29.0,107651.0,Soneri Bank,Savings
BANK-010782,Ghulam Minhas,31490-7557970-5,4.0,23401.0,National Bank,Current
BANK-010783,Farzana Malik,47128-3806201-8,,1768478.0,Askari Bank,Savings
BANK-010784,Saima Randhawa,37428-5019022-0,454.0,86389573.0,Bank of Punjab,Business
BANK-010785,Saima Randhawa,37428-5019022-0,486.0,63935292.0,Bank Alfalah,Business
BANK-010786,Salman Aslam,32590-9657783-5,7.0,152156.0,Soneri Bank,Business
BANK-010787,Imran Khattak,34640-3484040-5,144.0,9470057.0,Faysal Bank,Business
BANK-010788,,39140-9001886-2,164.0,3765488.0,Habib Bank,Savings
BANK-010789,Tahira Soomro,39140-9001886-2,39.0,1385777.0,Bank Alfalah,Savings
BANK-010790,Hamza Jamali,35892-6053288-3,30.0,88794.0,Meezan Bank,Current
BANK-010791,Marium Jamali,39797-5243882-4,2.0,65525.0,Standard Chartered,Savings
BANK-010792,Marium Jamali,39797-5243882-4,25.0,175087.0,Bank Alfalah,Savings
BANK-010793,Marium Jamali,39797-5243882-4,,29880.0,Bank Alfalah,Business
BANK-010794,Emran Yousafzai,31840-3755875-5,14.0,,Bank Alfalah,Current
BANK-010795,Durr-e-Shahwar Rajput,47491-4816439-2,,10852694.0,Habib Bank,Savings
BANK-010796,Durr-e-Shahwar Rajput,47491-4816439-2,148.0,10934037.0,Habib Bank,Savings
BANK-010797,Fahad Iqbal,30645-2200403-5,,903950.0,Bank of Punjab,Savings
BANK-010798,Riffat Khattak,49906-8999245-0,28.0,179490.0,Habib Bank,Business
BANK-010799,Fatima Iqbal,46758-9597804-6,307.0,53883348.0,Faysal Bank,Savings
BANK-010800,Fatimah Iqbal,46758-9597804-6,451.0,68660289.0,Summit Bank,Business
BANK-010801,Fathima Sethi,60024-8018373-6,76.0,1244562.0,MCB Bank,Savings
BANK-010802,Fatimah Sethi,60024-8018373-6,169.0,5286160.0,Standard Chartered,Current
BANK-010803,Naveed Khattak,,153.0,2570533.0,United Bank,Savings
BANK-010804,Naveed Khattak,32957-6694187-3,169.0,6403659.0,Allied Bank,Current
BANK-010805,,36174-9354413-1,13.0,25108.0,Habib Bank,Current
BANK-010806,Sajid Brohi,36174-9354413-1,,67770.0,JS Bank,Savings
BANK-010807,Saima Mengal,47712-7671698-0,379.0,49593325.0,Habib Bank,Business
BANK-010808,Saima Mengal,47712-7671698-0,,28368793.0,Askari Bank,Current
BANK-010809,Arif Mughal,66231-2369964-5,42.0,961165.0,Allied Bank,Business
BANK-010810,Rashid Jatoi,39774-2464053-5,7.0,19546.0,National Bank,Savings
BANK-010811,Hasan Shah,31578-9184919-7,43.0,1758362.0,Bank Alfalah,Savings
BANK-010812,Hassan Shah,31578-9184919-7,37.0,507276.0,Askari Bank,Savings
BANK-010813,Hina Junejo,38355-4092730-8,42.0,1039129.0,Meezan Bank,Savings
BANK-010814,Tahira Bhatti,12556-5136085-6,34.0,908884.0,Bank Al Habib,Business
BANK-010815,Sajid Ali,33854-8431457-3,,,Askari Bank,Savings
BANK-010816,Hussain Sethi,39997-2789367-3,19.0,1720710.0,Meezan Bank,Business
BANK-010817,Shazia Qureshi,33086-4766494-4,68.0,82687659.0,Allied Bank,Savings
BANK-010818,Zahid Mughal,34750-3238954-1,15.0,97859.0,National Bank,Current
BANK-010819,Zahid Mughal,34750-3238954-1,26.0,34992.0,JS Bank,Savings
BANK-010820,Marium Khattak,14234-8654203-4,33.0,1858376.0,MCB Bank,Business
BANK-010821,Meriam Khattak,14234-8654203-4,15.0,775373.0,Bank Alfalah,Savings
BANK-010822,Maryam Khattak,14234-8654203-4,80.0,1208169.0,Askari Bank,Current
BANK-010823,Parveen Chandio,31523-6651741-2,111.0,2546380.0,National Bank,Savings
BANK-010824,,31523-6651741-2,117.0,1995210.0,Summit Bank,Current
BANK-010825,Rafiq Baig,33979-6540582-3,462.0,3568211.0,Summit Bank,Business
BANK-010826,Rafiq Baig,33979-6540582-3,378.0,67020093.0,MCB Bank,Current
BANK-010827,Rafiq Baig,33979-6540582-3,155.0,4983676.0,JS Bank,Current
BANK-010828,Naveed Khattak,75732-8893621-9,58.0,805301.0,Bank Al Habib,Business
BANK-010829,Naveed Khattak,75732-8893621-9,66.0,1349427.0,Summit Bank,Current
BANK-010830,Naveed Khattak,75732-8893621-9,58.0,1864583.0,National Bank,Current
BANK-010831,Zahid Jamali,12717-3708944-3,5.0,188447.0,Standard Chartered,Savings
BANK-010832,Zahid Jamali,12717-3708944-3,21.0,19667.0,Meezan Bank,Savings
BANK-010833,Nadiya Shaikh,,,823110.0,Bank of Punjab,Current
BANK-010834,Shazia Ahmed,42343-2418142-4,,4259901.0,Bank Al Habib,Current
BANK-010835,Talha Iqbal,14045-2689162-9,19.0,185830.0,Allied Bank,Current
BANK-010836,Samina Sethi,30923-5050077-0,64.0,1340176.0,Bank Al Habib,Business
BANK-010837,Samina Sethi,30923-5050077-0,55.0,226448.0,National Bank,Current
BANK-010838,Javed Chaudhry,43317-9942769-5,124.0,11827760.0,Summit Bank,Savings
BANK-010839,Javed Chaudhry,43317-9942769-5,157.0,1503370.0,Bank of Punjab,Savings
BANK-010840,Iram Warraich,38010-9396205-8,181.0,87980611.0,Soneri Bank,Business
BANK-010841,,38010-9396205-8,495.0,96943904.0,MCB Bank,Savings
BANK-010842,Iram Warraich,38010-9396205-8,308.0,99778224.0,Bank of Punjab,Current
BANK-010843,Nasreen Mughal,30078-2572826-8,18.0,15070.0,Bank Alfalah,Current
BANK-010844,,30078-2572826-8,6.0,136623.0,Bank of Punjab,Current
BANK-010845,Humaira Mughal,61613-3571809-0,23.0,,Summit Bank,Business
BANK-010846,Saima Brohi,33865-9506530-4,78.0,1598444.0,MCB Bank,Business
BANK-010847,Tariq Mirza,40010-2272506-3,28.0,206296.0,United Bank,Current
BANK-010848,,40010-2272506-3,37.0,285050.0,Askari Bank,Current
BANK-010849,Wardah Qureshi,30361-3234933-8,33.0,,Bank Alfalah,Current
BANK-010850,Wardah Qureshi,30361-3234933-8,76.0,835104.0,Bank of Punjab,Current
BANK-010851,Javed Mengal,17789-7810610-3,17.0,1004369.0,Bank Al Habib,Business
BANK-010852,Saima Chaudhry,43082-5263079-8,17.0,27445.0,MCB Bank,Current
BANK-010853,,37351-5351680-2,14.0,329542.0,Meezan Bank,Current
BANK-010854,Saima Virk,37351-5351680-2,30.0,1146728.0,Meezan Bank,Business
BANK-010855,Saima Virk,37351-5351680-2,21.0,428924.0,Summit Bank,Savings
BANK-010856,Lubna Chandio,39461-9657090-0,67.0,,Bank of Punjab,Business
BANK-010857,Lubna Chandio,39461-9657090-0,56.0,1887137.0,United Bank,Savings
BANK-010858,Zafar Siddiqui,38373-3256421-1,65.0,391898.0,Summit Bank,Savings
BANK-010859,Danish Khan,34782-6533401-3,272.0,3864472.0,Bank of Punjab,Savings
BANK-010860,Danish Khan,34782-6533401-3,297.0,63660119.0,Bank Al Habib,Current
BANK-010861,Danish Khan,34782-6533401-3,164.0,61387030.0,Faysal Bank,Savings
BANK-010862,Danish Khan,34782-6533401-3,370.0,63336107.0,United Bank,Business
BANK-010863,Ghazala Yousafzai,30074-8704358-6,92.0,3612969.0,Meezan Bank,Current
BANK-010864,Durr-e-Shahwar Niazi,37187-2281985-6,69.0,4814844.0,MCB Bank,Business
BANK-010865,Durr-e-Shahwar Niazi,37187-2281985-6,196.0,13692110.0,JS Bank,Business
BANK-010866,,33425-0135854-9,,1540360.0,Bank Alfalah,Savings
BANK-010867,Salman Gondal,33425-0135854-9,80.0,1858391.0,MCB Bank,Business
BANK-010868,Wardah Ahmed,33175-2593215-2,27.0,124979.0,Habib Bank,Current
BANK-010869,Bushra Durrani,35021-1815868-2,13.0,76550.0,Bank Al Habib,Savings
BANK-010870,Khaled Iqbal,49611-0704371-7,174.0,7228241.0,Soneri Bank,Business
BANK-010871,Khalid Iqbal,49611-0704371-7,167.0,8459804.0,Askari Bank,Savings
BANK-010872,Jaweria Malik,55556-5489283-8,13.0,142568.0,Askari Bank,Current
BANK-010873,Bushra Virk,37761-4499958-4,160.0,74322863.0,National Bank,Business
BANK-010874,Bushra Virk,37761-4499958-4,157.0,8918562.0,Bank Alfalah,Business
BANK-010875,Hussain Chaudhry,34342-4670396-1,407.0,30918417.0,MCB Bank,Savings
BANK-010876,Hussain Chaudhry,34342-4670396-1,180.0,99937186.0,MCB Bank,Savings
BANK-010877,Qudsia Shaikh,32211-5070990-4,10.0,12840.0,Habib Bank,Savings
BANK-010878,Naila Shaikh,47882-2142889-0,70.0,1074685.0,National Bank,Savings
BANK-010879,,47882-2142889-0,58.0,1821750.0,JS Bank,Current
BANK-010880,Naila Shaikh,,10.0,74805.0,Standard Chartered,Current
BANK-010881,,39965-7906315-9,19.0,100444.0,Bank of Punjab,Current
BANK-010882,Tareq Mughal,39965-7906315-9,13.0,11607.0,Standard Chartered,Savings
BANK-010883,Jaweria Abbasi,39985-6256510-6,9.0,99035.0,Askari Bank,Business
BANK-010884,Jaweria Abbasi,39985-6256510-6,12.0,70338.0,Allied Bank,Savings
BANK-010885,Jaweria Abbasi,39985-6256510-6,7.0,55426.0,Soneri Bank,Savings
BANK-010886,Wardah Warraich,36176-0464533-2,12.0,21245.0,Meezan Bank,Savings
BANK-010887,Fatima Minhas,41888-9744179-2,388.0,13424355.0,MCB Bank,Savings
BANK-010888,Parveen Niazi,44555-2574652-4,38.0,1726046.0,Faysal Bank,Business
BANK-010889,Parveen Niazi,44555-2574652-4,76.0,1713566.0,Meezan Bank,Business
BANK-010890,Parveen Niazi,44555-2574652-4,10.0,796507.0,Summit Bank,Current
BANK-010891,Tanveer Iqbal,35903-3977040-9,5.0,85376.0,Bank Al Habib,Current
BANK-010892,Kashif Chandio,40362-9340908-1,11.0,1265794.0,Faysal Bank,Business
BANK-010893,Habib Shah,34578-7200268-9,124.0,13168442.0,Habib Bank,Business
BANK-010894,Habib Shah,34578-7200268-9,183.0,6856530.0,Habib Bank,Savings
BANK-010895,Emran Warraich,39316-0416306-3,71.0,825930.0,Bank of Punjab,Business
BANK-010896,Emran Warraich,39316-0416306-3,13.0,950613.0,MCB Bank,Business
BANK-010897,Riffat Afridi,53180-8654162-2,19.0,44477.0,MCB Bank,Current
BANK-010898,Tahir Qureshi,39554-4749987-3,151.0,52678928.0,Bank Alfalah,Business
BANK-010899,Tahir Qureshi,39554-4749987-3,115.0,19489826.0,Bank of Punjab,Business
BANK-010900,Noman Siddiqui,45974-3846538-1,27.0,88599.0,Bank of Punjab,Business
BANK-010901,Noman Siddiqui,45974-3846538-1,13.0,231378.0,Bank Alfalah,Savings
BANK-010902,Alee Malik,15013-5795880-9,19.0,626931.0,Standard Chartered,Business
BANK-010903,Rabia Soomro,33611-9506414-2,79.0,906082.0,Bank Alfalah,Current
BANK-010904,Habib Gondal,36925-1660676-7,394.0,63455577.0,Bank Alfalah,Current
BANK-010905,Habib Gondal,36925-1660676-7,168.0,40219115.0,Bank Al Habib,Current
BANK-010906,Samina Rajput,57007-2166069-8,60.0,354874.0,Summit Bank,Savings
BANK-010907,Iram Mughal,,18.0,195836.0,Bank Al Habib,Savings
BANK-010908,Iram Mughal,32847-4069812-8,2.0,114118.0,Bank Alfalah,Current
BANK-010909,Iram Mughal,32847-4069812-8,6.0,152867.0,MCB Bank,Business
BANK-010910,,36034-2334073-5,138.0,726341.0,Bank Alfalah,Current
BANK-010911,Waqas Iqbal,36034-2334073-5,136.0,2243120.0,Allied Bank,Current
BANK-010912,Waqas Malik,39552-6782230-3,158.0,14438801.0,Standard Chartered,Savings
BANK-010913,Waqas Malik,39552-6782230-3,93.0,13640622.0,Bank Alfalah,Business
BANK-010914,Adnan Baig,49213-2974428-5,13.0,1865520.0,MCB Bank,Savings
BANK-010915,Salman Mirza,38915-0455197-1,10.0,1937804.0,Askari Bank,Current
BANK-010916,Salman Mirza,38915-0455197-1,19.0,1484143.0,Bank Alfalah,Savings
BANK-010917,Pervaiz Minhas,30697-1516716-7,,2340324.0,Bank Al Habib,Savings
BANK-010918,Pervaiz Minhas,30697-1516716-7,52.0,4802926.0,Bank Alfalah,Savings
BANK-010919,Pervaiz Minhas,30697-1516716-7,106.0,5376198.0,JS Bank,Current
BANK-010920,Qudsia Yousafzai,36946-6096906-4,320.0,70755698.0,United Bank,Current
BANK-010921,Qudsia Yousafzai,36946-6096906-4,,66633266.0,JS Bank,Savings
BANK-010922,Qudsia Yousafzai,36946-6096906-4,53.0,36194916.0,National Bank,Current
BANK-010923,Babar Brohi,78109-9337954-1,256.0,27196036.0,JS Bank,Savings
BANK-010924,Babar Brohi,78109-9337954-1,,3503888.0,MCB Bank,Savings
BANK-010925,Farah Baig,39297-1223390-4,58.0,7144586.0,Faysal Bank,Business
BANK-010926,Farah Baig,39297-1223390-4,441.0,56338824.0,United Bank,Current
BANK-010927,Sohail Bugti,30945-2379082-1,3.0,185607.0,National Bank,Current
BANK-010928,Sohail Khattak,35874-6685767-9,20.0,155152.0,Summit Bank,Savings
BANK-010929,,35874-6685767-9,20.0,126286.0,United Bank,Current
BANK-010930,Talha Soomro,35350-3826382-7,17.0,53708.0,Habib Bank,Savings
BANK-010931,Naila Warraich,39728-8084153-2,,95558.0,National Bank,Savings
BANK-010932,Lubna Malik,69108-4375065-8,408.0,13048320.0,United Bank,Savings
BANK-010933,Lubna Malik,69108-4375065-8,438.0,42866491.0,United Bank,Savings
BANK-010934,Lubna Malik,69108-4375065-8,293.0,41711527.0,MCB Bank,Savings
BANK-010935,Rasheid Shaikh,33540-4028117-1,78.0,66230.0,Allied Bank,Savings
BANK-010936,Rasheid Shaikh,33540-4028117-1,49.0,1423195.0,Bank Al Habib,Savings
BANK-010937,Rasheed Shaikh,33540-4028117-1,62.0,1718145.0,MCB Bank,Business
BANK-010938,Mariam Sethi,48526-3233428-6,50.0,12321790.0,National Bank,Savings
BANK-010939,Mariam Sethi,48526-3233428-6,173.0,70536193.0,Askari Bank,Savings
BANK-010940,Imran Hussain,38723-2708195-5,116.0,7279815.0,Summit Bank,Savings
BANK-010941,Imran Hussain,38723-2708195-5,148.0,1508255.0,Allied Bank,Savings
BANK-010942,Imraan Hussain,38723-2708195-5,128.0,9940489.0,Habib Bank,Current
BANK-010943,Javed Jatoi,,11.0,247783.0,JS Bank,Savings
BANK-010944,Zafar Memon,32208-2730021-3,15.0,1587314.0,Summit Bank,Savings
BANK-010945,Naila Raza,37496-9051544-6,95.0,14328537.0,Faysal Bank,Business
BANK-010946,Naila Raza,37496-9051544-6,33.0,4148230.0,National Bank,Savings
BANK-010947,Naila Raza,37496-9051544-6,109.0,5497841.0,Bank Al Habib,Savings
BANK-010948,Hamza Durrani,38415-3179120-3,109.0,9705890.0,Standard Chartered,Current
BANK-010949,Hamza Durrani,38415-3179120-3,99.0,5890586.0,Bank Alfalah,Savings
BANK-010950,Hamza Durrani,38415-3179120-3,44.0,1855686.0,National Bank,Savings
BANK-010951,Durr-e-Shahwar Jatoi,33059-1434538-2,20.0,135464.0,Bank Alfalah,Savings
BANK-010952,Madiha Baig,13381-2119209-0,49.0,1981498.0,Soneri Bank,Current
BANK-010953,Madiha Baig,13381-2119209-0,80.0,1194290.0,JS Bank,Savings
BANK-010954,Yasmin Sheikh,36964-8640161-2,126.0,4611123.0,Summit Bank,Savings
BANK-010955,Yasmin Sheikh,36964-8640161-2,129.0,10583263.0,Bank Alfalah,Current
BANK-010956,Tanzeela Kayani,47952-9386051-8,161.0,3466561.0,United Bank,Savings
BANK-010957,Bilal Chandio,47165-1808374-7,52.0,1403170.0,Bank of Punjab,Savings
BANK-010958,Bilal Chandio,47165-1808374-7,50.0,676495.0,United Bank,Savings
BANK-010959,Aisha Shah,33272-3339261-2,18.0,175940.0,MCB Bank,Savings
BANK-010960,,33272-3339261-2,28.0,44274.0,Standard Chartered,Savings
BANK-010961,Aisha Shah,33272-3339261-2,21.0,75440.0,Bank of Punjab,Savings
BANK-010962,Umair Warraich,30829-6864599-3,61.0,11900512.0,Soneri Bank,Business
BANK-010963,Umair Warraich,30829-6864599-3,43.0,7526981.0,Summit Bank,Current
BANK-010964,Basit Shah,35755-2328804-5,61.0,577422.0,United Bank,Current
BANK-010965,Shaheed Randhawa,62371-3605902-7,27.0,102131.0,Faysal Bank,Current
BANK-010966,Shaheed Randhawa,62371-3605902-7,11.0,192316.0,Bank of Punjab,Business
BANK-010967,Hina Sethi,35793-9241237-4,14.0,572736.0,MCB Bank,Savings
BANK-010968,Hina Sethi,,42.0,970399.0,Faysal Bank,Current
BANK-010969,Jaweria Hashmi,37815-8762745-0,200.0,3768153.0,Habib Bank,Savings
BANK-010970,Jaweria Hashmi,37815-8762745-0,75.0,4246615.0,Allied Bank,Current
BANK-010971,Jaweria Hashmi,37815-8762745-0,93.0,12582867.0,Bank Al Habib,Current
BANK-010972,Jaweria Hashmi,37815-8762745-0,114.0,14109408.0,United Bank,Savings
BANK-010973,Madiha Ahmed,30556-1147766-4,257.0,97988373.0,Bank Alfalah,Savings
BANK-010974,Madiha Ahmed,30556-1147766-4,185.0,34798056.0,Standard Chartered,Current
BANK-010975,Zainab Ali,17230-0653964-0,316.0,17119227.0,Summit Bank,Savings
BANK-010976,Zenab Ali,17230-0653964-0,,49530350.0,Summit Bank,Current
BANK-010977,Rubina Khattak,32123-0224596-4,34.0,1203040.0,Bank Al Habib,Savings
BANK-010978,,36762-5119462-3,30.0,190087.0,Meezan Bank,Savings
BANK-010979,Sohail Kayani,36762-5119462-3,11.0,148749.0,Standard Chartered,Current
BANK-010980,Amna Awan,16327-3781751-8,15.0,1003967.0,Soneri Bank,Current
BANK-010981,Umair Mirza,63292-3697506-7,24.0,125349.0,Habib Bank,Current
BANK-010982,,63292-3697506-7,23.0,61582.0,Askari Bank,Current
BANK-010983,Faisal Khoso,32987-5609585-3,2.0,96916.0,Soneri Bank,Current
BANK-010984,Nadeem Soomro,41142-2532531-9,76.0,1080345.0,Habib Bank,Savings
BANK-010985,Nadeem Soomro,41142-2532531-9,12.0,496798.0,Bank Alfalah,Business
BANK-010986,Ferhan Siddiqui,32237-7188642-9,29.0,54173.0,Standard Chartered,Savings
BANK-010987,Amna Brohi,34056-0217060-6,80.0,74586089.0,Bank Alfalah,Current
