record_id,traveler_name,cnic,passport_number,destination,airline,travel_class,departure_date,return_date
TRVL-005822,Fahad Mengal,33846-7336494-1,ZH8659639,Canada,Thai Airways,First,2023-10-25,2023-11-21
TRVL-005823,Waqas Sheikh,33506-2424490-9,GH9964539,Malaysia,Gulf Air,Economy,2024-08-14,2024-09-08
TRVL-005824,Waqas Sheikh,,GH9964539,Malaysia,Turkish Airlines,Economy,2025-02-22,2025-03-13
TRVL-005825,Ayesha Shaikh,,GF5097585,Turkey,Fly Jinnah,Economy,2024-12-12,2025-01-10
TRVL-005826,Waqas Baloch,49175-1723140-7,VO7408998,UAE,Etihad,Economy,2026-04-18,2026-05-08
TRVL-005827,,49175-1723140-7,VO7408998,Saudi Arabia,Etihad,Economy,2025-02-15,2025-03-02
TRVL-005828,Waqas Baloch,49175-1723140-7,VO7408998,Saudi Arabia,Turkish Airlines,Economy,2025-03-03,
TRVL-005829,Asad Jatoi,37289-4951792-5,RK6415271,UAE,Turkish Airlines,Economy,2025-12-09,
TRVL-005830,Asad Jatoi,37289-4951792-5,RK6415271,China,Saudi Airlines,Business,2024-04-19,2024-05-05
TRVL-005831,Nasreen Junejo,35540-6740407-0,RY3227887,Saudi Arabia,Fly Jinnah,Economy,2025-08-25,2025-09-06
TRVL-005832,Nasreen Junejo,35540-6740407-0,RY3227887,Qatar,Fly Jinnah,Economy,2023-07-06,2023-07-28
TRVL-005833,Nasreen Junejo,35540-6740407-0,RY3227887,UAE,Oman Air,First,2026-06-10,2026-06-14
TRVL-005834,Javed Randhawa,31003-7911431-5,SI5555170,Turkey,Saudi Airlines,Economy,2023-09-27,2023-10-12
TRVL-005835,Pervaiz Shah,35506-9619919-7,DE6579824,USA,Thai Airways,Economy,2023-10-31,2023-11-25
TRVL-005836,Pervaiz Shah,35506-9619919-7,DE6579824,Saudi Arabia,Air Blue,Economy,2025-10-13,2025-10-17
TRVL-005837,Maheen Virk,41169-1038744-4,RC2489364,UAE,Malaysia Airlines,Business,2024-08-27,
TRVL-005838,Maheen Virk,41169-1038744-4,RC2489364,China,Malaysia Airlines,Business,2025-10-28,2025-11-08
TRVL-005839,Farzana Brohi,55111-3598220-4,TJ2618671,Saudi Arabia,Air Blue,Economy,2025-12-04,2025-12-26
TRVL-005840,Farzana Brohi,55111-3598220-4,TJ2618671,UAE,,Economy,2024-12-04,2024-12-10
TRVL-005841,Mariam Tahir,,UX9295982,Thailand,Etihad,Economy,2024-12-03,2024-12-06
TRVL-005842,Marium Tahir,30720-6406004-2,UX9295982,UK,Thai Airways,Economy,2024-08-15,2024-09-06
TRVL-005843,Marium Tahir,30720-6406004-2,UX9295982,Saudi Arabia,Serene Air,Economy,2024-05-29,2024-06-09
TRVL-005844,Farah Minhas,68008-5932579-0,FN4028371,Thailand,Oman Air,Economy,2026-01-09,2026-02-06
TRVL-005845,Farah Khattak,63515-2701966-6,LU9005810,UK,,Economy,2024-04-10,2024-04-24
TRVL-005846,Riffat Butt,,CD2763257,UAE,Emirates,Business,2025-05-19,2025-05-23
TRVL-005847,Riffat Butt,30333-8276272-8,CD2763257,China,British Airways,Business,2025-03-01,2025-03-07
TRVL-005848,Riffat Butt,30333-8276272-8,CD2763257,Turkey,Thai Airways,Economy,2025-11-22,2025-11-30
TRVL-005849,Riffat Butt,30333-8276272-8,CD2763257,Malaysia,Thai Airways,Economy,2023-06-20,2023-07-09
TRVL-005850,Rabia Baig,35483-0136229-4,SM7985281,UAE,Thai Airways,Economy,2024-07-22,2024-08-20
TRVL-005851,Farhaan Virk,47796-8932784-3,CR2289458,Qatar,Air Blue,First,2024-03-10,2024-03-31
TRVL-005852,Farhan Virk,47796-8932784-3,CR2289458,UAE,Malaysia Airlines,Economy,2025-03-06,2025-03-24
TRVL-005853,Farhan Virk,47796-8932784-3,CR2289458,UAE,Thai Airways,Economy,2025-08-07,2025-08-17
TRVL-005854,Farhan Virk,47796-8932784-3,CR2289458,Saudi Arabia,Turkish Airlines,First,2023-11-25,2023-12-04
TRVL-005855,Furhan Virk,47796-8932784-3,CR2289458,Thailand,Emirates,Economy,2025-10-27,2025-11-17
TRVL-005856,Ferhan Virk,47796-8932784-3,CR2289458,Thailand,Oman Air,First,2023-10-03,2023-10-30
TRVL-005857,Wardah Chandio,43310-3803154-0,AI9301675,Saudi Arabia,PIA,Economy,2025-08-02,2025-08-24
TRVL-005858,Wardah Chandio,43310-3803154-0,AI9301675,UAE,Thai Airways,Economy,2024-09-12,2024-10-08
TRVL-005859,Wardah Chandio,43310-3803154-0,AI9301675,UAE,PIA,Economy,2024-11-22,2024-12-13
TRVL-005860,Sadia Jamali,55034-9648692-6,LA0044873,Turkey,Malaysia Airlines,Economy,2023-12-11,2024-01-04
TRVL-005861,Sadia Jamali,55034-9648692-6,LA0044873,UAE,Fly Jinnah,Economy,2025-08-18,2025-09-07
TRVL-005862,Sadia Jamali,55034-9648692-6,LA0044873,China,Qatar Airways,Business,2024-07-17,2024-07-26
TRVL-005863,Tahira Qureshi,43571-2907096-0,VR7223909,Saudi Arabia,Turkish Airlines,Economy,2025-09-25,2025-10-04
TRVL-005864,Tahira Qureshi,43571-2907096-0,VR7223909,Saudi Arabia,Oman Air,Economy,2025-11-22,2025-12-01
TRVL-005865,Ghulam Chaudhry,18240-7137024-5,,UK,Qatar Airways,Business,2024-07-05,
TRVL-005866,,13772-9525882-3,UU4709242,UK,PIA,Business,2026-05-26,2026-06-01
TRVL-005867,Umar Bugti,38963-7112128-3,DD3883724,Thailand,British Airways,Business,2025-04-30,2025-05-23
TRVL-005868,Umar Bugti,38963-7112128-3,DD3883724,UAE,Turkish Airlines,Economy,2025-01-18,2025-02-07
TRVL-005869,Umar Bugti,38963-7112128-3,DD3883724,Turkey,Malaysia Airlines,Business,2025-11-03,2025-11-12
TRVL-005870,Umar Bugti,38963-7112128-3,DD3883724,Saudi Arabia,Thai Airways,Business,2025-07-03,2025-07-22
TRVL-005871,Waqas Khattak,39033-4811878-1,AX0215750,Malaysia,Air Blue,Economy,2024-06-24,2024-07-18
TRVL-005872,Maheen Cheema,35400-8402645-8,PK8855675,Saudi Arabia,Qatar Airways,Economy,2024-11-21,2024-12-01
TRVL-005873,Noman Mengal,49825-6765556-1,JM5471086,UAE,Serene Air,First,2025-05-25,
TRVL-005874,Noman Mengal,49825-6765556-1,JM5471086,Saudi Arabia,Air Blue,Business,2026-05-06,2026-05-25
TRVL-005875,Noman Mengal,49825-6765556-1,JM5471086,UAE,British Airways,First,2025-05-28,2025-06-17
TRVL-005876,Noman Mengal,49825-6765556-1,JM5471086,Saudi Arabia,Thai Airways,First,2025-12-10,2025-12-16
TRVL-005877,Noman Mengal,49825-6765556-1,JM5471086,USA,Thai Airways,First,2023-07-25,2023-08-02
TRVL-005878,Kamran Ahmed,47039-8490108-1,IL4536097,Thailand,Oman Air,Economy,2025-06-30,2025-07-26
TRVL-005879,Tariq Gill,34942-8443959-7,JQ9109544,USA,Fly Jinnah,Economy,2023-12-10,2023-12-27
TRVL-005880,Tariq Gill,34942-8443959-7,JQ9109544,UAE,,Business,2024-07-17,2024-07-26
TRVL-005881,Marium Soomro,47160-2116507-6,CG4739709,Saudi Arabia,Emirates,Economy,2023-09-25,2023-10-12
TRVL-005882,Aisha Aslam,30206-3874197-4,VU2523951,UK,Qatar Airways,Economy,2025-01-27,2025-02-08
TRVL-005883,Aisha Aslam,30206-3874197-4,VU2523951,Turkey,Malaysia Airlines,Economy,2026-02-21,2026-03-22
TRVL-005884,Aisha Aslam,30206-3874197-4,VU2523951,Canada,Turkish Airlines,Business,2024-05-20,2024-06-01
TRVL-005885,,44574-6516442-8,GS9479159,Saudi Arabia,Thai Airways,Economy,2026-04-29,2026-05-02
TRVL-005886,Aneela Awan,44574-6516442-8,GS9479159,Canada,,Economy,2026-06-06,2026-06-21
TRVL-005887,Aneela Awan,44574-6516442-8,GS9479159,Malaysia,Serene Air,Business,2024-06-04,2024-06-09
TRVL-005888,Humaira Butt,31039-2592795-8,PD1362964,Canada,Malaysia Airlines,Business,2024-10-15,2024-11-01
TRVL-005889,Humaira Butt,31039-2592795-8,PD1362964,UK,PIA,Business,2025-03-14,2025-04-02
TRVL-005890,Humaira Butt,31039-2592795-8,PD1362964,UAE,Qatar Airways,First,2024-12-12,2025-01-04
TRVL-005891,Tareq Soomro,41926-0405234-7,LB3885957,Malaysia,British Airways,Economy,2025-08-23,2025-09-16
TRVL-005892,Tariq Soomro,41926-0405234-7,LB3885957,Saudi Arabia,Oman Air,Economy,2025-09-22,2025-10-22
TRVL-005893,Tariq Soomro,41926-0405234-7,LB3885957,Canada,Oman Air,Business,2023-06-28,2023-07-01
TRVL-005894,Tanveer Hussain,44140-4981699-5,DB2778561,China,Oman Air,Economy,2026-06-05,2026-06-24
TRVL-005895,Tanveer Hussain,44140-4981699-5,DB2778561,Thailand,PIA,Economy,2024-07-26,2024-07-31
TRVL-005896,,44140-4981699-5,DB2778561,UAE,Thai Airways,Economy,2024-07-02,2024-07-10
TRVL-005897,Bilal Sheikh,34942-3506352-5,LU7179881,USA,Qatar Airways,Economy,2024-09-01,2024-09-17
TRVL-005898,Bilal Sheikh,34942-3506352-5,LU7179881,China,Gulf Air,Economy,2023-11-04,2023-11-11
TRVL-005899,Naila Minhas,39799-3336486-2,OF1317814,Saudi Arabia,PIA,Business,2025-02-21,2025-03-22
TRVL-005900,Saima Junejo,33094-4754744-4,GA1287356,USA,Air Blue,Economy,2026-04-24,2026-04-27
TRVL-005901,Saima Junejo,33094-4754744-4,GA1287356,Turkey,Etihad,Economy,2024-11-25,2024-12-15
TRVL-005902,Atif Chaudhry,30318-1089950-9,QX6132992,UAE,Qatar Airways,Economy,2023-10-09,2023-10-30
TRVL-005903,Atif Chaudhry,30318-1089950-9,QX6132992,Turkey,Emirates,Business,2025-10-21,2025-10-30
TRVL-005904,Atif Chaudhry,30318-1089950-9,,Saudi Arabia,,Business,2024-03-16,2024-04-02
TRVL-005905,Atif Chaudhry,30318-1089950-9,QX6132992,Saudi Arabia,Fly Jinnah,Economy,2025-06-22,2025-07-22
TRVL-005906,Atif Chaudhry,30318-1089950-9,,UAE,Serene Air,First,2024-10-12,2024-10-29
TRVL-005907,Atif Chaudhry,30318-1089950-9,QX6132992,USA,PIA,Business,2024-12-13,2025-01-05
TRVL-005908,Durr-e-Shahwar Mengal,35619-5544771-8,DQ9844503,Turkey,,Economy,2024-05-17,2024-06-07
TRVL-005909,Durr-e-Shahwar Mengal,35619-5544771-8,DQ9844503,Saudi Arabia,Malaysia Airlines,Business,2025-11-20,2025-12-02
TRVL-005910,Durr-e-Shahwar Mengal,35619-5544771-8,DQ9844503,UAE,Air Blue,Economy,2024-08-03,2024-08-07
TRVL-005911,Durr-e-Shahwar Mengal,35619-5544771-8,DQ9844503,UAE,British Airways,Business,2024-03-22,2024-03-25
TRVL-005912,Durr-e-Shahwar Mengal,35619-5544771-8,DQ9844503,UAE,Turkish Airlines,First,2026-05-09,2026-05-29
TRVL-005913,Asma Tahir,39016-1178088-2,JG1906040,USA,Oman Air,Business,2024-04-03,2024-04-09
TRVL-005914,Asma Tahir,39016-1178088-2,JG1906040,Saudi Arabia,Saudi Airlines,Economy,2025-07-27,2025-08-16
TRVL-005915,Junaid Siddiqui,42680-6271492-3,TF7744423,Saudi Arabia,Thai Airways,Economy,2024-04-18,2024-05-10
TRVL-005916,Rafiq Bugti,,IN1885985,Saudi Arabia,Malaysia Airlines,Economy,2024-06-11,2024-07-02
TRVL-005917,Rafiq Bugti,31574-2700720-5,IN1885985,UK,,Business,2024-06-23,2024-07-20
TRVL-005918,Rafiq Bugti,31574-2700720-5,IN1885985,UAE,Turkish Airlines,Business,2024-07-29,2024-08-07
TRVL-005919,Liaquat Gill,31909-4575915-5,ZE9932440,UAE,Gulf Air,Economy,2024-04-29,2024-05-06
TRVL-005920,Danish Soomro,17394-6125847-7,BP6114950,Thailand,Serene Air,Economy,2024-06-03,2024-06-18
TRVL-005921,Talha Gill,40974-0641432-7,NK9774894,USA,Fly Jinnah,First,2024-04-22,2024-05-07
TRVL-005922,Talha Gill,40974-0641432-7,NK9774894,UAE,PIA,Business,2024-07-04,
TRVL-005923,Amna Hashmi,38789-9495393-8,HU5689883,Saudi Arabia,Qatar Airways,Economy,2026-01-28,2026-01-31
TRVL-005924,Amna Hashmi,38789-9495393-8,HU5689883,Thailand,Qatar Airways,Economy,2024-12-17,2025-01-09
TRVL-005925,Noor Laghari,30206-2788314-0,UJ4942651,UAE,Etihad,Economy,2024-02-10,2024-03-09
TRVL-005926,Noor Laghari,30206-2788314-0,UJ4942651,Canada,Gulf Air,Business,2023-11-25,2023-12-09
TRVL-005927,Munsoor Junejo,18080-6548259-5,YO5671416,China,Turkish Airlines,Economy,2023-12-16,2023-12-24
TRVL-005928,Mansoor Junejo,18080-6548259-5,YO5671416,Saudi Arabia,Oman Air,Economy,2023-10-12,2023-10-22
TRVL-005929,Sadia Baig,45550-0587836-4,VO8600828,USA,Air Blue,Economy,2026-04-27,2026-05-23
TRVL-005930,Sadia Baig,45550-0587836-4,,USA,Emirates,Economy,2026-04-08,2026-04-16
TRVL-005931,Zaineb Baloch,41518-0467649-2,RG2528096,UAE,Emirates,First,2025-07-17,2025-07-22
TRVL-005932,Zeynab Baloch,41518-0467649-2,RG2528096,UAE,Etihad,Economy,2026-01-21,2026-02-20
TRVL-005933,Zenab Baloch,41518-0467649-2,RG2528096,UAE,Etihad,Business,2023-06-23,2023-07-10
TRVL-005934,Zenab Baloch,41518-0467649-2,RG2528096,Saudi Arabia,Etihad,First,2025-10-01,2025-10-04
TRVL-005935,Zainab Baloch,41518-0467649-2,RG2528096,UAE,Gulf Air,Economy,2023-08-17,2023-08-31
TRVL-005936,Khadeeja Baig,44793-7636982-8,ND1663355,Saudi Arabia,Qatar Airways,First,2025-07-01,2025-07-09
TRVL-005937,Khadeeja Baig,44793-7636982-8,ND1663355,UAE,Turkish Airlines,Business,2025-01-09,
TRVL-005938,Tanveer Sheikh,41489-5155132-3,DV1344340,UAE,PIA,Economy,2026-02-01,2026-03-03
TRVL-005939,Tanveer Sheikh,41489-5155132-3,DV1344340,Turkey,Fly Jinnah,Economy,2024-10-14,2024-10-31
TRVL-005940,Tanveer Sheikh,41489-5155132-3,DV1344340,Oman,Thai Airways,Business,2025-07-16,2025-08-09
TRVL-005941,Zeeshan Memon,51067-5607420-1,QS6874479,Saudi Arabia,Turkish Airlines,Economy,2025-11-21,2025-12-09
TRVL-005942,Zeeshan Memon,51067-5607420-1,QS6874479,Malaysia,Oman Air,Economy,2024-08-12,2024-08-30
TRVL-005943,Tanzeela Laghari,34916-3319059-2,EJ1231133,Turkey,Air Blue,Economy,2025-07-14,2025-07-27
TRVL-005944,Tanzeela Laghari,34916-3319059-2,EJ1231133,Saudi Arabia,Air Blue,Economy,2024-03-23,2024-04-20
TRVL-005945,Amir Junejo,47560-1305001-5,DL2822251,Thailand,British Airways,Economy,2025-08-15,2025-08-19
TRVL-005946,Amir Junejo,47560-1305001-5,DL2822251,UAE,Saudi Airlines,Economy,2024-08-21,2024-09-10
TRVL-005947,,35660-3079246-3,SF7715810,Oman,Emirates,Business,2025-02-20,
TRVL-005948,Khalid Qureshi,35660-3079246-3,SF7715810,Saudi Arabia,,Economy,2024-05-23,2024-06-01
TRVL-005949,,32873-2944737-7,EM9460783,Turkey,Oman Air,Economy,2025-11-24,2025-12-21
TRVL-005950,Umair Qureshi,45295-8974185-5,JN9576873,Malaysia,Gulf Air,Business,2023-12-29,2024-01-22
TRVL-005951,Umair Qureshi,45295-8974185-5,JN9576873,USA,British Airways,Economy,2023-09-05,2023-09-15
TRVL-005952,Rubina Gondal,10273-8694889-4,QI0653897,Canada,Air Blue,Business,2025-09-06,2025-09-09
TRVL-005953,Rubina Gondal,10273-8694889-4,QI0653897,Saudi Arabia,PIA,Economy,2025-03-31,2025-04-16
TRVL-005954,Wardah Soomro,44116-2827955-6,GL4412240,UAE,British Airways,Economy,2025-06-25,2025-06-30
TRVL-005955,Wardah Soomro,44116-2827955-6,GL4412240,UAE,PIA,Economy,2025-09-30,2025-10-05
TRVL-005956,Rabia Memon,34128-5614307-0,HK0026907,Saudi Arabia,PIA,First,2023-08-02,2023-08-06
TRVL-005957,Zeeshan Laghari,30693-0618380-1,HJ6577047,Turkey,Gulf Air,Business,2025-08-01,2025-08-30
TRVL-005958,Zeeshan Laghari,,HJ6577047,UAE,Turkish Airlines,Economy,2024-12-03,2024-12-14
TRVL-005959,Zeeshan Laghari,30693-0618380-1,HJ6577047,Oman,Turkish Airlines,Economy,2025-02-13,2025-02-25
TRVL-005960,Zeeshan Laghari,30693-0618380-1,HJ6577047,UAE,Serene Air,Economy,2026-05-14,2026-05-20
TRVL-005961,Zainab Tahir,40727-9353420-6,QQ7328608,Malaysia,Fly Jinnah,Business,2024-03-10,2024-03-29
TRVL-005962,Riffat Shah,31064-6667406-8,DJ6845775,Turkey,Air Blue,Economy,2025-05-23,2025-06-14
TRVL-005963,,49336-8393440-5,ZD2014888,Qatar,Thai Airways,Economy,2023-12-16,2023-12-23
TRVL-005964,Rizwan Shah,49336-8393440-5,ZD2014888,Saudi Arabia,Serene Air,Economy,2026-06-01,2026-06-10
TRVL-005965,Nadeem Awan,49717-9451020-9,SK7607678,Turkey,Oman Air,Economy,2025-08-26,2025-09-09
TRVL-005966,Zainab Mughal,37244-6266082-4,ME3758878,USA,Turkish Airlines,Business,2025-05-27,2025-06-11
TRVL-005967,,37244-6266082-4,ME3758878,Turkey,Malaysia Airlines,Economy,2024-10-15,2024-10-24
TRVL-005968,Zenab Mughal,37244-6266082-4,ME3758878,UK,Turkish Airlines,Business,2026-05-18,2026-06-17
TRVL-005969,Zenab Mughal,37244-6266082-4,ME3758878,Malaysia,Oman Air,First,2023-06-26,2023-07-05
TRVL-005970,Khadijah Mughal,19220-2991169-6,XM8851135,Turkey,Fly Jinnah,Business,2023-07-01,2023-07-10
TRVL-005971,Khadija Mughal,19220-2991169-6,XM8851135,Saudi Arabia,PIA,Business,2026-04-25,2026-05-03
TRVL-005972,Nighat Cheema,,HB1111369,UAE,Etihad,Economy,2024-05-05,2024-05-10
TRVL-005973,Nighat Cheema,47446-7579216-2,HB1111369,UAE,Malaysia Airlines,Business,2025-01-22,2025-02-12
TRVL-005974,Nighat Cheema,47446-7579216-2,HB1111369,Saudi Arabia,Fly Jinnah,Economy,2025-12-01,2025-12-04
TRVL-005975,Mhd Gondal,,JU6122714,Saudi Arabia,British Airways,Business,2023-11-16,2023-12-11
TRVL-005976,Junaid Kayani,31067-2935436-1,VY9942573,Turkey,British Airways,Economy,2024-10-30,2024-11-03
TRVL-005977,Junaid Kayani,31067-2935436-1,VY9942573,Malaysia,Turkish Airlines,Economy,2024-12-25,2024-12-28
TRVL-005978,Junaid Kayani,31067-2935436-1,VY9942573,Turkey,Serene Air,Business,2026-01-19,2026-02-06
TRVL-005979,Fahad Khan,36536-5546675-1,LO3144712,Saudi Arabia,Malaysia Airlines,First,2024-07-20,2024-07-26
TRVL-005980,Fahad Khan,36536-5546675-1,LO3144712,Saudi Arabia,Gulf Air,Economy,2024-03-29,2024-04-16
TRVL-005981,Fahad Khan,36536-5546675-1,LO3144712,UAE,Gulf Air,Economy,2025-10-12,2025-10-15
TRVL-005982,Fahad Khan,36536-5546675-1,LO3144712,UAE,Qatar Airways,Economy,2024-07-25,2024-08-11
TRVL-005983,Fahad Khan,36536-5546675-1,LO3144712,Canada,Qatar Airways,Business,2024-06-15,2024-06-29
TRVL-005984,Umar Shaikh,44104-2005920-5,ED0048961,China,Etihad,Economy,2024-08-04,2024-08-11
TRVL-005985,Jaweria Qureshi,36072-9039196-2,KW3561594,UK,Turkish Airlines,Economy,2025-06-14,2025-06-21
TRVL-005986,Jaweria Qureshi,36072-9039196-2,KW3561594,Saudi Arabia,Saudi Airlines,Economy,2026-01-20,2026-01-29
TRVL-005987,Aisha Gill,36990-6723328-8,RY8868364,UAE,Emirates,Economy,2024-11-26,2024-12-26
TRVL-005988,Talha Siddiqui,45505-9780804-3,IZ8101503,Saudi Arabia,Saudi Airlines,Economy,2025-01-01,2025-01-20
TRVL-005989,Bushra Raza,16622-4434701-0,FR8618379,Turkey,Etihad,Business,2024-03-24,2024-04-08
TRVL-005990,Bushra Raza,16622-4434701-0,FR8618379,Malaysia,Etihad,Economy,2025-07-26,2025-08-15
TRVL-005991,Bushra Raza,16622-4434701-0,FR8618379,UAE,Oman Air,Economy,2025-04-01,2025-04-16
TRVL-005992,Bushra Raza,16622-4434701-0,FR8618379,UAE,Air Blue,Economy,2024-05-05,2024-05-30
TRVL-005993,Durr-e-Shahwar Iqbal,31332-3159407-8,,UAE,Oman Air,Economy,2025-03-25,2025-04-22
TRVL-005994,Rizwan Ahmed,38845-3921848-5,RN4069555,Saudi Arabia,Oman Air,Economy,2026-06-05,
TRVL-005995,Azhar Raza,56049-9471759-3,NO1706286,UAE,Qatar Airways,Economy,2025-01-11,2025-01-25
TRVL-005996,Azhar Raza,56049-9471759-3,NO1706286,Saudi Arabia,Oman Air,Economy,2024-12-31,2025-01-28
TRVL-005997,Basit Sheikh,14254-5593677-3,XP4382840,UAE,Air Blue,Business,2025-02-24,2025-03-21
TRVL-005998,Tareq Khattak,35158-6932822-3,KA3208906,Thailand,Fly Jinnah,Economy,2024-08-20,2024-08-27
TRVL-005999,Tariq Khattak,35158-6932822-3,KA3208906,Saudi Arabia,Gulf Air,Business,2025-05-13,2025-06-06
TRVL-006000,Ahmed Ahmed,31794-8015633-3,ZE6170688,Saudi Arabia,Gulf Air,Economy,2024-03-18,2024-04-11
TRVL-006001,Sunna Shaikh,64955-9502213-8,VF8715086,UAE,British Airways,Business,2025-11-16,2025-12-16
TRVL-006002,Sana Shaikh,64955-9502213-8,VF8715086,Thailand,Air Blue,Economy,2024-01-02,2024-01-17
TRVL-006003,Tahir Yousafzai,31650-4325986-5,,UK,Qatar Airways,First,2025-11-23,2025-12-06
TRVL-006004,,38885-0336797-3,CQ8066830,Turkey,Oman Air,Business,2026-05-13,2026-06-01
TRVL-006005,Noman Iqbal,38885-0336797-3,CQ8066830,Oman,Malaysia Airlines,Economy,2024-06-02,2024-06-27
TRVL-006006,,33324-8068039-2,DY1572785,Saudi Arabia,Malaysia Airlines,Economy,2023-11-15,2023-12-10
TRVL-006007,Hina Iqbal,33324-8068039-2,DY1572785,Saudi Arabia,Serene Air,Business,2024-08-05,2024-08-11
TRVL-006008,Hina Bugti,15263-7277374-4,VQ1412952,UAE,Malaysia Airlines,Economy,2024-06-13,2024-06-28
TRVL-006009,,45402-6472242-4,QN0704611,China,Etihad,First,2025-10-22,2025-11-14
TRVL-006010,Durr-e-Shahwar Siddiqui,45402-6472242-4,QN0704611,UAE,Malaysia Airlines,Business,2025-04-14,2025-04-22
TRVL-006011,Durr-e-Shahwar Siddiqui,45402-6472242-4,QN0704611,Turkey,Air Blue,Economy,2025-01-24,2025-02-15
TRVL-006012,Hina Cheema,45317-0276257-0,SJ2478252,Canada,Gulf Air,Economy,2024-04-12,2024-05-02
TRVL-006013,Hina Cheema,45317-0276257-0,SJ2478252,Canada,British Airways,Business,2024-01-25,2024-02-10
TRVL-006014,Hina Cheema,,SJ2478252,Saudi Arabia,PIA,Economy,2024-01-31,2024-02-11
TRVL-006015,Noor Mughal,35178-8948601-0,,Saudi Arabia,Qatar Airways,Economy,2025-06-16,2025-07-14
TRVL-006016,Noor Mughal,35178-8948601-0,PF1797683,UAE,Saudi Airlines,Economy,2023-06-28,2023-07-18
TRVL-006017,Kamran Hussain,35051-4119672-7,OT7517543,Saudi Arabia,Malaysia Airlines,Economy,2024-03-13,2024-03-22
TRVL-006018,Sunna Jamali,45947-8853322-0,ZI9241726,USA,Emirates,Business,2025-03-28,2025-04-22
TRVL-006019,Parveen Iqbal,34482-8370881-8,TF8608585,UAE,Thai Airways,Business,2025-07-28,2025-08-10
TRVL-006020,Lubna Khattak,36188-9813497-4,GV7278467,Canada,,Economy,2024-01-07,2024-01-31
TRVL-006021,Lubna Khattak,36188-9813497-4,GV7278467,UAE,Gulf Air,Business,2026-02-16,2026-03-18
TRVL-006022,Lubna Khattak,,GV7278467,UK,British Airways,Economy,2025-08-24,
TRVL-006023,Lubna Khattak,36188-9813497-4,GV7278467,UK,Air Blue,Economy,2025-09-19,2025-10-05
TRVL-006024,Jaweria Brohi,40178-1897870-8,SJ2481160,Thailand,PIA,Economy,2024-10-15,2024-11-09
TRVL-006025,,40178-1897870-8,SJ2481160,Turkey,Turkish Airlines,Business,2025-07-07,2025-08-03
TRVL-006026,Aneela Shaikh,33527-8201991-8,TR8400679,Saudi Arabia,Fly Jinnah,Economy,2024-09-21,2024-10-06
TRVL-006027,Aneela Shaikh,33527-8201991-8,TR8400679,UAE,Saudi Airlines,Economy,2024-07-06,2024-07-12
TRVL-006028,Aneela Shaikh,33527-8201991-8,TR8400679,UAE,Turkish Airlines,Economy,2025-11-02,2025-11-21
TRVL-006029,Riffat Raza,19511-4914728-8,VT3829391,Thailand,Thai Airways,Economy,2025-11-11,2025-12-07
TRVL-006030,Riffat Raza,19511-4914728-8,VT3829391,Saudi Arabia,Air Blue,Economy,2023-08-26,2023-09-08
TRVL-006031,Samina Abbasi,10638-7546938-6,GL6880800,UK,Saudi Airlines,Economy,2025-02-20,2025-02-26
TRVL-006032,Samina Abbasi,10638-7546938-6,GL6880800,UK,Fly Jinnah,Economy,2023-11-13,2023-11-17
TRVL-006033,Noman Shaikh,34164-6408901-3,PH7270818,Saudi Arabia,Turkish Airlines,Economy,2026-05-20,2026-06-08
TRVL-006034,Noman Shaikh,34164-6408901-3,PH7270818,UK,Turkish Airlines,Economy,2024-02-21,2024-02-24
TRVL-006035,Marium Abbasi,17260-7612155-4,GK4379822,Malaysia,Emirates,Business,2023-09-14,2023-09-24
TRVL-006036,Meriam Abbasi,17260-7612155-4,GK4379822,UAE,Fly Jinnah,Business,2024-05-12,2024-05-27
TRVL-006037,Wardah Khoso,35816-0745934-4,AT1472899,Saudi Arabia,Turkish Airlines,Economy,2024-07-12,2024-08-03
TRVL-006038,Wardah Khoso,35816-0745934-4,AT1472899,UAE,Malaysia Airlines,Business,2025-06-22,2025-07-14
TRVL-006039,Wardah Khoso,35816-0745934-4,AT1472899,Saudi Arabia,Qatar Airways,Economy,2026-02-15,2026-02-19
TRVL-006040,Wardah Khoso,35816-0745934-4,AT1472899,UAE,Saudi Airlines,Economy,2023-11-09,2023-12-03
TRVL-006041,Waqas Shaikh,61328-2114159-7,LY5990509,Thailand,Serene Air,First,2025-05-11,2025-06-06
TRVL-006042,,61328-2114159-7,LY5990509,Turkey,Thai Airways,First,2024-11-13,2024-11-21
TRVL-006043,Waqas Shaikh,61328-2114159-7,LY5990509,UAE,PIA,Economy,2024-07-20,2024-08-13
TRVL-006044,Waqas Shaikh,61328-2114159-7,LY5990509,Turkey,Etihad,Business,2024-12-24,2025-01-13
TRVL-006045,Tahira Bugti,13062-5425824-0,QF1975895,UK,Gulf Air,Business,2024-12-23,2025-01-04
TRVL-006046,Nighat Randhawa,33255-1631781-0,QT9785092,China,Thai Airways,Business,2025-10-30,2025-11-25
TRVL-006047,Rubina Minhas,34463-2955449-4,QZ6898275,UAE,Gulf Air,Economy,2025-10-26,2025-11-17
TRVL-006048,Ghulam Yousafzai,37894-7327126-3,AL6452735,Saudi Arabia,British Airways,Economy,2024-07-17,2024-08-02
TRVL-006049,,37894-7327126-3,AL6452735,Saudi Arabia,Oman Air,Economy,2024-11-28,2024-12-09
TRVL-006050,Kamran Soomro,45012-6103669-3,OU9114911,UAE,British Airways,Business,2023-07-13,2023-07-17
