record_id,account_holder,cnic,utility_type,provider,monthly_amount,address,city
UTIL-013540,Azhar Khattak,33733-1315950-7,gas,SNGPL,47589.0,"93-Jhelum Area, Jhelum",Jhelum
UTIL-013541,Samina Gondal,33852-8492936-4,electricity,GEPCO,10240.0,"13-Gujranwala Area, Gujranwala",Gujranwala
UTIL-013542,Pervaiz Bugti,39358-3360305-5,electricity,LESCO,4465.0,"293-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-013543,Pervaiz Bugti,39358-3360305-5,gas,SNGPL,,"293-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-013544,Yasir Khan,38435-4501307-7,electricity,GEPCO,919.0,"89-Township, Lahore",Lahore
UTIL-013545,Farzana Abbasi,,electricity,GEPCO,4446.0,"203-Multan Area, Multan",Multan
UTIL-013546,Farzana Abbasi,35153-2544842-2,gas,SNGPL,2026.0,"203-Multan Area, Multan",Multan
UTIL-013547,Tahir Sethi,36579-3277991-5,electricity,FESCO,4666.0,"500-Garden Town, Lahore",Lahore
UTIL-013548,Tahir Sethi,36579-3277991-5,gas,SNGPL,2082.0,"500-Garden Town, Lahore",Lahore
UTIL-013549,Hassan Brohi,52592-2163500-9,electricity,QESCO,796.0,"362-Turbat Area, Turbat",Turbat
UTIL-013550,Hassan Brohi,52592-2163500-9,gas,SSGC,1062.0,"362-Turbat Area, Turbat",Turbat
UTIL-013551,Durr-e-Shahwar Aslam,47938-0148865-0,electricity,SEPCO,2107.0,"305-Sukkur Area, Sukkur",Sukkur
UTIL-013552,Durr-e-Shahwar Aslam,47938-0148865-0,gas,SSGC,2360.0,"305-Sukkur Area, Sukkur",Sukkur
UTIL-013553,Rabia Yousafzai,,electricity,K-Electric,846.0,"414-Larkana Area, Larkana",Larkana
UTIL-013554,Wardah Gondal,14422-5049170-0,electricity,PESCO,83425.0,"397-Mansehra Area, Mansehra",Mansehra
UTIL-013555,Wardah Gondal,14422-5049170-0,gas,SNGPL,40219.0,"397-Mansehra Area, Mansehra",Mansehra
UTIL-013556,Manzoor Awan,16804-9311644-3,electricity,PESCO,7020.0,"160-Dera Ismail Khan Area, Dera Ismail Khan",Dera Ismail Khan
UTIL-013557,Manzoor Awan,16804-9311644-3,gas,SNGPL,5087.0,"160-Dera Ismail Khan Area, Dera Ismail Khan",Dera Ismail Khan
UTIL-013558,Rubina Butt,,electricity,QESCO,2876.0,,Turbat
UTIL-013559,Rubina Butt,51789-2671078-0,gas,SSGC,1500.0,"313-Turbat Area, Turbat",Turbat
UTIL-013560,Iqbal Shaikh,11960-4495690-7,electricity,PESCO,15578.0,"335-Kohat Area, Kohat",Kohat
UTIL-013561,,11960-4495690-7,gas,SNGPL,33235.0,"335-Kohat Area, Kohat",Kohat
UTIL-013562,Zahid Qureshi,37640-4611475-5,electricity,GEPCO,7356.0,"260-Sahiwal Area, Sahiwal",Sahiwal
UTIL-013563,Ehsan Brohi,38750-0672903-9,electricity,GEPCO,1084.0,"312-Sahiwal Area, Sahiwal",Sahiwal
UTIL-013564,Ehsan Brohi,38750-0672903-9,gas,SNGPL,2357.0,"312-Sahiwal Area, Sahiwal",Sahiwal
UTIL-013565,Ghazala Ahmed,15607-2955091-4,electricity,PESCO,28852.0,"275-Peshawar Area, Peshawar",Peshawar
UTIL-013566,,15607-2955091-4,gas,SNGPL,10706.0,"275-Peshawar Area, Peshawar",Peshawar
UTIL-013567,Liaquat Abbasi,35328-0424746-1,electricity,MEPCO,67326.0,"331-Peoples Colony, Faisalabad",Faisalabad
UTIL-013568,Liaquat Abbasi,35328-0424746-1,gas,SNGPL,47767.0,"331-Peoples Colony, Faisalabad",Faisalabad
UTIL-013569,Iram Jatoi,58105-2056505-8,electricity,QESCO,,"255-Zhob Area, Zhob",
UTIL-013570,Iram Jatoi,58105-2056505-8,gas,SSGC,7190.0,"255-Zhob Area, Zhob",Zhob
UTIL-013571,Saima Qureshi,30833-1991768-8,electricity,GEPCO,4870.0,"37-D Ground, Faisalabad",Faisalabad
UTIL-013572,Saima Qureshi,30833-1991768-8,gas,SNGPL,809.0,"37-D Ground, Faisalabad",Faisalabad
UTIL-013573,Iqbal Gondal,43004-9744427-5,electricity,HESCO,3972.0,"207-Shikarpur Area, Shikarpur",Shikarpur
UTIL-013574,Mushtaq Gill,68525-8963811-9,electricity,IESCO,4896.0,"472-E-11, Islamabad",Islamabad
UTIL-013575,Arif Soomro,37219-4930528-1,electricity,LESCO,7628.0,"138-Jhelum Area, Jhelum",Jhelum
UTIL-013576,Arif Soomro,37219-4930528-1,gas,SNGPL,1549.0,,Jhelum
UTIL-013577,Madiha Tahir,33410-9815643-6,electricity,FESCO,1628.0,"54-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-013578,Madiha Tahir,33410-9815643-6,gas,SNGPL,1946.0,"54-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-013579,Zubaida Mughal,39682-4362224-8,electricity,FESCO,5509.0,"107-Iqbal Town, Lahore",Lahore
UTIL-013580,Zubaida Mughal,39682-4362224-8,gas,SNGPL,1704.0,"107-Iqbal Town, Lahore",Lahore
UTIL-013581,Haasan Khan,42532-6565781-9,electricity,SEPCO,2142.0,"180-Larkana Area, Larkana",Larkana
UTIL-013582,Haasan Khan,42532-6565781-9,gas,SSGC,449.0,"180-Larkana Area, Larkana",Larkana
UTIL-013583,Tahira Afridi,36209-6636183-0,electricity,FESCO,4726.0,"436-Jhelum Area, Jhelum",Jhelum
UTIL-013584,Nighat Ahmed,49431-9320786-6,electricity,K-Electric,,"360-Jacobabad Area, Jacobabad",Jacobabad
UTIL-013585,Nighat Ahmed,49431-9320786-6,gas,SSGC,12155.0,"360-Jacobabad Area, Jacobabad",Jacobabad
UTIL-013586,Rabia Khattak,39324-8969879-6,electricity,GEPCO,6770.0,"4-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-013587,Bilal Virk,34044-3458368-7,electricity,FESCO,4521.0,"157-Gulberg III, Lahore",Lahore
UTIL-013588,Bilal Virk,34044-3458368-7,gas,SNGPL,2107.0,"157-Gulberg III, Lahore",Lahore
UTIL-013589,Amir Khan,35657-6253131-7,electricity,LESCO,22367.0,"122-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-013590,Amir Khan,35657-6253131-7,gas,SNGPL,7006.0,"122-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-013591,Fahad Rajput,33542-7716462-5,electricity,FESCO,18436.0,"324-Model Town, Lahore",Lahore
UTIL-013592,Fahad Rajput,,gas,SNGPL,16709.0,"324-Model Town, Lahore",Lahore
UTIL-013593,Tahira Mughal,45371-6719230-6,electricity,SEPCO,1873.0,"495-Gulshan-e-Iqbal, Karachi",Karachi
UTIL-013594,Tahira Mughal,45371-6719230-6,gas,SSGC,464.0,"495-Gulshan-e-Iqbal, Karachi",Karachi
UTIL-013595,Nasreen Bhatti,66583-7136403-6,electricity,IESCO,,"407-F-11, Islamabad",Islamabad
UTIL-013596,Nasreen Bhatti,66583-7136403-6,gas,SNGPL,,"407-F-11, Islamabad",
UTIL-013597,Shaheed Soomro,31247-7023118-7,electricity,MEPCO,1280.0,"39-Sargodha Area, Sargodha",Sargodha
UTIL-013598,Danish Memon,,electricity,SEPCO,13389.0,"267-Shikarpur Area, Shikarpur",Shikarpur
UTIL-013599,Danish Memon,41115-1472070-1,gas,SSGC,19257.0,"267-Shikarpur Area, Shikarpur",Shikarpur
UTIL-013600,Sohail Yousafzai,35539-0451914-9,electricity,GEPCO,9403.0,"36-Sahiwal Area, Sahiwal",Sahiwal
UTIL-013601,Sohail Yousafzai,35539-0451914-9,gas,SNGPL,2926.0,"36-Sahiwal Area, Sahiwal",Sahiwal
UTIL-013602,Iqbal Minhas,30812-7072646-9,electricity,MEPCO,30093.0,"202-Gujrat Area, Gujrat",Gujrat
UTIL-013603,Iqbal Minhas,30812-7072646-9,gas,SNGPL,6018.0,"202-Gujrat Area, Gujrat",Gujrat
UTIL-013604,Rashid Randhawa,36198-4970657-5,electricity,LESCO,8245.0,"65-Sialkot Area, Sialkot",Sialkot
UTIL-013605,Rashid Randhawa,36198-4970657-5,gas,SNGPL,17544.0,"65-Sialkot Area, Sialkot",Sialkot
UTIL-013606,Muhamad Rajput,36869-3902253-5,electricity,GEPCO,1058.0,"97-Jhelum Area, Jhelum",Jhelum
UTIL-013607,Nadia Hussain,33239-4332577-2,electricity,FESCO,5696.0,"450-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-013608,Nadia Hussain,33239-4332577-2,gas,SNGPL,5037.0,"450-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-013609,Amir Mughal,16762-8406096-3,electricity,PESCO,83585.0,"393-Peshawar Area, Peshawar",Peshawar
UTIL-013610,Noman Yousafzai,33125-0250613-9,electricity,MEPCO,6203.0,"223-Sialkot Area, Sialkot",Sialkot
UTIL-013611,Khalid Shah,53970-4160779-9,electricity,QESCO,,"140-Turbat Area, Turbat",Turbat
UTIL-013612,Khalid Shah,53970-4160779-9,gas,SSGC,15683.0,"140-Turbat Area, Turbat",Turbat
UTIL-013613,Hamza Abbasi,52310-5410444-1,electricity,QESCO,12466.0,"27-Quetta Area, Quetta",Quetta
UTIL-013614,Hamza Abbasi,52310-5410444-1,gas,SSGC,6945.0,"27-Quetta Area, Quetta",Quetta
UTIL-013615,Khadeeja Mengal,42426-0155457-2,electricity,SEPCO,,"279-Hyderabad Area, Hyderabad",Hyderabad
UTIL-013616,Khadeeja Mengal,42426-0155457-2,gas,SSGC,6964.0,"279-Hyderabad Area, Hyderabad",Hyderabad
UTIL-013617,Nasreen Randhawa,36513-7382616-2,electricity,MEPCO,33001.0,"209-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-013618,Nasreen Randhawa,36513-7382616-2,gas,SNGPL,15728.0,"209-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-013619,Imran Yousafzai,38947-2803674-3,electricity,MEPCO,51386.0,"250-Model Town, Lahore",Lahore
UTIL-013620,Imran Yousafzai,38947-2803674-3,gas,SNGPL,32770.0,"250-Model Town, Lahore",Lahore
UTIL-013621,Farzana Shaikh,32955-1697379-4,electricity,MEPCO,1495.0,"341-Jhelum Area, Jhelum",Jhelum
UTIL-013622,Hina Virk,45352-7642643-2,electricity,SEPCO,12797.0,"22-Mirpur Khas Area, Mirpur Khas",Mirpur Khas
UTIL-013623,Zainab Khoso,36329-7173932-8,electricity,FESCO,,"408-Sargodha Area, Sargodha",Sargodha
UTIL-013624,Zainab Khoso,36329-7173932-8,gas,SNGPL,4798.0,"408-Sargodha Area, Sargodha",Sargodha
UTIL-013625,Azhar Durrani,32670-8417009-1,electricity,FESCO,9435.0,"222-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-013626,Azhar Durrani,32670-8417009-1,gas,SNGPL,6155.0,,Rahim Yar Khan
UTIL-013627,Nadeem Ahmed,33993-5110926-1,electricity,MEPCO,27356.0,"306-Multan Area, Multan",Multan
UTIL-013628,Munsoor Jatoi,,electricity,FESCO,11261.0,"214-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-013629,Munsoor Jatoi,35788-2564517-7,gas,SNGPL,2561.0,"214-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-013630,Rabia Afridi,44464-8472722-2,electricity,HESCO,1759.0,"496-Khairpur Area, Khairpur",Khairpur
UTIL-013631,Rabia Afridi,44464-8472722-2,gas,SSGC,678.0,"496-Khairpur Area, Khairpur",Khairpur
UTIL-013632,Faisal Malik,44119-2074288-3,electricity,K-Electric,2064.0,"228-Shikarpur Area, Shikarpur",Shikarpur
UTIL-013633,Irfan Durrani,67471-0522283-1,electricity,IESCO,2012.0,"336-Bahria Town Phase 7, Islamabad",Islamabad
UTIL-013634,Irfan Durrani,67471-0522283-1,gas,SNGPL,1443.0,"336-Bahria Town Phase 7, Islamabad",Islamabad
UTIL-013635,Ghazala Chaudhry,32401-7130417-8,electricity,GEPCO,48142.0,"144-DHA Phase 5, Lahore",Lahore
UTIL-013636,Ghazala Chaudhry,32401-7130417-8,gas,SNGPL,25006.0,"144-DHA Phase 5, Lahore",Lahore
UTIL-013637,Ehsan Tahir,40185-3166032-1,electricity,HESCO,6681.0,"220-Jacobabad Area, Jacobabad",Jacobabad
UTIL-013638,Rubina Chandio,36457-6181067-2,electricity,GEPCO,,"22-Cantt, Lahore",Lahore
UTIL-013639,Rubina Chandio,36457-6181067-2,gas,SNGPL,12134.0,"22-Cantt, Lahore",Lahore
UTIL-013640,Rafiq Chaudhry,36242-7424633-7,electricity,MEPCO,13315.0,"304-Sahiwal Area, Sahiwal",Sahiwal
UTIL-013641,Rafiq Chaudhry,36242-7424633-7,gas,SNGPL,5297.0,"304-Sahiwal Area, Sahiwal",Sahiwal
UTIL-013642,Humaira Malik,32930-0200437-2,electricity,GEPCO,609.0,,Rawalpindi
UTIL-013643,Humaira Malik,32930-0200437-2,gas,SNGPL,1817.0,"229-Bahria Town Phase 8, Rawalpindi",Rawalpindi
UTIL-013644,Shaheed Cheema,37062-9595663-7,electricity,LESCO,11566.0,"482-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-013645,Marium Jatoi,61533-2837558-2,electricity,IESCO,2524.0,"404-G-9, Islamabad",
UTIL-013646,Tanzeela Qureshi,31301-4913719-4,electricity,FESCO,7800.0,"42-Sialkot Area, Sialkot",Sialkot
UTIL-013647,Tanzeela Qureshi,31301-4913719-4,gas,SNGPL,2851.0,,Sialkot
UTIL-013648,Farah Afridi,33348-3905230-8,electricity,GEPCO,5552.0,"236-Sargodha Area, Sargodha",Sargodha
UTIL-013649,Noor Khoso,49469-4759315-0,electricity,HESCO,11536.0,"150-Hyderabad Area, Hyderabad",Hyderabad
UTIL-013650,Noor Khoso,49469-4759315-0,gas,SSGC,1654.0,"150-Hyderabad Area, Hyderabad",Hyderabad
UTIL-013651,Jaweria Bugti,13703-1309661-6,electricity,PESCO,4501.0,"149-Mardan Area, Mardan",Mardan
UTIL-013652,Jaweria Bugti,13703-1309661-6,gas,SNGPL,1120.0,,Mardan
UTIL-013653,Atif Sheikh,41725-8155418-5,electricity,HESCO,2856.0,"196-Larkana Area, Larkana",Larkana
UTIL-013654,Atif Sheikh,41725-8155418-5,gas,SSGC,2216.0,"196-Larkana Area, Larkana",Larkana
UTIL-013655,,37836-7047484-2,electricity,FESCO,2232.0,"156-Sargodha Area, Sargodha",Sargodha
UTIL-013656,Umair Randhawa,58745-4667627-1,electricity,QESCO,2142.0,"125-Hub Area, Hub",Hub
UTIL-013657,Umair Randhawa,58745-4667627-1,gas,SSGC,274.0,"125-Hub Area, Hub",Hub
UTIL-013658,Rubina Bhatti,32917-6155926-8,electricity,FESCO,2427.0,"345-Sialkot Area, Sialkot",Sialkot
UTIL-013659,Habib Soomro,36243-7501964-7,electricity,MEPCO,35606.0,"357-Gujranwala Area, Gujranwala",Gujranwala
UTIL-013660,Habib Soomro,36243-7501964-7,gas,SNGPL,18929.0,"357-Gujranwala Area, Gujranwala",Gujranwala
UTIL-013661,Umair Mengal,38530-0800968-3,electricity,MEPCO,22061.0,"429-Bahria Town, Lahore",Lahore
UTIL-013662,Umair Mengal,38530-0800968-3,gas,SNGPL,15696.0,"429-Bahria Town, Lahore",Lahore
UTIL-013663,Tahira Chandio,40451-4912709-2,electricity,SEPCO,4408.0,"128-Jacobabad Area, Jacobabad",Jacobabad
UTIL-013664,Tahira Chandio,40451-4912709-2,gas,SSGC,2059.0,"128-Jacobabad Area, Jacobabad",Jacobabad
UTIL-013665,,36117-5187299-0,electricity,LESCO,10939.0,"197-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-013666,Farah Chaudhry,36117-5187299-0,gas,SNGPL,6206.0,,Bahawalpur
UTIL-013667,Hina Brohi,57049-7132134-0,electricity,QESCO,12440.0,"188-Turbat Area, Turbat",Turbat
UTIL-013668,Zafar Randhawa,38471-0188709-7,electricity,FESCO,3276.0,"87-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-013669,Zafar Randhawa,38471-0188709-7,gas,SNGPL,6146.0,"87-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-013670,Sunna Durrani,52877-8008178-2,electricity,QESCO,1986.0,"326-Chaman Area, Chaman",Chaman
UTIL-013671,,52877-8008178-2,gas,SSGC,790.0,"326-Chaman Area, Chaman",
UTIL-013672,Danish Siddiqui,33943-4760105-7,electricity,LESCO,1387.0,"452-Sialkot Area, Sialkot",Sialkot
UTIL-013673,Parveen Chandio,12951-9389222-2,electricity,PESCO,6841.0,"472-Mingora Area, Mingora",Mingora
UTIL-013674,Danish Ali,30387-2296136-3,electricity,MEPCO,2609.0,"324-Sargodha Area, Sargodha",Sargodha
UTIL-013675,Danish Ali,30387-2296136-3,gas,SNGPL,290.0,"324-Sargodha Area, Sargodha",Sargodha
UTIL-013676,Rafiq Tahir,31955-4473789-5,electricity,GEPCO,4199.0,"163-D Ground, Faisalabad",Faisalabad
UTIL-013677,Nasreen Mirza,33323-4227918-8,electricity,MEPCO,14482.0,"423-Johar Town, Lahore",Lahore
UTIL-013678,Nasreen Mirza,33323-4227918-8,gas,SNGPL,7468.0,"423-Johar Town, Lahore",Lahore
UTIL-013679,Junaid Shah,10308-1361573-5,electricity,PESCO,13104.0,"261-Abbottabad Area, Abbottabad",Abbottabad
UTIL-013680,Junaid Shah,10308-1361573-5,gas,SNGPL,3420.0,"261-Abbottabad Area, Abbottabad",Abbottabad
UTIL-013681,Rizwan Qureshi,37040-9446394-7,electricity,LESCO,2080.0,"272-Sialkot Area, Sialkot",Sialkot
UTIL-013682,Ghulam Mirza,38043-7605618-7,electricity,FESCO,3110.0,"137-Gujranwala Area, Gujranwala",Gujranwala
UTIL-013683,Ghulam Mirza,38043-7605618-7,gas,SNGPL,586.0,"137-Gujranwala Area, Gujranwala",Gujranwala
UTIL-013684,Azhar Khan,34235-0340956-9,electricity,FESCO,26425.0,"500-Ghulam Muhammad Abad, Faisalabad",Faisalabad
UTIL-013685,Habib Butt,30738-1986142-1,electricity,LESCO,572.0,"106-Rahim Yar Khan Area, Rahim Yar Khan",
UTIL-013686,Habib Butt,30738-1986142-1,gas,SNGPL,2041.0,,Rahim Yar Khan
UTIL-013687,Liaquat Baig,47936-9078196-7,electricity,HESCO,10544.0,"207-Gulistan-e-Johar, Karachi",
UTIL-013688,,47936-9078196-7,gas,SSGC,3857.0,"207-Gulistan-e-Johar, Karachi",Karachi
UTIL-013689,Ghazala Sethi,31435-5015511-4,electricity,FESCO,13598.0,"334-Township, Lahore",Lahore
UTIL-013690,Ghazala Sethi,31435-5015511-4,gas,SNGPL,,"334-Township, Lahore",Lahore
UTIL-013691,Farhaan Ali,31721-9585242-5,electricity,MEPCO,31510.0,"133-Bahria Town Phase 8, Rawalpindi",Rawalpindi
UTIL-013692,Farhaan Ali,31721-9585242-5,gas,SNGPL,15603.0,"133-Bahria Town Phase 8, Rawalpindi",Rawalpindi
UTIL-013693,Rubina Qureshi,35897-5461711-8,electricity,MEPCO,,"175-Multan Area, Multan",Multan
UTIL-013694,Rubina Qureshi,35897-5461711-8,gas,SNGPL,440.0,"175-Multan Area, Multan",Multan
UTIL-013695,Noman Durrani,37179-8866443-9,electricity,GEPCO,,"497-Gujranwala Area, Gujranwala",Gujranwala
UTIL-013696,Noman Durrani,37179-8866443-9,gas,SNGPL,7370.0,"497-Gujranwala Area, Gujranwala",Gujranwala
UTIL-013697,Munsoor Qureshi,35474-7728700-9,electricity,MEPCO,26818.0,"128-Sargodha Area, Sargodha",Sargodha
UTIL-013698,Ayesha Laghari,36530-9925222-6,electricity,FESCO,9143.0,"399-Gulberg III, Lahore",Lahore
UTIL-013699,Ayesha Laghari,36530-9925222-6,gas,SNGPL,5077.0,"399-Gulberg III, Lahore",Lahore
UTIL-013700,Humaira Awan,30389-3822824-2,electricity,MEPCO,3528.0,"114-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-013701,Babar Randhawa,14632-4132913-3,electricity,PESCO,2533.0,"490-Mansehra Area, Mansehra",Mansehra
UTIL-013702,Babar Randhawa,,gas,SNGPL,1217.0,"490-Mansehra Area, Mansehra",Mansehra
UTIL-013703,Ali Shaikh,59483-6333586-9,electricity,QESCO,,"189-Gwadar Area, Gwadar",Gwadar
UTIL-013704,Ali Shaikh,59483-6333586-9,gas,SSGC,592.0,"189-Gwadar Area, Gwadar",
UTIL-013705,Hamza Butt,33731-7445980-7,electricity,GEPCO,500.0,"483-Cantt, Lahore",Lahore
UTIL-013706,Wardah Khoso,37847-6848228-2,electricity,MEPCO,5615.0,,Sahiwal
UTIL-013707,Wardah Khoso,37847-6848228-2,gas,SNGPL,3964.0,"278-Sahiwal Area, Sahiwal",Sahiwal
UTIL-013708,Parveen Aslam,35992-1472173-0,electricity,FESCO,2396.0,"54-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-013709,Parveen Aslam,35992-1472173-0,gas,SNGPL,1044.0,,Rahim Yar Khan
UTIL-013710,Waqas Jatoi,50791-4475820-1,electricity,QESCO,13819.0,"458-Quetta Area, Quetta",Quetta
UTIL-013711,,68700-2235735-9,electricity,IESCO,8506.0,"474-I-8, Islamabad",Islamabad
UTIL-013712,Waseem Awan,68700-2235735-9,gas,SNGPL,1895.0,"474-I-8, Islamabad",Islamabad
UTIL-013713,Zubayer Rajput,,electricity,HESCO,24161.0,"105-Mirpur Khas Area, Mirpur Khas",Mirpur Khas
UTIL-013714,Zubayer Rajput,40451-6030796-3,gas,SSGC,8919.0,"105-Mirpur Khas Area, Mirpur Khas",Mirpur Khas
UTIL-013715,Nighat Sethi,,electricity,SEPCO,92515.0,"184-North Nazimabad, Karachi",Karachi
UTIL-013716,Nighat Sethi,42328-4299835-2,gas,SSGC,47729.0,"184-North Nazimabad, Karachi",Karachi
UTIL-013717,Kamran Junejo,16417-9609008-3,electricity,PESCO,30680.0,"471-Mingora Area, Mingora",Mingora
UTIL-013718,Kamran Junejo,16417-9609008-3,gas,SNGPL,13824.0,"471-Mingora Area, Mingora",Mingora
UTIL-013719,Lubna Raza,59957-1487736-2,electricity,QESCO,8236.0,"67-Quetta Area, Quetta",
UTIL-013720,Lubna Raza,59957-1487736-2,gas,SSGC,3680.0,"67-Quetta Area, Quetta",Quetta
UTIL-013721,Babar Baig,34296-2341043-1,electricity,GEPCO,47804.0,"185-Gujrat Area, Gujrat",Gujrat
UTIL-013722,Babar Baig,34296-2341043-1,gas,SNGPL,10762.0,"185-Gujrat Area, Gujrat",Gujrat
UTIL-013723,Rabia Shaikh,,electricity,LESCO,4688.0,"417-Madina Town, Faisalabad",Faisalabad
UTIL-013724,Rabia Shaikh,33094-4803371-8,gas,SNGPL,607.0,"417-Madina Town, Faisalabad",Faisalabad
UTIL-013725,Amna Rajput,57007-1915196-8,electricity,QESCO,15405.0,"186-Turbat Area, Turbat",Turbat
UTIL-013726,Amna Rajput,57007-1915196-8,gas,SSGC,5301.0,"186-Turbat Area, Turbat",Turbat
UTIL-013727,Zubayer Kayani,34534-2889287-1,electricity,GEPCO,27225.0,"12-Gujrat Area, Gujrat",Gujrat
UTIL-013728,Zubayer Kayani,34534-2889287-1,gas,SNGPL,5937.0,"12-Gujrat Area, Gujrat",Gujrat
UTIL-013729,Durr-e-Shahwar Minhas,72869-5876305-0,electricity,IESCO,3137.0,"424-Rawalakot Area, Rawalakot",Rawalakot
UTIL-013730,Durr-e-Shahwar Minhas,72869-5876305-0,gas,SNGPL,2474.0,,Rawalakot
UTIL-013731,Tahira Brohi,18164-6329566-8,electricity,PESCO,70448.0,"120-Swabi Area, Swabi",Swabi
UTIL-013732,Uzma Raza,38844-8166165-8,electricity,GEPCO,90195.0,"335-Madina Town, Faisalabad",Faisalabad
UTIL-013733,Uzma Raza,38844-8166165-8,gas,SNGPL,15591.0,"335-Madina Town, Faisalabad",Faisalabad
UTIL-013734,,17830-8336248-0,electricity,PESCO,87012.0,"370-Peshawar Area, Peshawar",Peshawar
UTIL-013735,Riffat Warraich,17830-8336248-0,gas,SNGPL,42592.0,"370-Peshawar Area, Peshawar",Peshawar
UTIL-013736,Saima Mirza,65894-3781437-0,electricity,IESCO,3976.0,"356-F-7, Islamabad",Islamabad
UTIL-013737,Wardah Khan,34647-1651552-8,electricity,LESCO,2719.0,"186-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-013738,Wardah Khan,34647-1651552-8,gas,SNGPL,250.0,"186-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-013739,Waqas Hashmi,34955-6315448-3,electricity,FESCO,15516.0,"137-Jhelum Area, Jhelum",Jhelum
UTIL-013740,Waqas Hashmi,34955-6315448-3,gas,SNGPL,41406.0,"137-Jhelum Area, Jhelum",Jhelum
UTIL-013741,Junaid Warraich,39080-9779814-7,electricity,LESCO,,"400-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-013742,Junaid Warraich,39080-9779814-7,gas,SNGPL,2098.0,"400-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-013743,Sajid Hashmi,33267-8604546-9,electricity,LESCO,31373.0,"202-Garden Town, Lahore",Lahore
UTIL-013744,Naila Mirza,45413-3423911-6,electricity,K-Electric,32084.0,"52-Malir Cantt, Karachi",Karachi
UTIL-013745,,45413-3423911-6,gas,SSGC,4369.0,"52-Malir Cantt, Karachi",Karachi
UTIL-013746,Asma Jatoi,30634-4410977-4,electricity,MEPCO,25317.0,"283-Sargodha Area, Sargodha",Sargodha
UTIL-013747,Asma Jatoi,30634-4410977-4,gas,SNGPL,14695.0,"283-Sargodha Area, Sargodha",
UTIL-013748,Komal Malik,52803-5206728-2,electricity,QESCO,13963.0,"44-Khuzdar Area, Khuzdar",Khuzdar
UTIL-013749,Komal Malik,52803-5206728-2,gas,SSGC,4681.0,"44-Khuzdar Area, Khuzdar",Khuzdar
UTIL-013750,Zainab Iqbal,48997-1836462-2,electricity,HESCO,6691.0,"404-Larkana Area, Larkana",Larkana
UTIL-013751,Zainab Iqbal,48997-1836462-2,gas,SSGC,4540.0,"404-Larkana Area, Larkana",Larkana
UTIL-013752,Kashif Khan,18865-7037793-1,electricity,PESCO,30444.0,"378-Nowshera Area, Nowshera",Nowshera
UTIL-013753,Kashif Khan,18865-7037793-1,gas,SNGPL,7289.0,"378-Nowshera Area, Nowshera",Nowshera
UTIL-013754,Muhamad Shah,40401-8479865-7,electricity,SEPCO,27975.0,"464-Nawabshah Area, Nawabshah",Nawabshah
UTIL-013755,Muhamad Shah,40401-8479865-7,gas,SSGC,43425.0,"464-Nawabshah Area, Nawabshah",Nawabshah
UTIL-013756,Zahid Khattak,37816-5825746-5,electricity,FESCO,10233.0,"45-Rahim Yar Khan Area, Rahim Yar Khan",
UTIL-013757,Zahid Khattak,37816-5825746-5,gas,SNGPL,,"45-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-013758,,49466-4758566-3,electricity,HESCO,58903.0,"244-Shikarpur Area, Shikarpur",Shikarpur
UTIL-013759,Umar Aslam,31411-6258250-5,electricity,GEPCO,8417.0,"331-Sahiwal Area, Sahiwal",Sahiwal
UTIL-013760,Umar Aslam,31411-6258250-5,gas,SNGPL,3195.0,"331-Sahiwal Area, Sahiwal",Sahiwal
UTIL-013761,Talha Sethi,33758-1729418-7,electricity,LESCO,45011.0,"185-Sialkot Area, Sialkot",Sialkot
UTIL-013762,Talha Sethi,33758-1729418-7,gas,SNGPL,14985.0,"185-Sialkot Area, Sialkot",Sialkot
